question,label,question_type,question_wo_instruct,instruction,answer_format,answer_temporal_unit,split,response
"Alan and Mary tried a new restaurant on  November 15, 2004 and really liked it. They decided to go to the same restaurant every 17 days. If today is February 14, 2005, when is the next time they will go to that restaurant? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'February 25, 2005'}",multi_op,"Alan and Mary tried a new restaurant on  November 15, 2004 and really liked it. They decided to go to the same restaurant every 17 days. If today is February 14, 2005, when is the next time they will go to that restaurant?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""First, we need to find the number of days between November 15, 2004 and February 14, 2005. November has 30 days, December has 31 days, January has 31 days, and February has 14 days. So, the total number of days is 30 + 31 + 31 + 14 = 106 days. Now, we need to find the next multiple of 17 after 106. The next multiple of 17 after 106 is 119. So, the next time they will go to the restaurant is 119 days after November 15, 2004. To find the date, we add 119 days to November 15, 2004. November has 15 days left, December has 31 days, January has 31 days, and February has 14 days. So, the total number of days is 15 + 31 + 31 + 14 = 91 days. Subtracting 91 from 119, we get 28 days. So, the next time they will go to the restaurant is 28 days after February 14, 2005, which is March 14, 2005."", ""answer"": ""2005-03-14""}"
"Alan and Mary tried a new restaurant on  Jul 29, 2019 and really liked it. They decided to go to the same restaurant every 13 days. If today is Nov 22, 2019, when is the next time they will go to that restaurant? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'Nov 23, 2019'}",multi_op,"Alan and Mary tried a new restaurant on  Jul 29, 2019 and really liked it. They decided to go to the same restaurant every 13 days. If today is Nov 22, 2019, when is the next time they will go to that restaurant?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""First, we need to find the number of days between Jul 29, 2019 and Nov 22, 2019. There are 31 days in July, 31 days in August, 30 days in September, 31 days in October, and 22 days in November. So, the total number of days between Jul 29, 2019 and Nov 22, 2019 is 31 + 31 + 30 + 31 + 22 = 145 days. Now, we need to find the next multiple of 13 after 145. The next multiple of 13 after 145 is 156. So, the next time they will go to the restaurant is 156 - 145 = 11 days after Nov 22, 2019. Therefore, the next time they will go to the restaurant is Dec 3, 2019."", ""answer"": ""Dec 3, 2019""}"
"A company pays their employees every 10 days. Benjamin received his first paycheck on 10-17-2011. If today is 02-08-2012, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '02-14-2012'},multi_op,"A company pays their employees every 10 days. Benjamin received his first paycheck on 10-17-2011. If today is 02-08-2012, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin receives his paycheck every 10 days. To find out when he will receive his next paycheck, we need to calculate the number of days between 10-17-2011 and 02-08-2012. There are 31 days in January, 28 days in February, and 8 days in February. So, the total number of days between 10-17-2011 and 02-08-2012 is 31 + 28 + 8 = 67 days. Now, we need to find the next multiple of 10 days after 67 days. The next multiple of 10 after 67 is 70. So, Benjamin will receive his next paycheck 70 - 67 = 3 days after 02-08-2012, which is 02-11-2012."", ""answer"": ""02-11-2012""}"
"A museum announced that every 17 days, there will be a day of free entrance. The first free day was on 07-27-2006. If today is 02-01-2007, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '02-16-2007'},multi_op,"A museum announced that every 17 days, there will be a day of free entrance. The first free day was on 07-27-2006. If today is 02-01-2007, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 07-27-2006 and 02-01-2007. There are 6 months between these two dates. We can assume that each month has 30 days, so the total number of days between these two dates is 6 * 30 = 180 days. Now, we need to find the remainder when 180 is divided by 17, which is the number of days between free days. 180 % 17 = 10. This means that the next free day will be 10 days after 02-01-2007. Adding 10 days to 02-01-2007, we get 02-11-2007. Therefore, the next free day is 02-11-2007."", ""answer"": ""02-11-2007""}"
"A company pays their employees every 15 days. Benjamin received his first paycheck on April 20, 2017. If today is October 29, 2017, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'November 01, 2017'}",multi_op,"A company pays their employees every 15 days. Benjamin received his first paycheck on April 20, 2017. If today is October 29, 2017, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin received his first paycheck on April 20, 2017. The company pays their employees every 15 days. To find out when Benjamin will receive his next paycheck, we need to add 15 days to April 20, 2017. April has 30 days, so April 20 + 15 days = May 5, 2017. Benjamin will receive his next paycheck on May 5, 2017."", ""answer"": ""May 5, 2017""}"
"A museum announced that every 16 days, there will be a day of free entrance. The first free day was on 31 January, 2015. If today is 01 May, 2015, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '07 May, 2015'}",multi_op,"A museum announced that every 16 days, there will be a day of free entrance. The first free day was on 31 January, 2015. If today is 01 May, 2015, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 31 January, 2015 and 01 May, 2015. There are 31 days in January, so from 1 February to 31 January, there are 31 days. In February, there are 28 days in 2015 (not a leap year). In March, there are 31 days. In April, there are 30 days. In May, we only need to count up to 1 May, which is 1 day. So, the total number of days from 31 January, 2015 to 1 May, 2015 is 31 + 28 + 31 + 30 + 1 = 121 days. Now, we need to find the next multiple of 16 after 121. The next multiple of 16 after 121 is 128. So, the next free day will be 128 days after 31 January, 2015. To find the date, we can add 128 days to 31 January, 2015. 128 days after 31 January, 2015 is 28 May, 2015."", ""answer"": ""28 May, 2015""}"
"A company pays their employees every 16 days. Benjamin received his first paycheck on 16 August, 2000. If today is 01 October, 2000, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '03 October, 2000'}",multi_op,"A company pays their employees every 16 days. Benjamin received his first paycheck on 16 August, 2000. If today is 01 October, 2000, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin received his first paycheck on 16 August, 2000. The company pays their employees every 16 days. To find out when Benjamin will receive his next paycheck, we need to add 16 days to 16 August, 2000. 16 August + 16 days = 2 September, 2000. Therefore, Benjamin will receive his next paycheck on 2 September, 2000."", ""answer"": ""02 September, 2000""}"
"Alan and Mary tried a new restaurant on  30 Jun, 2020 and really liked it. They decided to go to the same restaurant every 16 days. If today is 09 Dec, 2020, when is the next time they will go to that restaurant? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '23 Dec, 2020'}",multi_op,"Alan and Mary tried a new restaurant on  30 Jun, 2020 and really liked it. They decided to go to the same restaurant every 16 days. If today is 09 Dec, 2020, when is the next time they will go to that restaurant?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""First, we need to find the number of days between June 30, 2020 and December 9, 2020. June has 30 days, July has 31 days, August has 31 days, September has 30 days, and October has 31 days. So, the total number of days from June 30 to October 31 is 30 + 31 + 31 + 30 + 31 = 153 days. Now, we need to find the next multiple of 16 days after 153 days. The next multiple of 16 after 153 is 160. So, the next time they will go to the restaurant is 160 days after June 30, 2020. To find the date, we add 160 days to June 30, 2020. June has 30 days, so we have 30 days in June. July has 31 days, August has 31 days, September has 30 days, and October has 31 days. So, the total number of days from June 30 to October 31 is 30 + 31 + 31 + 30 + 31 = 153 days. We need to add 160 - 153 = 7 more days to October 31, which is November 7, 2020. So, the next time they will go to the restaurant is November 7, 2020."", ""answer"": ""2020-11-07""}"
"A company pays their employees every 15 days. Benjamin received his first paycheck on Jun 30, 2011. If today is Dec 05, 2011, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'Dec 12, 2011'}",multi_op,"A company pays their employees every 15 days. Benjamin received his first paycheck on Jun 30, 2011. If today is Dec 05, 2011, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin received his first paycheck on Jun 30, 2011. The company pays their employees every 15 days. To find out when Benjamin will receive his next paycheck, we need to add 15 days to Jun 30, 2011. Jun has 30 days, so adding 15 days to Jun 30, 2011, will be Jul 15, 2011. Since today is Dec 05, 2011, Benjamin will receive his next paycheck on Jul 15, 2011."", ""answer"": ""Jul 15, 2011""}"
"A museum announced that every 20 days, there will be a day of free entrance. The first free day was on 21-04-1998. If today is 14-07-1998, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '30-07-1998'},multi_op,"A museum announced that every 20 days, there will be a day of free entrance. The first free day was on 21-04-1998. If today is 14-07-1998, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 21-04-1998 and 14-07-1998. There are 30 days in April, 31 days in May, 30 days in June, and 14 days in July. So, the total number of days between the two dates is 30 + 31 + 30 + 14 = 105 days. Now, we need to find the next multiple of 20 days after 105 days. The next multiple of 20 after 105 is 120. So, the next free day will be 120 days after 21-04-1998. To find the date, we add 120 days to 21-04-1998. April has 30 days, so we have 9 days left in April. May has 31 days, June has 30 days, and July has 31 days. Adding these up, we have 9 + 31 + 30 + 31 = 101 days. We still need 19 more days to reach 120 days. So, the next free day will be 19 days after 31-07-1998, which is 19-08-1998."", ""answer"": ""19-08-1998""}"
"A museum announced that every 16 days, there will be a day of free entrance. The first free day was on 21 Oct, 2001. If today is 14 Dec, 2001, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '24 Dec, 2001'}",multi_op,"A museum announced that every 16 days, there will be a day of free entrance. The first free day was on 21 Oct, 2001. If today is 14 Dec, 2001, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 21 Oct, 2001 and 14 Dec, 2001. There are 31 days in October, so 31 - 21 = 10 days in October. November has 30 days, and December has 14 days. So, the total number of days between 21 Oct, 2001 and 14 Dec, 2001 is 10 + 30 + 14 = 54 days. Now, we need to find the remainder when 54 is divided by 16, which is 54 % 16 = 6. This means that the next free day will be 6 days after 14 Dec, 2001, which is 20 Dec, 2001."", ""answer"": ""20 Dec, 2001""}"
"A company pays their employees every 10 days. Benjamin received his first paycheck on November 30, 2022. If today is May 12, 2023, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'May 19, 2023'}",multi_op,"A company pays their employees every 10 days. Benjamin received his first paycheck on November 30, 2022. If today is May 12, 2023, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find out when Benjamin will receive his next paycheck, we need to calculate the number of days between November 30, 2022 and May 12, 2023. We can do this by counting the number of days in each month between these two dates. November has 30 days, so there are 0 days left in November after the 30th. December has 31 days, January has 31 days, February has 28 days (2023 is not a leap year), March has 31 days, April has 30 days, and May has 12 days. Adding these up, we get 0 + 31 + 31 + 28 + 31 + 30 + 12 = 163 days. Since the company pays their employees every 10 days, we need to find the remainder when 163 is divided by 10. 163 % 10 = 3. This means Benjamin will receive his next paycheck 3 days after May 12, 2023, which is May 15, 2023."", ""answer"": ""2023-05-15""}"
"A company pays their employees every 17 days. Benjamin received his first paycheck on 10-27-2019. If today is 03-17-2020, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '03-28-2020'},multi_op,"A company pays their employees every 17 days. Benjamin received his first paycheck on 10-27-2019. If today is 03-17-2020, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find out when Benjamin will receive his next paycheck, we need to calculate the number of days between 10-27-2019 and 03-17-2020. First, we calculate the number of days in each month between the two dates: January (31 days), February (28 days, as 2020 is a leap year), March (17 days). Then, we add the days from 10-27-2019 to the end of December 2019: 31 (January) + 28 (February) + 31 (March) + 17 (April) + 10 (May) + 27 (June) + 31 (July) + 31 (August) + 30 (September) + 31 (October) + 30 (November) + 31 (December) = 339 days. Now, we add the days in March 2020: 339 + 17 = 356 days. Since the company pays their employees every 17 days, we divide 356 by 17: 356 // 17 = 21. Benjamin will receive his next paycheck 21 days after 03-17-2020, which is 04-07-2020."", ""answer"": ""04-07-2020""}"
"Alan and Mary tried a new restaurant on  01-19-2021 and really liked it. They decided to go to the same restaurant every 19 days. If today is 05-25-2021, when is the next time they will go to that restaurant? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '06-01-2021'},multi_op,"Alan and Mary tried a new restaurant on  01-19-2021 and really liked it. They decided to go to the same restaurant every 19 days. If today is 05-25-2021, when is the next time they will go to that restaurant?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next time Alan and Mary will go to the restaurant, we need to calculate the number of days between 01-19-2021 and 05-25-2021. There are 31 days in January, 28 days in February, 31 days in March, 30 days in April, and 25 days in May. So, the total number of days from 01-19-2021 to 05-25-2021 is 31 - 19 + 28 + 31 + 30 + 25 = 136 days. Now, we need to find the next multiple of 19 after 136. The next multiple of 19 after 136 is 152 (19 * 8 = 152). So, the next time they will go to the restaurant is 152 days after 01-19-2021. To find the date, we add 152 days to 01-19-2021. 152 days after 01-19-2021 is 08-17-2021."", ""answer"": ""08-17-2021""}"
"A company pays their employees every 15 days. Benjamin received his first paycheck on 23 Nov, 1999. If today is 13 Jan, 2000, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '22 Jan, 2000'}",multi_op,"A company pays their employees every 15 days. Benjamin received his first paycheck on 23 Nov, 1999. If today is 13 Jan, 2000, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find out when Benjamin will receive his next paycheck, we need to calculate the number of days between 23 Nov, 1999 and 13 Jan, 2000. We can do this by counting the days in each month and adding them up. There are 15 days in November, 31 days in December, and 13 days in January. So, the total number of days between 23 Nov, 1999 and 13 Jan, 2000 is 15 + 31 + 13 = 59 days. Since the company pays their employees every 15 days, we need to find the next multiple of 15 that is greater than 59. The next multiple of 15 after 59 is 60. Therefore, Benjamin will receive his next paycheck 60 days after 23 Nov, 1999, which is 13 Jan, 2000 + 1 day = 14 Jan, 2000."", ""answer"": ""14 Jan, 2000""}"
"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 11-21-2020. If today is 04-04-2021, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '04-22-2021'},multi_op,"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 11-21-2020. If today is 04-04-2021, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 11-21-2020 and 04-04-2021. There are 4 months between these two dates, and we need to consider the number of days in each month. 11-21-2020 to 12-21-2020: 30 days (December has 31 days, so 31 - 21 = 10 days in December, plus 21 days in November = 30 days). 12-21-2020 to 01-21-2021: 31 days (January has 31 days). 01-21-2021 to 02-21-2021: 31 days. 02-21-2021 to 03-21-2021: 31 days. 03-21-2021 to 04-04-2021: 12 days (April has 30 days, so 30 - 21 = 9 days in April, plus 4 days in March = 12 days). Adding all these together, we get 30 + 31 + 31 + 31 + 12 = 135 days. Now, we need to find the next multiple of 19 after 135. The next multiple of 19 after 135 is 152 (19 * 8 = 152). So, the next free day will be 152 days after 11-21-2020. To find the date, we add 152 days to 11-21-2020. 152 days after 11-21-2020 is 04-04-2021. Therefore, the next free day is on 04-04-2021."", ""answer"": ""04-04-2021""}"
"A company pays their employees every 11 days. Benjamin received his first paycheck on Mar 25, 2008. If today is Sep 05, 2008, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'Sep 06, 2008'}",multi_op,"A company pays their employees every 11 days. Benjamin received his first paycheck on Mar 25, 2008. If today is Sep 05, 2008, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin received his first paycheck on Mar 25, 2008. The company pays their employees every 11 days. To find out when Benjamin will receive his next paycheck, we need to add 11 days to Mar 25, 2008. Mar 25, 2008 + 11 days = Apr 5, 2008. Now, we need to find out how many 11-day periods have passed between Apr 5, 2008 and Sep 5, 2008. The number of days between Apr 5, 2008 and Sep 5, 2008 is 153 days. Dividing 153 by 11, we get 13 with a remainder of 10. This means Benjamin will receive his next paycheck 13 times after Apr 5, 2008, and then he will receive his next paycheck 14 times after Sep 5, 2008. So, Benjamin will receive his next paycheck on Sep 5, 2008 + 14 * 11 = Sep 5, 2008 + 154 days = Jan 12, 2009."", ""answer"": ""Jan 12, 2009""}"
"A company pays their employees every 12 days. Benjamin received his first paycheck on Aug 20, 2021. If today is Jan 20, 2022, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'Jan 23, 2022'}",multi_op,"A company pays their employees every 12 days. Benjamin received his first paycheck on Aug 20, 2021. If today is Jan 20, 2022, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin receives his paycheck every 12 days. To find out when he will receive his next paycheck, we need to calculate the number of days between Aug 20, 2021 and Jan 20, 2022. There are 4 months between August and January, and we need to count the days in each month. August has 31 days, September has 30 days, October has 31 days, November has 30 days, and December has 31 days. So, the total number of days from August 20 to December 31 is 31 - 20 + 1 + 30 + 31 + 30 + 31 = 134 days. Now, we need to find the next multiple of 12 that is greater than 134. The next multiple of 12 after 134 is 144. So, Benjamin will receive his next paycheck 144 - 134 = 10 days after Jan 20, 2022. Therefore, he will receive his next paycheck on Jan 30, 2022."", ""answer"": ""Jan 30, 2022""}"
"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 15 January, 2010. If today is 22 May, 2010, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '28 May, 2010'}",multi_op,"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 15 January, 2010. If today is 22 May, 2010, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 15 January, 2010 and 22 May, 2010. We can do this by counting the number of days in each month between these two dates. January has 31 days, so there are 31 - 15 = 16 days in January. February has 28 days in 2010, so there are 28 days in February. March has 31 days, so there are 31 days in March. April has 30 days, so there are 30 days in April. Finally, there are 22 - 30 = 2 days in May. Adding these together, we get 16 + 28 + 31 + 30 + 2 = 107 days. Now we need to find the next multiple of 19 that is greater than 107. The next multiple of 19 after 107 is 114. So, the next free day will be 114 days after 15 January, 2010. To find the date, we can add 114 days to 15 January, 2010. 114 days after 15 January, 2010 is 15 May, 2010."", ""answer"": ""15 May, 2010""}"
"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 30 December, 2010. If today is 08 February, 2011, when is the next free day? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': '25 February, 2011'}",multi_op,"A museum announced that every 19 days, there will be a day of free entrance. The first free day was on 30 December, 2010. If today is 08 February, 2011, when is the next free day?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find the next free day, we need to calculate the number of days between 30 December, 2010 and 08 February, 2011. We can do this by counting the days in each month: December (31 - 30) = 1 day, January (31 days), and February (8 days). So, the total number of days is 1 + 31 + 8 = 40 days. Now, we need to find the remainder when 40 is divided by 19: 40 % 19 = 2. This means that the next free day will be 2 days after 08 February, 2011, which is 10 February, 2011."", ""answer"": ""10 February, 2011""}"
"A company pays their employees every 14 days. Benjamin received his first paycheck on 07-26-2008. If today is 09-19-2008, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '09-20-2008'},multi_op,"A company pays their employees every 14 days. Benjamin received his first paycheck on 07-26-2008. If today is 09-19-2008, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find out when Benjamin will receive his next paycheck, we need to calculate the number of days between 07-26-2008 and 09-19-2008. There are 31 days in July, 31 days in August, and 19 days in September. So, the total number of days between the two dates is 31 + 31 + 19 = 81 days. Since the company pays their employees every 14 days, we need to find the remainder when 81 is divided by 14. 81 // 14 = 5 with a remainder of 11. This means Benjamin will receive his next paycheck 11 days after 09-19-2008, which is 09-30-2008."", ""answer"": ""09-30-2008""}"
"Alan and Mary tried a new restaurant on  31-03-2011 and really liked it. They decided to go to the same restaurant every 17 days. If today is 03-08-2011, when is the next time they will go to that restaurant? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '14-08-2011'},multi_op,"Alan and Mary tried a new restaurant on  31-03-2011 and really liked it. They decided to go to the same restaurant every 17 days. If today is 03-08-2011, when is the next time they will go to that restaurant?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""First, we need to find the number of days between 31-03-2011 and 03-08-2011. March has 31 days, so from 31-03-2011 to 31-03-2011 is 0 days. April has 30 days, so from 31-03-2011 to 30-04-2011 is 30 days. May has 31 days, so from 30-04-2011 to 31-05-2011 is 31 days. June has 30 days, so from 31-05-2011 to 30-06-2011 is 30 days. July has 31 days, so from 30-06-2011 to 31-07-2011 is 31 days. August has 31 days, so from 31-07-2011 to 03-08-2011 is 3 days. The total number of days between 31-03-2011 and 03-08-2011 is 30 + 31 + 30 + 31 + 3 = 125 days. Now, we need to find the next date after 03-08-2011 that is a multiple of 17 days. We can do this by finding the remainder when 125 is divided by 17, which is 125 % 17 = 14. This means that the next date that is a multiple of 17 days after 03-08-2011 is 14 days after 03-08-2011, which is 17-08-2011."", ""answer"": ""17-08-2011""}"
"A company pays their employees every 10 days. Benjamin received his first paycheck on 03-31-2006. If today is 05-28-2006, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.",{'answer': '05-30-2006'},multi_op,"A company pays their employees every 10 days. Benjamin received his first paycheck on 03-31-2006. If today is 05-28-2006, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""Benjamin received his first paycheck on 03-31-2006. The company pays their employees every 10 days. To find out when Benjamin will receive his next paycheck, we need to add 10 days to the date of his first paycheck. 03-31 + 10 days = 04-10. Therefore, Benjamin will receive his next paycheck on 04-10-2006."", ""answer"": ""04-10-2006""}"
"A company pays their employees every 16 days. Benjamin received his first paycheck on December 29, 2009. If today is April 03, 2010, when will he receive his next paycheck? Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","{'answer': 'April 04, 2010'}",multi_op,"A company pays their employees every 16 days. Benjamin received his first paycheck on December 29, 2009. If today is April 03, 2010, when will he receive his next paycheck?","Return your answer as a JSON, eg: JSON = {""explanation"": <your step by step solution>, ""answer"" : ""<date>""}. Use the date format in the question to report the result.","""<date>""",date,arithmetic," ""To find out when Benjamin will receive his next paycheck, we need to calculate the number of days between December 29, 2009 and April 03, 2010. We can do this by counting the days in each month and adding them up. December has 31 days, so there are 31 - 29 = 2 days left in December. January has 31 days, February has 28 days (2009 is not a leap year), March has 31 days, and April has 3 days. Adding them up, we get 2 + 31 + 28 + 31 + 3 = 95 days. Since the company pays their employees every 16 days, we need to find the remainder when 95 is divided by 16. 95 % 16 = 15. This means Benjamin will receive his next paycheck 15 days after April 03, 2010, which is April 18, 2010."", ""answer"": ""April 18, 2010""}"
