question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after turning pro did Tarek Momen achieve his highest ranking?,14,squash,110,<num_years>,years,tail,"category
squash

caption
Tarek Momen

infobox-image
Tarek Momen.jpg | Tarek Momen

Nickname(s)
The Viper, The Momenator

Country
Egypt

Residence
Cairo, Egypt

Born
( | 1988-02-23 | ) | 23 February 1988 | (age 34) | Cairo, Egypt

Height
1.74 m (5 ft 9 in)

Weight
66 kg (146 lb)

Turned Pro
2005

Retired
Active

Plays
Right-handed

Coached by
Haitham Effat, Samir El Degwi

Racquet used
Harrow

Website
Tarek Momen on Twitter

Men's singles
Highest ranking	No. 3 (February 2019)
Current ranking	No. 4 (December 2021)
Title(s)	8
Tour final(s)	27
World Open	W | (2019-20)

Men's squash

Representing | Egypt

World Championships
['Bronze medal - third place | 2015 Bellevue | Singles', 'Silver medal - second place | 2018-19 Chicago | Singles', 'Gold medal - first place | 2019-20 Doha | Singles']

World Team Championships
['Silver medal - second place | 2013 Mulhouse | Team', 'Gold medal - first place | 2019 Washington D.C. | Team']

Last updated: July 2020.

","To determine how many years after turning pro Tarek Momen achieved his highest ranking, we need to find the difference between the year he achieved his highest ranking and the year he turned pro.

From the information given:
- Tarek Momen turned pro in 2005.
- His highest ranking was No. 3, achieved in February 2019.

Now, calculate the difference:
2019 (year of highest ranking) - 2005 (year he turned pro) = 14 years.

Final Answer: 14 years"
How many years ago did Chiyonofuji die?,6,sumo,131,<num_years>,years,tail,"category
sumo

Chiyonofuji Mitsugu

千代の富士 貢
['Kokonoe.jpg | Chiyonofuji in 2010']

Personal information
Born	Mitsugu Akimoto | ( | 1955-06-01 | ) | June 1, 1955 | Fukushima, Hokkaido, Japan
Died	July 31, 2016 | (2016-07-31) | (aged 61) | Tokyo, Japan
Height	183 cm (6 ft 0 in)
Weight	126 kg (278 lb; 19 st 12 lb)

Career
Stable	Kokonoe
Record	1045-437-170
Debut	September, 1970
Highest rank	Yokozuna (July, 1981)
Retired	May, 1991
Elder name	Kokonoe
Championships	31 (Makuuchi) | 1 (Makushita)
Special Prizes	Outstanding Performance (1) | Fighting Spirit (1) | Technique (5)
Gold Stars	3 | Mienoumi (2) | Wakanohana II

* Up to date as of June 2020.

","To determine how many years ago Chiyonofuji died, we need to calculate the difference between the current year (2022) and the year of his death (2016).

1. Identify the year of death: 2016
2. Identify the current year: 2022
3. Calculate the difference: 2022 - 2016 = 6

Chiyonofuji died 6 years ago.
Final Answer: 6 years"
How many years ago did Haguroyama Masaji start his career?,88,sumo,137,<num_years>,years,tail,"category
sumo

Haguroyama Masaji

羽黒山 政司
['Haguroyama.jpg | Haguroyama, circa 1943']

Personal information
Born	Kobayashi Masaji | ( | 1914-11-18 | ) | November 18, 1914 | Nakanokuchi, Japan
Died	October 14, 1969 | (1969-10-14) | (aged 54)
Height	1.79 m (5 ft | 10 | + | 1 | ⁄ | 2 |  in)
Weight	129.5 kg (285 lb)

Career
Stable	Tatsunami
Record	359-99-117-1 draw
Debut	January, 1934
Highest rank	Yokozuna (May, 1941)
Retired	September, 1953
Elder name	Tatsunami
Championships	7 (Makuuchi) | 1 (Jūryō) | 1 (Makushita) | 1 (Sandanme) | 1 (Jonidan) | 1 (Jonokuchi)

* Up to date as of June 2020.

","To determine how many years ago Haguroyama Masaji started his career, we need to calculate the difference between the current year (2022) and his debut year (1934).

1. Identify the current year: 2022
2. Identify the debut year: 1934
3. Subtract the debut year from the current year: 2022 - 1934 = 88

Final Answer: 88 years ago"
How many years ago did Harumafuji Kōhei debut as a Sumo Wrestler?,21,sumo,139,<num_years>,years,tail,"category
sumo

Harumafuji Kōhei

日馬富士 公平
['Harumafuji 2011 Sep.JPG | Harumafuji, September 2011']

Personal information
Born	Davaanyamyn Byambadorj | ( | 1984-04-14 | ) | April 14, 1984 | (age 38) | Ulaanbaatar, Mongolian People's Republic
Height	1.86 m (6 ft 1 in)
Weight	137 kg (302 lb; 21.6 st)
Web presence	blog

Career
Stable	Ajigawa → Isegahama
Record	827-444-85
Debut	January 2001
Highest rank	Yokozuna (September 2012)
Retired	November 29, 2017
Championships	9 (Makuuchi) | 1 (Jūryō) | 1 (Sandanme) | 1 (Jonokuchi)
Special Prizes	Fighting Spirit (1) | Technique (5) | Outstanding Performance (4)
Gold Stars	1 (Asashōryū)

* Up to date as of Nov 29, 2017.

","To determine how many years ago Harumafuji Kōhei debuted as a sumo wrestler, we need to compare his debut year to the current year (December 2022).

His debut year was January 2001. The difference in years between 2001 and 2022 is calculated as follows:
2022 - 2001 = 21 years

Therefore, Harumafuji Kōhei debuted as a sumo wrestler 21 years ago.
Final Answer: 21 years"
How many years ago did Jacques Anquetil die?,35,cycling,636,<num_years>,years,tail,"category
cycling

caption
Jacques Anquetil

infobox-image
Jacques Anquetil 1966.jpg | Anquetil at the 1966 Giro d'Italia

Personal information
Full name	Jacques Anquetil
Nickname	Monsieur Chrono | Maître Jacques
Born	( | 1934-01-08 | ) | 8 January 1934 | Mont-Saint-Aignan, France
Died	18 November 1987 | (1987-11-18) | (aged 53) | Rouen, France
Height	.mw-parser-output .frac{white-space:nowrap}.mw-parser-output .frac .den,.mw-parser-output .frac .num{font-size:80%;line-height:0;vertical-align:super}.mw-parser-output .frac .den{vertical-align:sub}.mw-parser-output .sr-only{border:0;clip:rect(0,0,0,0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px} | 1.76 m (5 ft | 9 | + | 1 | ⁄ | 2 |  in)
Weight	70 kg (154 lb; 11 st 0 lb)

Team information
Discipline	Road and track
Role	Rider
Rider type	All-rounder

Amateur team
1950-1952	AC Sottevillais

Professional teams
1953-1955	La Perle
1956-1958	Helyett-Potin-Hutchinson
1959-1960	Alcyon-Dunlop
1961-1964	Saint-Raphaël-R. Geminiani-Dunlop
1965-1966	Ford France-Gitane
1967-1969	Bic-Hutchinson

Major wins

Grand Tours | Tour de France | General classification (1957, 1961, 1962, 1963, 1964) | 16 individual stages | Giro d'Italia | General classification (1960, 1964) | 5 individual stages | Vuelta a España | General classification (1963) | 1 individual stage | Stage races | Paris-Nice (1957, 1961, 1963, 1965, 1966) | Critérium du Dauphiné Libéré (1963, 1965) | Critérium National de la Route (1961, 1963, 1965, 1967) | Volta a Catalunya (1967) | Tour of the Basque Country (1969) | Four Days of Dunkirk (1958, 1959) | One-day races and Classics | Gent-Wevelgem (1964) | Bordeaux-Paris (1965) | Liège-Bastogne-Liège (1966) | Other | Hour record (1956) | Super Prestige Pernod International (1961, 1963, 1965, 1966) | Grand Prix des Nations (1953, 1954, 1955, 1956, 1957, 1958, 1961, 1965, 1966)

Representing | France

Men's road bicycle racing

Olympic Games
['Bronze medal - third place | 1952 Helsinki | Team time trial']

World Championships
['Silver medal - second place | 1966 Nürburgring | Road race']

","To determine how many years ago Jacques Anquetil died, we need to compare his death year to the current year, which is 2022.

Step 1: Identify the year of death from the table.
Jacques Anquetil died in 1987.

Step 2: Subtract the death year from the current year.
2022 - 1987 = 35

Final Answer: Jacques Anquetil died 35 years ago."
How many years ago did Jenson Button last win the Brazilian Grand Prix in the Formula One World Championship?,10,f1,0,<num_years>,years,tail,"category
f1

caption
Jenson Button | MBE

infobox-image
Jenson Button Bahrain 2012 (crop).jpg | Button at the 2012 Bahrain Grand Prix

Born
Jenson Alexander Lyons Button | ( | 1980-01-19 | ) | 19 January 1980 | (age 42) | Frome, Somerset, England

Formula One World Championship career
Nationality	United Kingdom | British
Active years	2000-2017
Teams	Williams, Benetton, Renault, BAR, Honda, Brawn, McLaren
Engines	BMW, Renault, Honda, Mercedes
Car number	22
Entries	309 (306 starts)
Championships	1 (2009)
Wins	15
Podiums	50
Career points	1,235
Pole positions	8
Fastest laps	8
First entry	2000 Australian Grand Prix
First win	2006 Hungarian Grand Prix
Last win	2012 Brazilian Grand Prix
Last entry	2017 Monaco Grand Prix

Super GT GT500 Championship career
Debut season	2017
Teams	Team Mugen, Team Kunimitsu
Starts	17
Championships	1 (2018)
Wins	1
Podiums	6
Poles	1
Fastest laps	0
Best finish in the championship	1st in 2018

","To determine how many years ago Jenson Button last won the Brazilian Grand Prix, we need to consider the following information:

1. Jenson Button's last win in the Formula One World Championship was in 2012.
2. The current year is 2022.

We can calculate the number of years between 2012 and 2022:
2022 - 2012 = 10 years

Therefore, Jenson Button last won the Brazilian Grand Prix 10 years ago.
Final Answer: 10 years"
How many years ago did Kaiō Hiroyuki first debut in sumo wrestling?,34,sumo,145,<num_years>,years,tail,"category
sumo

Kaiō Hiroyuki

魁皇 博之
['Kaio Hiroyuki 2008 May.jpg | Kaiō in May 2008']

Personal information
Born	Hiroyuki Koga | ( | 1972-07-24 | ) | 24 July 1972 | (age 49) | Nōgata, Fukuoka, Japan
Height	1.85 m (6 ft 1 in)
Weight	170 kg (375 lb; 26 st 11 lb)
Web presence	website

Career
Stable	Tomozuna
Record	1047-700-158
Debut	March 1988
Highest rank	Ōzeki (September 2000)
Retired	July 2011
Elder name	Asakayama
Championships	5 (Makuuchi) | 1 (Makushita) | 1 (Sandanme)
Special Prizes	Outstanding Performance (10) | Fighting Spirit (5)
Gold Stars	6 | Takanohana (3) | Akebono (2) | Wakanohana III

* Up to date as of July 2011.

","To determine how many years ago Kaiō Hiroyuki first debuted in sumo wrestling, we need to look at his debut date and compare it to the current date (December 2022).

1. Kaiō Hiroyuki's debut date is given as March 1988.
2. The current date is December 2022.

Now, calculate the difference:
- From March 1988 to December 1988: 9 months
- From January 1989 to November 1989: 12 months
- From December 1989 to December 2022: 33 years

Adding these together:
9 + 12 + 33 = 54 months

Since there are 12 months in a year, we convert 54 months into years:
54 / 12 = 4.5 years

Therefore, Kaiō Hiroyuki first debuted in sumo wrestling 34 years ago.
Final Answer: 34 years"
How many years ago did Kitanoumi Toshimitsu retire?,37,sumo,148,<num_years>,years,tail,"category
sumo

Kitanoumi Toshimitsu

北の湖敏満
['Kitanoumi in Sumiyoshi Taisha (1) IMG 1452 20130302.JPG | Kitanoumi in 2013']

Personal information
Born	Toshimitsu Obata | ( | 1953-05-16 | ) | May 16, 1953 | Hokkaido, Japan
Died	November 20, 2015 | (2015-11-20) | (aged 62) | Fukuoka, Japan
Height	1.79 m (5 ft | 10 | + | 1 | ⁄ | 2 |  in)
Weight	169 kg (373 lb; 26.6 st)

Career
Stable	Mihogaseki
Record	951-350-107
Debut	January 1967
Highest rank	Yokozuna (July 1974)
Retired	January 1985
Elder name	Kitanoumi
Championships	24 (Makuuchi)
Special Prizes	Outstanding Performance (2) | Fighting Spirit (1)
Gold Stars	1 (Kitanofuji)

* Up to date as of June 2020.

","To determine how many years ago Kitanoumi Toshimitsu retired, we need to compare his retirement date to the current date (December 2022).

From the table:
- Kitanoumi Toshimitsu retired in January 1985.

Calculating the years between January 1985 and December 2022:
- From January 1985 to December 1985: 1 year
- From January 1986 to December 2022: 37 years

Total: 1 + 37 = 38 years

Therefore, Kitanoumi Toshimitsu retired 38 years ago.
Final Answer: 38 years"
How many years ago did Sebastian Vettel last win?,3,f1,262,<num_years>,years,tail,"category
f1

caption
Sebastian Vettel

infobox-image
Sebastian Vettel 2015 Malaysia podium 1.jpg | Vettel at the 2015 Malaysian Grand Prix

Born
( | 1987-07-03 | ) | 3 July 1987 | (age 34) | Heppenheim, West Germany

Formula One World Championship career
Nationality	German
2022 team	Aston Martin-Mercedes
Car number	5
Entries	287 (286 starts)
Championships	4 (2010, 2011, 2012, 2013)
Wins	53
Podiums	122
Career points	3074
Pole positions	57
Fastest laps	38
First entry	2007 United States Grand Prix
First win	2008 Italian Grand Prix
Last win	2019 Singapore Grand Prix
Last entry	2022 Canadian Grand Prix
2021 position	12th (43 pts)

Signature
Website	sebastianvettel.de
['Sebastian Vettel signature']

","To determine how many years ago Sebastian Vettel last won, we need to find the year of his last win and compare it to the current year (2022).

From the table, we can see that Sebastian Vettel's last win was at the 2019 Singapore Grand Prix.

Calculating the difference:
2022 (current year) - 2019 (year of last win) = 3 years

Final Answer: 3 years"
How many years ago did Sebastian Vettel last win?,35,f1,262,<num_years>,years,tail,"category
f1

caption
Sebastian Vettel

infobox-image
Sebastian Vettel 2015 Malaysia podium 1.jpg | Vettel at the 2015 Malaysian Grand Prix

Born
( | 1987-07-03 | ) | 3 July 1987 | (age 34) | Heppenheim, West Germany

Formula One World Championship career
Nationality	German
2022 team	Aston Martin-Mercedes
Car number	5
Entries	287 (286 starts)
Championships	4 (2010, 2011, 2012, 2013)
Wins	53
Podiums	122
Career points	3074
Pole positions	57
Fastest laps	38
First entry	2007 United States Grand Prix
First win	2008 Italian Grand Prix
Last win	2019 Singapore Grand Prix
Last entry	2022 Canadian Grand Prix
2021 position	12th (43 pts)

Signature
Website	sebastianvettel.de
['Sebastian Vettel signature']

","To determine how many years ago Sebastian Vettel last won, we need to compare the date of his last win to the current date.

From the information provided:
- Sebastian Vettel's last win was at the 2019 Singapore Grand Prix.
- The current date given is December 2022.

Calculating the difference:
- 2022 - 2019 = 3 years

Therefore, Sebastian Vettel last won 3 years ago.
Final Answer: 3 years"
How many years ago did Shaun Pollock play his last T20I?,14,cricket,54,<num_years>,years,tail,"category
cricket

caption
Shaun Pollock

infobox-image
Shaun Pollock.JPG

Personal information
Full name	Shaun Maclean Pollock
Born	( | 1973-07-16 | ) | 16 July 1973 | (age 48) | Port Elizabeth, Cape Province, South Africa
Nickname	Polly
Height	6 ft 1 in (1.85 m)
Batting	Right-handed
Bowling	Right arm fast-medium
Role	Bowling All-rounder
Relations	Andrew Pollock (grandfather) | Peter Pollock (father) | Graeme Pollock (uncle)

International information
National side	South Africa (1995-2008)
Test debut (cap 261)	16 November 1995 v England
Last Test	10 January 2008 v West Indies
ODI debut (cap 39)	9 January 1996 v England
Last ODI	3 February 2008 v West Indies
ODI shirt no.	7
T20I debut (cap 10)	21 October 2005 v New Zealand
Last T20I	18 January 2008 v West Indies

Domestic team information
1992/93-2003/04	KwaZulu-Natal
1996-2002	Warwickshire
2004/05	Dolphins
2008	Durham
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 108 | 303 | 186 | 435', 'Runs scored | 3,781 | 3,519 | 7,021 | 5,494', 'Batting average | 32.31 | 26.45 | 33.11 | 26.66', '100s/50s | 2/16 | 1/14 | 6/35 | 3/24', 'Top score | 111 | 130 | 150* | 134*', 'Balls bowled | 24,353 | 15,712 | 39,067 | 21,588', 'Wickets | 421 | 393 | 667 | 573', 'Bowling average | 23.11 | 24.50 | 23.25 | 22.93', '5 wickets in innings | 16 | 5 | 22 | 7', '10 wickets in match | 1 | 0 | 2 | 0', 'Best bowling | 7/87 | 6/35 | 7/33 | 6/21', 'Catches/stumpings | 72/- | 108/- | 132/- | 153/-', 'Source: CricketArchive, | 20 September 2016']

","To determine how many years ago Shaun Pollock played his last T20I, we need to know the date of his last T20I and compare it to the current date (December 2022).

From the table, we see that his last T20I was on 18 January 2008.

Now, let's calculate the difference:
- Current date: December 2022
- Last T20I date: January 2008

First, calculate the difference in years:
2022 - 2008 = 14 years

Next, consider the months:
- From January 2008 to December 2008: 11 months
- From January 2022 to December 2022: 11 months

Since both periods span 11 months each, the difference in time is exactly 14 years.

Therefore, Shaun Pollock played his last T20I 14 years ago.
Final Answer: 14 years"
How many years ago did Viv Richards make his ODI debut?,47,cricket,57,<num_years>,years,tail,"category
cricket

caption
Sir | Viv Richards | KNH OBE

infobox-image
Vivian richards crop.jpg | Richards in 2005

Personal information
Full name	Isaac Vivian Alexander Richards
Height	5 ft 10 in (1.78 m)
Batting	Right-handed
Bowling	Right-arm slow seam | Right-arm off-break
Role	Batsman

International information
National side	West Indies (1974-1991)
Test debut (cap 151)	22 November 1974 v India
Last Test	8 August 1991 v England
ODI debut (cap 14)	7 June 1975 v Sri Lanka
Last ODI	27 May 1991 v England

Domestic team information
1971-1981	Combined Islands
1971-1991	Leeward Islands
1974-1986	Somerset
1976/77	Queensland
1990-1993	Glamorgan
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 121 | 187 | 507 | 500', 'Runs scored | 8,540 | 6,721 | 36,212 | 16,995', 'Batting average | 50.23 | 47.00 | 49.40 | 41.96', '100s/50s | 24/45 | 11/45 | 114/162 | 26/109', 'Top score | 291 | 189* | 322 | 189*', 'Balls bowled | 5,170 | 5,644 | 23,226 | 12,214', 'Wickets | 32 | 118 | 223 | 290', 'Bowling average | 61.37 | 35.83 | 45.15 | 30.59', '5 wickets in innings | 0 | 2 | 1 | 3', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 2/17 | 6/41 | 5/88 | 6/24', 'Catches/stumpings | 122/- | 100/- | 464/1 | 238/-', 'Source: CricInfo, | 18 August 2007']

","To determine how many years ago Viv Richards made his ODI debut, we need to know the current year and the year of his ODI debut.

From the table:
- Viv Richards' ODI debut was on 7 June 1975.
- The current year is 2022.

Now, calculate the difference:
2022 - 1975 = 47 years

Therefore, Viv Richards made his ODI debut 47 years ago.
Final Answer: 47 years"
How many years ago did Waqar Younis play his last ODI?,19,cricket,55,<num_years>,years,tail,"category
cricket

caption
Waqar Younis | HI

infobox-image
Pakistan Super League PSLt20 Cricket - Waqar Yonus (cropped).png | Waqar Younis at the launch of PSL in 2015

Personal information
Full name	Waqar Younis Maitla
Height	6 ft (183 cm)
Batting	Right-handed
Bowling	Right-arm fast
Role	Bowler

International information
National side	Pakistan (1989-2003)
Test debut (cap 111)	15 November 1989 v India
Last Test	2 January 2003 v South Africa
ODI debut (cap 71)	14 October 1989 v West Indies
Last ODI	4 March 2003 v Zimbabwe
ODI shirt no.	99

Domestic team information
1987/88-1997/98	Multan
1988/89-1996/97	United Bank Limited
1990-1993	Surrey
1997-1998	Glamorgan
1998/99	Rawalpindi
1999/2000	REDCO Pakistan Limited
2000/01	Lahore Blues
2001/02-2002/03	National Bank of Pakistan
2003	Warwickshire
2003/04	Allied Bank Limited
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 87 | 262 | 228 | 411', 'Runs scored | 1,010 | 969 | 2,972 | 1,553', 'Batting average | 10.20 | 10.30 | 13.38 | 10.42', '100s/50s | 0/0 | 0/0 | 0/6 | 0/0', 'Top score | 45 | 37 | 64 | 45', 'Balls bowled | 16,224 | 12,698 | 39,181 | 19,841', 'Wickets | 373 | 416 | 956 | 675', 'Bowling average | 23.56 | 23.84 | 22.33 | 22.36', '5 wickets in innings | 22 | 13 | 63 | 17', '10 wickets in match | 5 | 0 | 14 | 0', 'Best bowling | 7/76 | 7/36 | 8/17 | 7/36', 'Catches/stumpings | 18/- | 35/- | 58/- | 56/-', 'Source: ESPNCricinfo, | 21 April 2012']

","To determine how many years ago Waqar Younis played his last ODI, we need to compare the date of his last ODI to the current date (December 2022).

From the table, Waqar Younis's last ODI was on 4 March 2003.

Calculating the difference:
- Year difference: 2022 - 2003 = 19 years
- Month difference: Since both dates are in different months, we don't need to adjust for months as the exact month is not needed for this calculation.

Therefore, it was 19 years ago when Waqar Younis played his last ODI.
Final Answer: 19 years"
How many years ago did the Federal Defence Forces of Germany take on its current form?,32,army,1118,<num_years>,years,tail,"category
army

Federal Defence Forces of Germany
Motto	Wir. Dienen. Deutschland. | (German for ''We. Serve. Germany.'')
Founded	12 November 1955 |  ( | 1955-11-12 | )
Current form	3 October 1990
Service branches	Army | Navy | Air Force | Emblem of Streitkräftebasis |  Joint Support Service | Emblem of Sanitaetsdienst |  Joint Medical Service | Emblem of Cyber- und Informationsraum |  Cyber and Information Domain Service
Headquarters	Berlin, Bonn, and Potsdam
Website	www | .bundeswehr | .de | Edit this at Wikidata
['Bundeswehr', 'Logo of the Bundeswehr.svg']

Leadership
Commander-in-Chief	Federal Minister of Defence (during peacetime) | Chancellor of Germany (during war)
Chancellor	Olaf Scholz
Federal Minister	Christine Lambrecht
Inspector General	Eberhard Zorn

Personnel
Military age	17
Conscription	Yes, but indefinitely suspended since July 2011
Active personnel	183,638 (28 February 2022)
Reserve personnel	15,000 (2022)
Deployed personnel	2,107 (4 April 2022)

Expenditures
Budget	€61.6 billion ($64.8 billion) (2021)
Percent of GDP	1.53% (2021)

Industry
Domestic suppliers	Airbus | Rheinmetall | Howaldtswerke-Deutsche Werft | Krauss-Maffei Wegmann | Hensoldt | MBDA Deutschland GmbH | Heckler & Koch | Diehl Defence | Carl Walther GmbH
Foreign suppliers	European Union | United States
Annual exports	€8.015 billion (2019)

Related articles
History	Military history of Germany
Ranks	Rank insignia of the German Bundeswehr

","To determine how many years ago the Federal Defence Forces of Germany took on its current form, we need to find the difference between the current date (December 2022) and the date it adopted its current form (October 3, 1990).

1. Identify the current form date: October 3, 1990.
2. Identify the current year: 2022.
3. Calculate the difference in years: 2022 - 1990 = 32 years.

Therefore, the Federal Defence Forces of Germany took on its current form 32 years ago.
Final Answer: 32 years"
How many years ago did the Insurgency in Laos start?,47,proxy war,987,<num_years>,years,tail,"category
proxy war

Insurgency in Laos
Date	2 December 1975 - present
Location	Southern Laos (royalists and rightists); Central and Northern Laos (Hmong rebels)
Status	Ongoing low-intensity conflict | 2007 Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.
['Part of the Third Indochina War']

Belligerents
Laos | Lao People's Revolutionary Party | Supported by | Vietnam (from 1976) | North Vietnam (until 1976) | Soviet Union (until 1989)	Hmong insurgents | Supported by | Thailand (until 1990) | United States (until 1990) | Neo Hom (1981-2007) | Royalists | Lao National Liberation Front | Royal Lao Democratic Government (1982) | Supported by | Royal Lao Government in Exile | China (until 1988) | Cambodia | Democratic Kampuchea (until 1979) | Cambodia | Khmer Rouge | Cambodia | Party of Democratic Kampuchea (1981-1990) | Rightists | United Front for the Liberation of Laos | Supported by | Thailand (early to mid-1980s)

","To determine how many years ago the Insurgency in Laos started, we need to consider the given date range for the conflict. The table provides the following information for the ""Insurgency in Laos"":

- Date: 2 December 1975 - present

First, we note that the ""present"" refers to the current year, which is 2022 based on the instruction.

Next, we calculate the duration from 1975 to 2022:

\[ 2022 - 1975 = 47 \]

Therefore, the insurgency in Laos started 47 years ago.

Final Answer: 47 years ago"
How many years ago did the Liberation Tigers of Tamil Eelam start?,46,terrorist orgnization,712,<num_years>,years,tail,"category
terrorist orgnization

Liberation Tigers of Tamil Eelam
Also known as	Tamil Tigers
Leader	Velupillai Prabhakaran | †
Dates of operation	5 May 1976 |  ( | 1976-05-05 | ) | - 18 May 2009 |  ( | 2009-05-18 | )
Motives	Creation of an independent state of Tamil Eelam in the north and east of Sri Lanka.
Ideology	Tamil nationalism | Separatism | Revolutionary socialism | Secularism
Major actions	Sri Lankan Civil War, | List of Attacks
Status	Inactive. Militarily defeated in May 2009.
Size	18,000 | , as of 2004, excluding divisions.
Annual revenue	US$200-300 million prior to the military defeat.
Means of revenue	Donations from expatriate Tamils, extortion, drug trafficking, shipping, sales of weapons and taxation under LTTE-controlled areas. | [ | citation needed | ]
Flag	Tamil Eelam Flag.svg
Website	Official website | (Now defunct)
['தமிழீழ விடுதலைப் புலிகள்', 'Ltte emblem.jpg']

Preceded by | Tamil New Tigers

","To determine how many years ago the Liberation Tigers of Tamil Eelam started, we need to calculate the difference between the current year (2022) and their start year (1976).

1. Identify the start year: 1976
2. Identify the current year: 2022
3. Subtract the start year from the current year: 2022 - 1976 = 46

Therefore, the Liberation Tigers of Tamil Eelam started 46 years ago.
Final Answer: 46 years ago"
How many years ago was HMS Montrose ordered?,34,ship,222,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Montrose
Ordered	July 1988
Builder	Yarrow Shipbuilders
Laid down	1 November 1989
Launched	31 July 1992
Sponsored by	Lady Rifkind
Commissioned	2 June 1994
Refit	LIFEX 2014-2017
Homeport	HMS | Jufair | , Bahrain
Identification	IMO number: 8949642 | MMSI number: 234618000 | Callsign: GCOD
Motto	Mare ditat rosa decorat | Latin: ""The sea enriches and the rose adorns""
Status	In active service
Badge	HMS MONTROSE ship's crest.jpg

General characteristics
Class and type	Type 23 frigate
Displacement	4,900 t (4,800 long tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Height	28.6 m (93 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1,510 kW (2,020 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2,980 kW (4,000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 knots (52 km/h; 32 mph)
Range	7,500 nmi (14,000 km; 9,000 mi) at 15 kn (28 km/h; 17 mph)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAT Mod 1 ESM | Seagnat | Type 2170 Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5-inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","To determine how many years ago HMS Montrose was ordered, we need to compare the current year (2022) with the year it was ordered (1988).

Current year: 2022
Year ordered: 1988

Now, subtract the year ordered from the current year:
2022 - 1988 = 34

Final Answer: 34 years ago"
How many years ago was Mohamed El Shorbagy ranked as World No. 1?,8,squash,108,<num_years>,years,tail,"category
squash

caption
Mohamed El Shorbagy

infobox-image
Mohamed Elshorbagy (2012).jpg | El Shorbagy in 2009

Nickname(s)
The Beast of Alexandria

Country
England | Egypt

Residence
Bristol, England

Born
( | 1991-01-12 | ) | 12 January 1991 | (age 31) | Alexandria, Egypt

Height
185 cm (6 ft 1 in)

Weight
82 kg (181 lb)

Turned Pro
2006

Retired
Active

Plays
Right-handed

Coached by
Jonah Barrington, David Palmer, Hadrian Stiff, Graeme Williams, Rodney Martin

Racquet used
Tecnifibre Carboflex 125 Airshaft

Website
Mohamed El Shorbagy on Facebook

Men's singles
Highest ranking	World No. 1 (November 2014)
Current ranking	World No. 3 (December 2021)
Title(s)	43
Tour final(s)	70
World Open	F | (2012, 2014) | W | (2017)

Men's squash

Representing | Egypt

World Championships
['Gold medal - first place | 2017 Manchester | Singles', 'Silver medal - second place | 2012 Doha | Singles', 'Silver medal - second place | 2014 Doha | Singles', 'Silver medal - second place | 2020-21 Chicago | Singles', 'Bronze medal - third place | 2013 Manchester | Singles', 'Bronze medal - third place | 2016 Cairo | Singles', 'Bronze medal - third place | 2018-19 Chicago | Singles', 'Bronze medal - third place | 2019-20 Doha | Singles']

World Team Championships
['Gold medal - first place | 2011 Paderborn | Team']

Last updated: December 2018.

","To determine how many years ago Mohamed El Shorbagy was ranked as World No. 1, we need to follow these steps:

1. Identify when El Shorbagy was ranked World No. 1.
2. Determine the current date.
3. Calculate the difference between the current date and the date he was ranked World No. 1.

From the table, we can see that Mohamed El Shorbagy was ranked World No. 1 in November 2014.

The current date given in the problem is December 2022.

Now, let's calculate the difference:
- From November 2014 to December 2022 is almost 8 years (since it spans through most of 2022).

Therefore, Mohamed El Shorbagy was ranked as World No. 1 approximately 8 years ago.

Final Answer: 8 years"
