question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after last playing for Monterrey did Mohamed first manage the team?,15,footballer,36,<num_years>,years,head,"category
footballer

caption
Antonio Mohamed

infobox-image
XXIII Memorial Quinocho (RC Celta vs Mainz 05) - 04 (cropped).jpg | Mohamed managing Celta in 2018

Personal information
Full name	Ricardo Antonio Mohamed Matijević
Place of birth	Buenos Aires, Argentina
Height	1.75 m (5 ft 9 in)
Position(s)	Striker

Club information
Current team	Atlético Mineiro (manager)

Youth career
	Vélez Sársfield

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1988-1991 | Huracán | 109 | (41)', '1991-1993 | Fiorentina | 0 | (0)', '1991-1992 | → Boca Juniors (loan) | 16 | (4)', '1992-1993 | → Independiente (loan) | 26 | (2)', '1993-1998 | Toros Neza | 180 | (50)', '1998-2000 | Monterrey | 58 | (12)', '2000 | Marte | 20 | (12)', '2001 | Irapuato | 16 | (2)', '2001-2002 | Atlante | 24 | (1)', '2002 | Celaya | 14 | (1)', '2003 | Zacatepec | 16 | (1)', 'Total | 479 | (126)']

National team
['1989 | Argentina U20 | 2 | (0)', '1991 | Argentina | 4 | (1)']

Teams managed
2003-2004	Zacatepec
2004	Morelia
2004-2005	Querétaro
2005	Chiapas
2005-2006	Huracán
2006-2007	Huracán
2007-2008	Veracruz
2008-2010	Colón
2010-2011	Independiente
2011-2013	Tijuana
2013	Huracán
2014	América
2015-2018	Monterrey
2018	Celta
2019	Huracán
2019-2020	Monterrey
2022-	Atlético Mineiro
['*Club domestic league appearances and goals']

","To find out how many years after his last playing for Monterrey Antonio Mohamed first managed the team, we need to follow these steps:

1. Identify when Mohamed last played for Monterrey.
2. Identify when Mohamed first managed Monterrey.
3. Calculate the difference in years between these two events.

Step 1: From the senior career information, it shows that Antonio Mohamed played for Monterrey from 1998 to 2000.

Step 2: From the teams managed section, it indicates that Antonio Mohamed first managed Monterrey from 2015 to 2018.

Step 3: Calculate the difference:
- Last played for Monterrey: 2000
- First managed Monterrey: 2015
- Difference: 2015 - 2000 = 15 years

Final Answer: 15 years"
How many years after last playing for Real Madrid did Zidane become its assistant manager?,7,footballer,40,<num_years>,years,head,"category
footballer

caption
Zinedine Zidane

infobox-image
Zinedine Zidane by Tasnim 03.jpg | Zidane in 2017

Personal information
Full name	Zinedine Yazid Zidane
Place of birth	Marseille, France
Height	1.85 m (6 ft 1 in)
Position(s)	Attacking midfielder

Youth career
1981-1982	AS Foresta
1982-1983	US Saint-Henri
1983-1986	SO Septèmes-les-Vallons
1986-1989	Cannes

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1989-1992 | Cannes | 61 | (6)', '1992-1996 | Bordeaux | 139 | (28)', '1996-2001 | Juventus | 151 | (24)', '2001-2006 | Real Madrid | 155 | (37)', 'Total | 506 | (95)']

National team
['1988-1989 | France U17 | 4 | (1)', '1989-1990 | France U18 | 6 | (0)', '1990-1994 | France U21 | 20 | (3)', '1994-2006 | France | 108 | (31)']

Teams managed
2013-2014	Real Madrid (assistant)
2014-2016	Real Madrid Castilla
2016-2018	Real Madrid
2019-2021	Real Madrid

Men's football

Representing | France

FIFA World Cup
['Winner | 1998', 'Runner-up | 2006']

UEFA European Championship
['Winner | 2000', '*Club domestic league appearances and goals']

","From the senior career section, we can see that Zinedine Zidane's last playing stint was with Real Madrid from 2001-2006. According to the teams managed section, he became the assistant manager at Real Madrid in 2013.

To find out how many years passed between his last playing year (2006) and when he became the assistant manager (2013), we subtract the earlier year from the later year:

2013 - 2006 = 7

Final Answer: 7 years"
How many years after leaving office as the 8th Minister of National Education did Yamin take office as the 14th Minister of Information?,7,office holder,861,<num_years>,years,head,"category
office holder

Mohammad Yamin
['Mohammad Yamin, Kami Perkenalkan (1954), p31.jpg | Mohammad Yamin in 1954']

14th Minister of Information

In office | 6 March 1962 - 17 October 1962
President	Sukarno
Preceded by	Maladi
Succeeded by	Roeslan Abdulgani

8th Minister of National Education

In office | 30 July 1953 - 12 August 1955
President	Sukarno
Preceded by	Bahder Djohan
Succeeded by	R.M. Suwandi

6th Minister of Law

In office | 27 April 1951 - 3 April 1952
President	Sukarno
Preceded by	Wongsonegoro
Succeeded by	Lukman Wiriadinata

Personal details
Born	( | 1903-08-24 | ) | 24 August 1903 | Sawahlunto, West Sumatra, Dutch East Indies
Died	17 October 1962 | (1962-10-17) | (aged 59) | Jakarta, Indonesia
Nationality	Indonesia

","To find out how many years passed between Yamin's terms as the 8th Minister of National Education and the 14th Minister of Information, we need to calculate the difference between his dates of service for each position.

For the 8th Minister of National Education:
He served from 30 July 1953 to 12 August 1955.

For the 14th Minister of Information:
He served from 6 March 1962 to 17 October 1962.

The time period between these two offices can be calculated by subtracting the end date of his term as the 8th Minister of National Education from the start date of his term as the 14th Minister of Information.

From 12 August 1955 to 6 March 1962:
1962 - 1955 = 7 years
Then, we need to account for the months and days:
From August 12, 1955, to March 6, 1962, there are 6 years and 6 months plus some days. Since we're focusing on years, we'll consider this as approximately 6 years and 11 months.

Therefore, the total duration is about 7 years.

Final Answer: 7 years"
How many years after marrying did Nicklaus turn professional?,1,golf,66,<num_years>,years,head,"category
golf

Jack Nicklaus
['Jenkins Medal Awards 2019 (49060017176) (cropped).jpg | Nicklaus in 2019']

Personal information
Full name	Jack William Nicklaus
Nickname	The Golden Bear
Height	5 ft 10 in (1.78 m)
Sporting nationality	United States
Residence	North Palm Beach, Florida, U.S.
Spouse	Barbara Bash | ( | married | 1960 | )
Children	5, including Gary Nicklaus

Career
College	Ohio State University
Turned professional	1961
Former tour(s)	PGA Tour | Champions Tour
Professional wins	117

Number of wins by tour
PGA Tour	73 (3rd all time)
European Tour	9
PGA Tour of Australasia	3
PGA Tour Champions	10
Other	24 (regular) | 7 (senior)

Best results in major championships | (wins: 18)
Masters Tournament	Won | : 1963, 1965, 1966, 1972, 1975, 1986
PGA Championship	Won | : 1963, 1971, 1973, 1975, 1980
U.S. Open	Won | : 1962, 1967, 1972, 1980
The Open Championship	Won | : 1966, 1970, 1978

Achievements and awards
World Golf Hall of Fame	1974 | (member page)
PGA Tour | leading money winner	1964, 1965, 1967, 1971, 1972, 1973, 1975, 1976
PGA Player of the Year	1967, 1972, 1973, 1975, 1976
Bob Jones Award	1975
Payne Stewart Award	2000
Presidential Medal of Freedom	2005
PGA Tour Lifetime | Achievement Award	2008
Congressional Gold Medal	2015
['(For a full list of awards, see here)']

","Jack Nicklaus married Barbara Bash in 1960 and turned professional in 1961. 

To find out how many years after marrying he turned professional, we subtract the year he got married from the year he turned professional: 
1961 - 1960 = 1

Final Answer: 1 year"
How many years after marrying his spouse did Johann Friedrich Wilhelm Adolf Baeyer win the Liebig Medal?,35,nobel,369,<num_years>,years,head,"category
nobel

Adolf von Baeyer
Born	Johann Friedrich Wilhelm Adolf Baeyer | ( | 1835-10-31 | ) | 31 October 1835 | Berlin, Prussia (German Confederation)
Died	20 August 1917 | (1917-08-20) |  (aged 81) | Starnberg, (Bavaria) German Empire
Nationality	Germany
Alma mater	University of Berlin
Known for	Synthesis of indigo, phenolphthalein and fluorescein; Baeyer nomenclature
Spouse(s)	Adelheid Bendemann (m. 1868)
Children	3; including Otto |  [de] | .
Awards	Davy Medal | (1881) | Liebig Medal | (1903) | Nobel Prize for Chemistry | (1905) | Elliott Cresson Medal | (1912)
['Adolf von Baeyer (1905).jpg | Baeyer in 1905']

Scientific career
Fields	Organic chemistry
Institutions	University of Berlin | Gewerbe-Akademie, Berlin | University of Strasbourg | University of Munich
Doctoral advisor	Friedrich August Kekulé | [ | citation needed | ]
Doctoral students	Emil Fischer | John Ulric Nef | Victor Villiger | Carl Theodore Liebermann | Carl Gräbe
Influenced	Otto Hahn

","Johann Friedrich Wilhelm Adolf Baeyer married Adelheid Bendemann in 1868 and won the Liebig Medal in 1903. To find out how many years passed between these two events, we subtract the marriage year from the award year: 1903 - 1868 = 35 years.
Final Answer: 35 years"
How many years after opening was OSC Metalist renovated?,83,stadium,627,<num_years>,years,head,"category
stadium

caption
OSC Metalist

Metalist Stadium Kharkiv.jpg | UEFA
Former names	Tractor Stadium (1926-1940) | Dzerzhinets Stadium (1940-1967)
Location	Kharkiv, Ukraine
Coordinates	.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap} | 49°58′51.09″N | 36°15′42.13″E | ﻿ / ﻿ | 49.9808583°N 36.2617028°E | ﻿ / | 49.9808583; 36.2617028 | Coordinates | 49°58′51.09″N | 36°15′42.13″E | ﻿ / ﻿ | 49.9808583°N 36.2617028°E | ﻿ / | 49.9808583; 36.2617028
Owner	Kharkiv City Council
Operator	Metalist 1925 Kharkiv
Capacity	41,307
Field size	105 m × 68 m (344 ft × 223 ft)
Surface	Grass

Construction
Broke ground	1925
Opened	12 September 1926 | ; 95 years ago |  ( | 1926-09-12 | )
Renovated	5 December 2009
Architect	Z. V. Permilovskyi

Tenants
['Metalist Kharkiv | Metalist 1925 Kharkiv | Shakhtar Donetsk (2017-2020)']

","To find out how many years after opening OSC Metalist was renovated, we need to calculate the difference between the year it was opened and the year it was renovated.

1. The stadium was opened on 12 September 1926.
2. The renovation took place on 5 December 2009.

Now, let's calculate the difference in years:

2009 - 1926 = 83 years

Therefore, the stadium was renovated 83 years after it was opened.

Final Answer: 83 years"
How many years after opening was the stadium renovated?,83,stadium,627,<num_years>,years,head,"category
stadium

caption
OSC Metalist

Metalist Stadium Kharkiv.jpg | UEFA
Former names	Tractor Stadium (1926-1940) | Dzerzhinets Stadium (1940-1967)
Location	Kharkiv, Ukraine
Coordinates	.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap} | 49°58′51.09″N | 36°15′42.13″E | ﻿ / ﻿ | 49.9808583°N 36.2617028°E | ﻿ / | 49.9808583; 36.2617028 | Coordinates | 49°58′51.09″N | 36°15′42.13″E | ﻿ / ﻿ | 49.9808583°N 36.2617028°E | ﻿ / | 49.9808583; 36.2617028
Owner	Kharkiv City Council
Operator	Metalist 1925 Kharkiv
Capacity	41,307
Field size	105 m × 68 m (344 ft × 223 ft)
Surface	Grass

Construction
Broke ground	1925
Opened	12 September 1926 | ; 95 years ago |  ( | 1926-09-12 | )
Renovated	5 December 2009
Architect	Z. V. Permilovskyi

Tenants
['Metalist Kharkiv | Metalist 1925 Kharkiv | Shakhtar Donetsk (2017-2020)']

","To find out how many years after opening the stadium was renovated, we need to calculate the difference between the opening date and the renovation date.

1. The stadium opened on 12 September 1926.
2. The stadium was renovated on 5 December 2009.

Now, we calculate the difference between these dates:

- From 12 September 1926 to 12 September 2009 is exactly 83 years.
- From 12 September 2009 to 5 December 2009 is 23 days.

Since the question asks for the number of years, we can approximate the additional 23 days as a fraction of a year, but typically such calculations round to the nearest whole year unless specified otherwise.

Therefore, the stadium was renovated approximately 83 years after it opened.

Final Answer: 83 years"
How many years after originally opening as Cheltenham Malvern Road was it renamed Cheltenham Spa Malvern Road?,17,railway,465,<num_years>,years,head,"category
railway

Cheltenham Spa (Malvern Road)
['Cheltenham (Malvern Road) train from Andover Junction geograph-2683919-by-Ben-Brooksbank.jpg | The station in 1959']

General information
Location	Cheltenham, Cheltenham | England
Grid reference	SO936223
Platforms	3

Other information
Status	Disused

History
Original company	Great Western Railway
Post-grouping	Great Western Railway | Western Region of British Railways

Key dates
30 March 1908 |  ( | 1908-03-30 | )	Opened as | Cheltenham Malvern Road
1 January 1917	Closed
7 July 1919	Re-opened
1 February 1925	Renamed | Cheltenham Spa Malvern Road
3 January 1966	Closed

","The station opened as Cheltenham Malvern Road on 30 March 1908 and was renamed Cheltenham Spa Malvern Road on 1 February 1925. To find out how many years passed between these events, we need to calculate the difference between these two dates.

From 30 March 1908 to 1 February 1925:
- From 30 March 1908 to 1 February 1909 is 10 months and 2 days.
- From 1 February 1909 to 1 February 1925 is exactly 16 years.

Adding these together:
- 10 months and 2 days in the first year.
- Plus 16 full years.

Since we are asked for the number of years, we can consider only the complete years:
1925 - 1908 = 17 years

However, since the renaming happened before the end of the 17th year, the correct count is 16 years and some additional months. But based on the question asking for years, the primary component is 16 full years.

Final Answer: 16 years"
How many years after production stopped was the Firefly officially retired?,1,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","The Firefly was produced from 1941 to 1955 and was officially retired in 1956 from the Royal Navy. To find out how many years after production stopped it was retired, we calculate the difference between the retirement year and the end of production year: 1956 - 1955 = 1.
Final Answer: 1 year"
"How many years after recording began was ""21st Century Breakdown"" released?",1,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","Recording of ""21st Century Breakdown"" started in 2008 and it was released on December 21, 2009. Since the release happened in the same year the recording continued (2009), this means the song was released 1 year after recording began.
Final Answer: 1 year"
"How many years after recording of ""21st Century Breakdown"" began was ""Last of the American Girls"" released?",2,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","To determine how many years after the recording of ""21st Century Breakdown"" began, ""Last of the American Girls"" was released, follow these steps:

1. Identify when the recording of ""21st Century Breakdown"" began: 
   According to the table, the song was recorded from 2008-2009.

2. Determine when ""Last of the American Girls"" was released:
   From the table, ""Last of the American Girls"" was released in 2010.

3. Calculate the time difference:
   Since the recording began in 2008 and ""Last of the American Girls"" was released in 2010, the difference is 2010 - 2008 = 2 years.

Final Answer: 2 years"
How many years after retiring did Melissa Coates pass away?,1,body builder,806,<num_years>,years,head,"category
body builder

Melissa L. Coates
Born	( | 1971-06-18 | ) | June 18, 1971 | Thunder Bay, Ontario, Canada
Died	June 23, 2021 | (2021-06-23) | (aged 50) | Las Vegas, Nevada, U.S.
Alma mater	Lakehead University
['Melissa Coates.jpg | Coates at an NWA Anarchy event in October 2007']

Professional wrestling career
Ring name(s)	Melissa Coates | The Bag Lady | Mistress Melissa | Super Genie | Mile High Melissa
Billed height	5 ft 5 in (1.65 m) | [ | non-primary source needed | ]
Billed weight	150 lb (68 kg)
Billed from	Los Angeles, California U.S.
Trained by	Killer Kowalski | Ultimate Pro Wrestling | Ohio Valley Wrestling | Wild Samoan Training Center | Deep South Wrestling | NWA Anarchy
Debut	2002
Retired	2020
['Bodybuilder']

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | IFBB Jan Tana Classic | 1996
Best win	IFBB Jan Tana Classic champion | 1996
Predecessor	Sue Gafner
Successor	Chris Bongiovannii

","Melissa Coates retired in 2020 and passed away on June 23, 2021. To calculate the number of years between her retirement and her death, we subtract the year of retirement from the year of death: 2021 - 2020 = 1 year.
Final Answer: 1 year"
How many years after retiring did Melissa L. Coates die?,1,body builder,806,<num_years>,years,head,"category
body builder

Melissa L. Coates
Born	( | 1971-06-18 | ) | June 18, 1971 | Thunder Bay, Ontario, Canada
Died	June 23, 2021 | (2021-06-23) | (aged 50) | Las Vegas, Nevada, U.S.
Alma mater	Lakehead University
['Melissa Coates.jpg | Coates at an NWA Anarchy event in October 2007']

Professional wrestling career
Ring name(s)	Melissa Coates | The Bag Lady | Mistress Melissa | Super Genie | Mile High Melissa
Billed height	5 ft 5 in (1.65 m) | [ | non-primary source needed | ]
Billed weight	150 lb (68 kg)
Billed from	Los Angeles, California U.S.
Trained by	Killer Kowalski | Ultimate Pro Wrestling | Ohio Valley Wrestling | Wild Samoan Training Center | Deep South Wrestling | NWA Anarchy
Debut	2002
Retired	2020
['Bodybuilder']

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | IFBB Jan Tana Classic | 1996
Best win	IFBB Jan Tana Classic champion | 1996
Predecessor	Sue Gafner
Successor	Chris Bongiovannii

","Melissa L. Coates retired in 2020 and passed away on June 23, 2021. To find out how many years after retiring she died, we calculate the difference between 2021 and 2020:
2021 - 2020 = 1
Final Answer: 1 year"
How many years after starting his pro career did Diegel marry Violet Bird Diegel?,18,golf,68,<num_years>,years,head,"category
golf

Leo Diegel
['Leo Diegel 1932.jpg | Diegel in 1932']

Personal information
Full name	Leo Harvey Diegel
Nickname	Eagle
Died	May 5, 1951 | (1951-05-05) | (aged 52) | North Hollywood, California
Height	5 ft 10 in (1.78 m)
Weight	164 lb (74 kg; 11.7 st)
Sporting nationality	United States
Spouse	Violet Bird Diegel | (m.1934-1951, his death)

Career
Turned professional	1916
Former tour(s)	PGA Tour
Professional wins	36

Number of wins by tour
PGA Tour	28
Other	8

Best results in major championships | (wins: 2)
Masters Tournament	T16: 1934
PGA Championship	Won | : 1928, 1929
U.S. Open	T2: 1920
The Open Championship	T2: 1930

Achievements and awards
World Golf Hall of Fame	2003 | (member page)

","Leo Harvey Diegel turned professional in 1916 and married Violet Bird Diegel in 1934. To find out how many years passed between these events, subtract the year he turned professional from the year he got married: 1934 - 1916 = 18.
Final Answer: 18 years"
How many years after starting his pro career did Snead win his first championship?,8,golf,70,<num_years>,years,head,"category
golf

Sam Snead
['Sam Snead 1967.JPG | Snead in 1967']

Personal information
Full name	Samuel Jackson Snead
Nickname	The Slammer | Slammin' Sammy
Died	May 23, 2002 | (2002-05-23) | (aged 89) | Hot Springs, Virginia, U.S.
Height	5 ft 11 in (180 cm)
Weight	185 lb (84 kg)
Sporting nationality	United States
Spouse	Audrey Karnes Snead | (m. 1940-90, her death)
Children	Sam Jr., Terrence

Career
Turned professional	1934
Former tour(s)	PGA Tour | Champions Tour
Professional wins	142

Number of wins by tour
PGA Tour	82 (Tied 1st all time)
LPGA Tour	1
Other	45 (regular) | 14 (senior)

Best results in major championships | (wins: 7)
Masters Tournament	Won | : 1949, 1952, 1954
PGA Championship	Won | : 1942, 1949, 1951
U.S. Open	2nd/T2: 1937, 1947, 1949, 1953
The Open Championship	Won | : 1946

Achievements and awards
World Golf Hall of Fame	1974 | (member page)
PGA | leading money winner	1938, 1949, 1950
PGA Golfer of the Year	1949
Vardon Trophy	1938, 1949, 1950, 1955
PGA Tour Lifetime | Achievement Award	1998

","Sam Snead turned professional in 1934 and won his first PGA Championship in 1942.

To find out how many years passed between when he started his professional career and winning his first championship, we subtract the start year from the win year: 1942 - 1934 = 8.

Final Answer: 8 years"
How many years after terrorism began in Egypt did Wilayat Sinai become a belligerent?,1,current war,1006,<num_years>,years,head,"category
current war

Terrorism in Egypt (2013-present)
Date	3 July 2013 - present | (8 years, 11 months, 3 weeks and 4 days)
Location	Egypt
Status	Ongoing
['Part of the Egyptian Crisis aftermath, the Arab Winter, and Terrorism in Egypt']

Belligerents
Egypt | Armed Forces | Egyptian Army | Egyptian National Police | Central Security Forces	Islamists | Arms of Egypt Movement | (from 2016) | Muslim Brotherhood of Egypt | Ajnad Misr | Popular Resistance Movement | Al-Furqan Brigades | Army of Islam | Ansar al-Sharia | Al-Qaeda in Sinai Peninsula | Al-Mourabitoun | ISIL | Wilayat Sinai | (from 2014) | Flag of Jihad.svg |  Ansar Bait al-Maqdis | (2013-14)

Commanders and leaders
Egypt | Abdul Fattah al-Sisi | (2014-pr.) | Egypt | Mahmoud Tawfik | (2018-pr.) | Egypt | Mohd. Ahmed Zaki | (2018-pr.) | Egypt | Adly Mansour | (2013-16) | Egypt | Magdy Abdel Ghaffar | (2015-18) | Egypt | Mohd. Ibrahim Moustafa | (2013-15) | Egypt | Ahmed el-Mansy | (2016-17) | Egypt | Sedki Sobhy | (2014-18)	Hesham Ashmawy | Executed | (Al-Mourabitoun)

Casualties and losses

Total | 5,800+ killed

","To find out how many years passed after terrorism began in Egypt before Wilayat Sinai became a belligerent, we need to follow these steps:

1. Determine when terrorism in Egypt began according to the table.
2. Identify when Wilayat Sinai joined as a belligerent.
3. Calculate the difference in years between these two dates.

Step 1: According to the table, the ""Terrorism in Egypt (2013-present)"" began on 3 July 2013.

Step 2: From the ""Belligerents"" section, it's mentioned that Wilayat Sinai is part of the group from ""from 2014"".

Step 3: Calculate the difference:
- Wilayat Sinai became a belligerent in 2014.
- Terrorism began in 2013.
- The difference is 2014 - 2013 = 1 year.

Final Answer: 1 year"
How many years after the 12th Annual Honda Civic Tour did Kelly Clarkson perform for the Piece by Piece Tour?,2,concert,1034,<num_years>,years,head,"category
concert

caption
12th Annual Honda Civic Tour

Tour | by | Honda Civic
Associated album	Overexposed | Greatest Hits: Chapter One
Start date	August 1, 2013 |  ( | 2013-08-01 | )
End date	October 6, 2013 |  ( | 2013-10-06 | )
Legs	1
Number | of shows	33 in North America
Website	civictour | .honda | .com
['2013 Honda Civic Tour Poster.jpg | Promotional poster for tour']

Honda Civic concert chronology

11th Annual Honda Civic Tour | (2012) | 12th Annual Honda Civic Tour | (2013) | 13th Annual Honda Civic Tours | (2014)

Maroon 5 tour chronology
['Overexposed Tour | (2012-2014) | 12th Annual Honda Civic Tour | (2013) | Overexposed Tour | (2012-2014)']

Kelly Clarkson tour chronology
['Stronger Tour | (2012) | 12th Annual Honda Civic Tour | (2013) | Piece by Piece Tour | (2015)']

","To determine how many years after the 12th Annual Honda Civic Tour Kelly Clarkson performed for the Piece by Piece Tour, we need to identify the dates of both tours from the information given.

From the table:
- The 12th Annual Honda Civic Tour occurred in 2013.
- The Piece by Piece Tour by Kelly Clarkson is mentioned in her tour chronology, with the year 2015 indicated next to it.

Now, calculate the difference in years:
2015 - 2013 = 2 years.

Final Answer: 2 years"
How many years after the Better Day World Tour was the next tour?,3,concert,1054,<num_years>,years,head,"category
concert

caption
Better Day World Tour

Tour | by | Dolly Parton
Associated album	Better Day
Start date	July 17, 2011 |  ( | 2011-07-17 | )
End date	December 1, 2011 |  ( | 2011-12-01 | )
Legs	4
Number | of shows	20 in North America | 18 in Europe | 11 in Australia | 49 Total
Box office	US$34 million
['Dp bdwtposter.jpg | Advertisement for the tour']

Dolly Parton concert chronology

Backwoods Barbie Tour | (2008) | Better Day World Tour | (2011) | Blue Smoke World Tour | (2014)

","The Better Day World Tour ended in December 1, 2011. The next tour listed in the chronology is the Blue Smoke World Tour, which began in 2014. To find out how many years passed between these tours, we calculate the difference between 2014 and 2011: 2014 - 2011 = 3 years.
Final Answer: 3 years"
How many years after the Birmingham–Jefferson Convention Complex was opened was it first renovated?,37,monument,751,<num_years>,years,head,"category
monument

Birmingham-Jefferson Convention Complex
Address	2100 Richard Arrington Jr. Blvd N | Birmingham, AL 35203-1102
Location	Druid Hills
Owner	Birmingham-Jefferson Civic Center Authority
Operator	Birmingham-Jefferson Civic Center Authority
Inaugurated	1976
Opened	January 1972
Renovated	2009, 2019-21
Expanded	2019-21
Construction cost	$104 million | ($768 million in 2021 dollars)
Former names	Birmingham-Jefferson Civic Center | (1976-98)
Classroom-style | seating	51 | (Medical Forum Classroom E)
Banquet/ballroom	2,900 | (Sheraton Ballroom) | 1,780 | (East Ballroom)
Theatre seating	47,100 | (Stadium) | 19,000 | (Arena) | 2,835 | (Concert hall) | 1,000 | (Theater) | 275 | (Forum Theater)
['BJCC Arena Nov 2011.jpg | Exterior view of the complex (c.2011)']

Enclosed space
 Exhibit hall floor	220,000 square feet (20,000 m | 2 | )
 Breakout/meeting	100,000 square feet (9,300 m | 2 | )
 Ballroom	40,522 square feet (3,800 m | 2 | )

Website
['Venue Website']

","The Birmingham-Jefferson Convention Complex was opened in January 1972 and first renovated in 2009. To find out how many years passed between these two events, subtract the opening year from the renovation year: 2009 - 1972 = 37 years.
Final Answer: 37 years"
How many years after the Firefly was introduced did production stop?,12,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","The Firefly was introduced in March 1943 and production ended in 1955. To find out how many years after introduction production stopped, we subtract the introduction year from the end of production year: 1955 - 1943 = 12.
Final Answer: 12 years"
