question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years elapsed between the laying down and the launching of the Tonnerre?,14,ship,1110,<num_years>,years,tail,"category
ship

History

French Navy Ensign | France
Name	Tonnerre
Ordered	16 April 1794
Laid down	22 September 1794
Launched	9 June 1808
Commissioned	21 July 1808
Renamed	Quatorze Juillet | (1795)
Fate	Burned and exploded 12 April 1809

General characteristics
Class and type	Téméraire | -class ship of the line
Displacement	2,966 tonnes | 5,260 tonnes fully loaded
Length	55.87 metres (183.3 ft) (172 pied)
Beam	14.90 metres (48 ft 11 in)
Draught	7.26 metres (23.8 ft) (22 pied)
Propulsion	Up to 2,485 m | 2 | (26,748 sq ft) of sails
Armament	74 guns | Lower gundeck: 28 × 36-pounder long guns | Upper gundeck: 30 × 18-pounder long guns | Forecastle and Quarter deck | 16 × 8-pounder long guns | 4 × 36-pounder carronades
Armour	Timber

","To determine the number of years that elapsed between the laying down and the launching of the Tonnerre, we need to follow these steps:

1. **Identify the date when the ship was laid down:**
   - According to the table, the Tonnerre was laid down on 22 September 1794.

2. **Identify the date when the ship was launched:**
   - The table states that the Tonnerre was launched on 9 June 1808.

3. **Calculate the time difference between these two dates:**
   - From 22 September 1794 to 22 September 1807 is exactly 13 years.
   - From 22 September 1807 to 9 June 1808 is less than a year. Specifically, it is 8 months and 17 days.

4. **Combine the full years and the additional months and days:**
   - The total time elapsed is 13 years, 8 months, and 17 days.

Since the question asks for the number of years, we consider only the full years.

**Final Answer:** 13 years."
How many years elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last in Kuala Lumpur?,4,hockey,485,<num_years>,years,tail,"category
hockey

caption
Dhanraj Pillay

infobox-image
Dhanraj Pillay01.png | Pillay in 2010

Personal information
Full name	Dhanraj Pillay
Born	( | 1968-07-16 | ) | 16 July 1968 | (age 53) | Khadki, Pune, Maharastra, India
Height	5 ft 8 in (1.73 m)
Playing position	Forward

Senior career
Years	Team
1992-1993	Indian Gymkhana
1993	HC Lyon
1994-1997	Selangor HA
1997-1999	Abahani Ltd.
2000	HTC Stuttgart Kickers
2000-2001	Bank Simpanan Nasional HC
2002	Singapore Hockey Federation
2006-2008	Maratha Warriors
2012	Karnataka Lions
2004	Ernst & Young HC
2005	Telekom Malaysia HC

National team
['Years | Team | Apps | (Gls)', '1989-2004 | India | 339 | (170)']

Representing | India

Men's field hockey

Champions Challenge
['Gold medal - first place | 2001 Kuala Lumpur | Team']

Asia Cup
['Gold medal - first place | 2003 Kuala Lumpur | Team', 'Silver medal - second place | 1989 Delhi | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Bronze medal - third place | 1999 Kula Lumpur | Team']

Asian Games
['Gold medal - first place | 1998 Bangkok | Team', 'Silver medal - second place | 1990 Beijing | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Silver medal - second place | 2002 Busan | Team']

","To determine the number of years that elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last, we need to identify the years in which these events occurred.

1. **Identify the first medal in Kuala Lumpur:**
   - According to the table, Dhanraj Pillay won a **Gold medal** in the **Champions Challenge** in **2001 Kuala Lumpur**.

2. **Identify the last medal in Kuala Lumpur:**
   - The table also shows that he won a **Gold medal** in the **Asia Cup** in **2003 Kuala Lumpur**.
   - Additionally, he won a **Bronze medal** in the **Asia Cup** in **1999 Kuala Lumpur**.

3. **Determine the first and last medal years:**
   - The first medal in Kuala Lumpur was in **2001**.
   - The last medal in Kuala Lumpur was in **2003**.

4. **Calculate the number of years elapsed:**
   - From 2001 to 2003, the number of years that elapsed is \(2003 - 2001 = 2\) years.

Final Answer: 2 years."
How many years had Adal been known as Birlik before it changed its name in 2020?,7,political party,932,<num_years>,years,tail,"category
political party

Adal | Адал
Chairman	Serik Sultangali
Founded	26 April 2013 | ; 9 years ago |  ( | 2013-04-26 | ) | (as Birlik) | 5 November 2020 | ; 19 months ago |  ( | 2020-11-05 | ) | (as Adal)
Dissolved	26 April 2022 | ; 60 days ago |  ( | 2022-04-26 | )
Merger of	Rukhaniyat Party | Democratic Party Adilet
Merged into	Amanat
Membership | .mw-parser-output .nobold{font-weight:400} | (2021)	300,000
Ideology	Social market economy | Environmentalism
Political position	Centre-right
Mazhilis	0 / 107
Regional | councillors	3 / 515
Municipal | Assemblies	27 / 3,229
['Adal party logo.svg']

Website
['[url=https://adalpartiyasy.kz adalpartiyasy | .kz]', 'Politics of Kazakhstan | Political parties | Elections']

","To determine how many years Adal was known as Birlik before changing its name in 2020, we need to follow these steps:

1. **Identify the founding date of Birlik**: According to the table, Birlik was founded on 26 April 2013.

2. **Identify the date when the name changed to Adal**: The table states that the name was changed to Adal on 5 November 2020.

3. **Calculate the time span between these two dates**:
   - From 26 April 2013 to 26 April 2020 is exactly 7 years.
   - From 26 April 2020 to 5 November 2020 is an additional 6 months and 9 days.

4. **Convert the time span into years**: 
   - 6 months and 9 days is slightly more than half a year, but for simplicity, we can consider it as approximately 0.5 years.

5. **Add the years together**: 
   - 7 years + 0.5 years = 7.5 years.

Therefore, Adal was known as Birlik for approximately 7.5 years before changing its name in 2020.

Final Answer: 7.5"
How many years had it been since the creation of the Israel Defense Forces before the Sinai War?,8,army,1119,<num_years>,years,tail,"category
army

Israel Defense Forces
Founded	26 May 1948 | ; 74 years ago |  ( | 1948-05-26 | )
Service branches	Israeli Ground Forces | Israeli Air Force | Israeli Navy
Website	www.idf.il
['.mw-parser-output .noitalic{font-style:normal} | .mw-parser-output .script-Hebr,.mw-parser-output .script-hebrew{font-family:""SBL Hebrew"",""SBL BibLit"",""Taamey Ashkenaz"",""Taamey Frank CLM"",""Frank Ruehl CLM"",""Ezra SIL"",""Ezra SIL SR"",""Keter Aram Tsova"",""Taamey David CLM"",""Keter YG"",Shofar,""David CLM"",""Hadasim CLM"",""Simple CLM"",Nachlieli,Cardo,Alef,""Noto Serif Hebrew"",""Noto Sans Hebrew"",""David Libre"",David,""Times New Roman"",Gisha,Arial,FreeSerif,FreeSans} | צבא ההגנה לישראל | \u200e', 'Badge of the Israeli Defense Forces 2022 version.svg | Emblem of the Israel Defense Forces', 'Flag of the Israel Defense Forces.svg | Flag of the Israel Defense Forces']

Leadership
Prime Minister	Yair Lapid
Defense Minister	Benny Gantz
Chief of the General Staff	Lieutenant General Aviv Kochavi

Personnel
Military age	17
Conscription	24-34 months
Available for | military service	1,554,186 males, age 17-49 (2016), | 1,514,063 females, age 17-49 (2016)
Fit for | military service	1,499,998 males, age 17-49 (2016), | 1,392,319 females, age 17-49 (2016)
Reaching military | age annually	60,000 males (2016), | 60,000 females (2016)
Active personnel	169,500
Reserve personnel	465,000

Expenditures
Budget	US$24.3 billion | (2021) (ranked 15th)
Percent of GDP	5.2% (2021)

Industry
Domestic suppliers	Israel Aerospace Industries | Israel Military Industries | Israel Weapon Industries | Elbit Systems | Elisra | Elta | Rafael | Israel Shipyards
Foreign suppliers	Germany | United States

Related articles
History	1948 Arab-Israeli War | (1948-1949) | Reprisal operations | (1951-1956) | Sinai War | (1956) | Six-Day War | (1967) | War of Attrition | (1967-1970) | Yom Kippur War | (1973) | Operation Litani | (1978) | First Lebanon War | (1982-1985) | South Lebanon conflict | (1985-2000) | First Intifada | (1987-1993) | Second Intifada | (2000-2005) | Second Lebanon War | (2006) | Operation Cast Lead | (2008-2009) | Pillar of Defense | (2012) | Protective Edge | (2014) | Guardian of the Walls | (2021) | Others
Ranks	Israel Defense Forces ranks

","To determine how many years had passed since the creation of the Israel Defense Forces (IDF) before the Sinai War, we need to follow these steps:

1. **Identify the founding date of the IDF:**
   - The IDF was founded on 26 May 1948.

2. **Identify the year of the Sinai War:**
   - The Sinai War occurred in 1956.

3. **Calculate the number of years between 1948 and 1956:**
   - Subtract the founding year from the year of the Sinai War: 
     \[
     1956 - 1948 = 8
     \]

Therefore, 8 years had passed since the creation of the Israel Defense Forces before the Sinai War.

Final Answer: 8 years."
How many years had the Chadian Civil War been ongoing when François Tombalbaye was overthrown and killed in 1975?,10,proxy war,974,<num_years>,years,tail,"category
proxy war

Chadian Civil War (1965-1979)
Date	1 November 1965 - November 1979
Location	Chad
Result	Overthrow and death of François Tombalbaye in 1975 | Overthrow of Félix Malloum in 1979 | Signing of Lagos Accord and installation of Transitional Government of National Unity
['33F Sikorsky H34 Tchad.jpg | French Navy helicopter and French paratroopers during a 1971 operation in Chad']

Belligerents
FROLINAT | (from 1966) | First Liberation Army (until 1975) | Second Liberation Army (1968-76) | Third Liberation Army (from 1968) | Various splinter factions | FLT (until 1975) | Volcan Army (from 1970) | FAP (from 1976) | FAN (1976-78, 1979) | Tribal and peasant rebels | Libyan Arab Jamahiriya | Libya (1969-72, from 1975) | Supported by | Algeria | Kingdom of Libya (non-combat, until 1969)	Chad | Chadian Armed Forces | FROLINAT's First Liberation Army ( | circa | 1975) | FAN (1978-79) | France | Supported by | Egypt | Israel

Commanders and leaders
Ibrahim Abatcha | † | (FROLINAT) | Abba Siddick (FROLINAT) | Hissène Habré (FROLINAT, Second Liberation Army, Third Liberation Army, FAN) | Goukouni Oueddei (FROLINAT, Second Liberation Army, FAP) | Ahmat Acyl (FROLINAT, First Liberation Army; Volcan Army) | Mohamed Baghlani (Volcan Army) | Libyan Arab Jamahiriya | Muammar al-Gaddafi	Chad | François Tombalbaye | † | Chad | Félix Malloum | Chad | Ahmat Acyl (First Liberation Army) | Chad | Hissène Habré (FAN) | France | Michel Arnaud | France | Edouard Cortadellas

Strength
['3,000 (FROLINAT, 1966) | 2,000 (FAN, 1978) | 1,200 Armed Forces, 700 Gendarmerie, 120 French (1968) | 11,000 (1979)']

","To determine how many years the Chadian Civil War had been ongoing when François Tombalbaye was overthrown and killed in 1975, we need to follow these steps:

1. **Identify the Start Date of the War:**
   - According to the table, the Chadian Civil War began on 1 November 1965.

2. **Identify the Year of François Tombalbaye's Overthrow and Death:**
   - The table states that François Tombalbaye was overthrown and killed in 1975.

3. **Calculate the Duration from the Start Date to 1975:**
   - The war started on 1 November 1965.
   - We need to calculate the time from 1 November 1965 to 1975.

4. **Determine the Number of Full Years:**
   - From 1 November 1965 to 1 November 1975 is exactly 10 years.

5. **Consider the Time of Year:**
   - Since the overthrow and death occurred in 1975, and the war started in November 1965, the war had been ongoing for a full 10 years by the time of Tombalbaye's overthrow and death in 1975.

Final"
How many years had the Chadian Civil War been ongoing when Félix Malloum was overthrown in 1979?,14,proxy war,974,<num_years>,years,tail,"category
proxy war

Chadian Civil War (1965-1979)
Date	1 November 1965 - November 1979
Location	Chad
Result	Overthrow and death of François Tombalbaye in 1975 | Overthrow of Félix Malloum in 1979 | Signing of Lagos Accord and installation of Transitional Government of National Unity
['33F Sikorsky H34 Tchad.jpg | French Navy helicopter and French paratroopers during a 1971 operation in Chad']

Belligerents
FROLINAT | (from 1966) | First Liberation Army (until 1975) | Second Liberation Army (1968-76) | Third Liberation Army (from 1968) | Various splinter factions | FLT (until 1975) | Volcan Army (from 1970) | FAP (from 1976) | FAN (1976-78, 1979) | Tribal and peasant rebels | Libyan Arab Jamahiriya | Libya (1969-72, from 1975) | Supported by | Algeria | Kingdom of Libya (non-combat, until 1969)	Chad | Chadian Armed Forces | FROLINAT's First Liberation Army ( | circa | 1975) | FAN (1978-79) | France | Supported by | Egypt | Israel

Commanders and leaders
Ibrahim Abatcha | † | (FROLINAT) | Abba Siddick (FROLINAT) | Hissène Habré (FROLINAT, Second Liberation Army, Third Liberation Army, FAN) | Goukouni Oueddei (FROLINAT, Second Liberation Army, FAP) | Ahmat Acyl (FROLINAT, First Liberation Army; Volcan Army) | Mohamed Baghlani (Volcan Army) | Libyan Arab Jamahiriya | Muammar al-Gaddafi	Chad | François Tombalbaye | † | Chad | Félix Malloum | Chad | Ahmat Acyl (First Liberation Army) | Chad | Hissène Habré (FAN) | France | Michel Arnaud | France | Edouard Cortadellas

Strength
['3,000 (FROLINAT, 1966) | 2,000 (FAN, 1978) | 1,200 Armed Forces, 700 Gendarmerie, 120 French (1968) | 11,000 (1979)']

","To determine how many years the Chadian Civil War had been ongoing when Félix Malloum was overthrown in 1979, we need to follow these steps:

1. **Identify the Start Date of the War:**
   - According to the table, the Chadian Civil War began on 1 November 1965.

2. **Identify the Year of Félix Malloum's Overthrow:**
   - The table states that Félix Malloum was overthrown in 1979.

3. **Calculate the Duration of the War up to 1979:**
   - The war started in 1965 and continued through 1979. To find the number of years it had been ongoing by 1979, we subtract the start year from the year of Malloum's overthrow:
     \[
     1979 - 1965 = 14
     \]

4. **Consider the Specific Date:**
   - Since the war started on 1 November 1965 and Malloum was overthrown sometime in 1979, the war had been ongoing for 14 years by the time of his overthrow.

Final Answer: 14 years."
How many years had the New Order been fighting when the National Vanguard joined?,3,proxy war,1020,<num_years>,years,tail,"category
proxy war

Years of Lead (Italy)
Date	Late 1968 - mid 1988 (20 years) | Resurgence from 1999 - 2005 (6 years)
Location	Italy (mainly Northern Italy)
Result	Eventual decrease of terrorist activity in Italy | The murder of Aldo Moro (1978) resulted in a collapse of popular support for the Red Brigades | The Bologna massacre (1980) led to the dismantling of the main far-right terrorist groups | The Propaganda Due affair (1981) caused the decline of secret circles for several years
['Part of the Cold War', 'Stragedibologna-2.jpg | Aftermath of the bombing at the Bologna railway station in August 1980 which killed 85 people, the deadliest event during the Years of Lead']

Belligerents
[""Italy | Italian Government | Civil Ensign of Italy.svg | SISDE | Stemma araldico e distintivo dello Stato Maggiore Difesa.svg | Armed Forces | Coat of arms of the Carabinieri.svg | Carabinieri | Stemma della Polizia di Stato.svg | Polizia di Stato | Supported by | Gladio | CIA | Far-left terrorists | Flag of the Brigate Rosse.svg | Red Brigades (1970-1988) | Front Line (1976-1981) | October 22 Group (1969-1971) | PAC (1976-1979) | Continuous Struggle (1969-1976) | Anarchist flag.svg | Workers' Power (1967-1973) | Anarchist flag.svg | Workers' Autonomy (1973-1979) | Supported by | StB | [ | better source needed | ] | Palestine Liberation Organization | PLO | [ | better source needed | ] | KGB | Libya | UDBA | [ | better source needed | ] | Far-right terrorists | Flag of Ordine Nuovo.svg | New Order (1957-1973) | Flag of National Vanguard.svg | National Vanguard (1960-1976) | Black Order (1974-1978) | Flag of Nuclei Armati Rivoluzionari.svg | NAR (1977-1981) | Logo of Third Position.png | Third Position (1978-1982) | Supported by | Masonic SquareCompassesG.svg | P2 Masonic Lodge | Civil Ensign of Italy.svg | SISMI | Flag of Rome.svg | Magliana Gang | CIA (alleged)""]

Commanders and leaders
['Giulio Andreotti | Aldo Moro | Executed | Francesco Cossiga | Mariano Rumor | Franco Restivo | Emilio Colombo | Virginio Rognoni | Arnaldo Forlani | Flag of the Brigate Rosse.svg | Renato Curcio (imprisoned) | Flag of the Brigate Rosse.svg | Margherita Cagol | † | Flag of the Brigate Rosse.svg | Alberto Franceschini | (imprisoned) | Marco Donat-Cattin (imprisoned) | Mario Rossi | [it] | (imprisoned) | Giangiacomo Feltrinelli | † | Cesare Battisti (imprisoned) | Anarchist flag.svg | Adriano Sofri (imprisoned) | Anarchist flag.svg | Franco Piperno (fled Italy) | Anarchist flag.svg | Antonio Negri (imprisoned) | Anarchist flag.svg | Oreste Scalzone (fled Italy) | Anarchist flag.svg | Lanfranco Pace | [it] | (fled Italy) | Anarchist flag.svg | Emilio Vesce | [arz; it] | (acquitted) | Flag of Ordine Nuovo.svg | Franco Freda (acquitted) | Flag of Ordine Nuovo.svg | Pierluigi Concutelli (imprisoned) | Flag of Ordine Nuovo.svg | Mario Tuti | [it] | (imprisoned) | Flag of National Vanguard.svg | Stefano Delle Chiaie | (acquitted) | Flag of National Vanguard.svg | Adriano Tilgher (acquitted) | Flag of National Vanguard.svg | Vincenzo Vinciguerra | (imprisoned) | Fabrizio Zani | [it] | (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Valerio Fioravanti (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Alessandro Alibrandi | † | Flag of Nuclei Armati Rivoluzionari.svg | Massimo Carminati (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Franco Anselmi | † | Roberto Fiore (fled Italy) | Gabriele Adinolfi (fled Italy)']

Units involved
['Stemma araldico e distintivo dello Stato Maggiore Difesa.svg | Armed Forces: +90,000 soldiers (1973) | NATO | Gladio: 622 members | Flag of the Brigate Rosse.svg | BR: Several hundred active members | PL: 1,072 members & collaborators | O22: 25 members | PAC: 60 militants | Anarchist flag.svg | AO: 200 members | Flag of Ordine Nuovo.svg | Ordine Nuovo: 10,000 | Flag of National Vanguard.svg | National Vanguard: 600-2,000 members at varying times | Flag of Nuclei Armati Rivoluzionari.svg | NAR: 53 members | Terza Posizione: 42']

Total deaths (inc. civilians) | : 428 + circa 2,000 physical & psychological injuries

","To determine how many years the New Order had been fighting when the National Vanguard joined, we need to identify the start and join years for both groups.

1. **Identify the start year of the New Order:**
   - According to the table, the New Order was active from 1957 to 1973.

2. **Identify the start year of the National Vanguard:**
   - The National Vanguard was active from 1960 to 1976.

3. **Calculate the number of years the New Order had been active by the time the National Vanguard started:**
   - The New Order started in 1957.
   - The National Vanguard started in 1960.
   - Calculate the difference: 1960 - 1957 = 3 years.

Therefore, the New Order had been fighting for 3 years when the National Vanguard joined.

Final Answer: 3 years."
How many years has HMS Astute been in service in the UK Navy?,8,ship,1114,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Astute
Ordered	March 1997
Builder	BAE Systems Submarine Solutions, | Barrow-in-Furness
Laid down	31 January 2001
Launched	8 June 2007
Sponsored by	The Duchess of Cornwall
Commissioned	27 August 2010
In service	May 2014
Homeport	HM Naval Base Clyde
Identification	Pennant number: S119
Status	Operational
Badge	Astute Crest.jpg

General characteristics
Class and type	Astute | -class fleet submarine
Displacement	Surfaced: 7,000 to 7,400 t (7,300 long tons; 8,200 short tons) | Submerged: 7,400 to 7,800 t (7,700 long tons; 8,600 short tons)
Length	97 m (318 ft 3 in)
Beam	11.3 m (37 ft 1 in)
Draught	10 m (32 ft 10 in)
Propulsion	1 × Rolls-Royce PWR 2 nuclear reactor, HEU 93.5% | MTU 600 kilowatt diesel generators
Speed	30 kn (56 km/h; 35 mph), submerged
Range	Unlimited
Endurance	90 days
Test depth	Over 300 m (984 ft 3 in)
Complement	98 (capacity for 109)
Sensors and | processing systems	Thales Sonar 2076 | Atlas DESO 25 echosounder | 2 × Thales CM010 optronic masts | Raytheon Successor IFF
Armament	6 × 21 in (533 mm) torpedo tubes with stowage for up to 38 weapons | Tomahawk Block IV cruise missiles | Spearfish heavyweight torpedoes

","To determine how many years HMS Astute has been in service in the UK Navy, we need to follow these steps:

1. **Identify the date HMS Astute entered service:**
   - According to the table, HMS Astute was ""In service"" starting in May 2014.

2. **Determine the current date for calculation:**
   - The problem states to assume the current date is December 2022.

3. **Calculate the number of years from May 2014 to December 2022:**
   - From May 2014 to May 2022 is exactly 8 years.
   - From May 2022 to December 2022 is an additional 7 months.

4. **Convert the total time into years:**
   - Since we are calculating in full years, the additional 7 months do not complete another full year.

Therefore, HMS Astute has been in service for 8 full years.

Final Answer: 8 years."
How many years has HMS Astute been in service with the UK Navy?,26,ship,224,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Somerset
Operator	Royal Navy
Ordered	January 1992
Builder	Yarrow Shipbuilders
Laid down	12 October 1992
Launched	25 June 1994
Sponsored by	Lady Layard
Commissioned	20 September 1996
Refit	Major 2012-2013, LIFEX 2019 onwards
Homeport	HMNB Devonport, Plymouth
Identification	IMO number: 8949680 | MMSI number: 234635000 | Callsign: GDIP
Motto	Foy pour Devoir | ""Faith for Duty""
Status	in active service
Badge	Hms Somerset badge.gif

General characteristics
Class and type	Type 23 Frigate
Displacement	4,900 t (4,800 long tons; 5,400 short tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1510 kW (2,025 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2980kW (4000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 kn (52 km/h; 32 mph)
Range	7,500 nautical miles (14,000 km) at 15 kn (28 km/h)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAF-1 ESM, | or | , UAT Mod 1 | Seagnat | Type 182 towed torpedo decoy | Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | Up to 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5 | inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","To determine how many years HMS Somerset has been in service with the UK Navy, we need to follow these steps:

1. **Identify the Commissioning Date**: According to the table, HMS Somerset was commissioned on 20 September 1996.

2. **Determine the Current Year**: The problem states that the current date is December 2022.

3. **Calculate the Number of Years in Service**:
   - From 20 September 1996 to 20 September 2022 is exactly 26 years.
   - Since the current date is December 2022, HMS Somerset has been in service for an additional few months beyond 20 September 2022.

4. **Final Calculation**: As of December 2022, HMS Somerset has been in service for 26 years and a few months.

Final Answer: HMS Somerset has been in service for 26 years."
How many years has Pau Quemada been playing in his senior career?,17,hockey,41,<num_years>,years,tail,"category
hockey

caption
Pau Quemada

Personal information
Full name	Pau Quemada Cadafalc
Height	1.73 m (5 ft 8 in)
Weight	69 kg (152 lb)
Playing position	Forward

Club information
Current club	Leuven

Youth career
	Club Egara

Senior career
Years	Team
0000 | -2005	Club Egara
2005-2006	Laren
2006-2009	Leuven
2009-2011	Real Club de Polo
2011-2016	Leuven
2016-2021	Club Egara
2021-present	Leuven

National team
['Years | Team | Apps | (Gls)', '2003-2021 | Spain | 293 | (119)']

Men's field hockey

Representing | Spain

World Cup
['Bronze medal - third place | 2006 Mönchengladbach']

EuroHockey Championship
['Silver medal - second place | 2019 Antwerp']

Champions Trophy
['Silver medal - second place | 2011 Auckland']

","To determine how many years Pau Quemada has been playing in his senior career, we need to analyze the timeline of his senior career as provided in the table.

1. **Identify the Start and End Years:**
   - The senior career starts in the year 0000 and ends in 2005 with Club Egara.
   - The next period is from 2005 to 2006 with Laren.
   - Then, from 2006 to 2009 with Leuven.
   - From 2009 to 2011 with Real Club de Polo.
   - From 2011 to 2016 with Leuven.
   - From 2016 to 2021 with Club Egara.
   - From 2021 to the present (2022) with Leuven.

2. **Calculate the Duration for Each Period:**
   - 0000 to 2005: 2005 - 0000 = 2005 years
   - 2005 to 2006: 2006 - 2005 = 1 year
   - 2006 to 2009: 2009 - 2006 = 3 years
   - 2009 to 2011:"
How many years has it been since Paul Coll last received a bronze medal in any competition?,4,squash,109,<num_years>,years,tail,"category
squash

caption
Paul Coll

infobox-image
Paul Coll 2018.jpg | Coll in 2018

Nickname(s)
Superman

Country
New Zealand

Residence
Hoofddorp, Netherlands

Height
1.79 m (5 ft 10 in)

Weight
83 kg (183 lb)

Turned Pro
2010

Retired
Active

Plays
Right Handed

Coached by
Rob Owen

Racquet used
Head Squash

Website
paulcoll.com

Men's singles
Highest ranking	No. 1 (1 March 2022)
Current ranking	No. 2 (1 June 2022 )

Men's squash

Representing | New Zealand

World Championships
['Silver medal - second place | 2019-20 Doha | Singles', 'Bronze medal - third place | 2020-21 Chicago | Singles']

World Doubles Championships
['Gold medal - first place | 2016 Darwin | Mixed doubles', 'Gold medal - first place | 2017 Manchester | Mixed doubles', 'Bronze medal - third place | 2016 Darwin | Doubles', 'Bronze medal - third place | 2017 Manchester | Doubles']

Commonwealth Games
['Silver medal - second place | 2018 Gold Coast | Singles', 'Bronze medal - third place | 2018 Gold Coast | Mixed doubles']

Last updated: 13 April 2022.

","To determine how many years it has been since Paul Coll last received a bronze medal in any competition, we need to follow these steps:

1. **Identify the Most Recent Bronze Medal:**
   - From the table, we see that Paul Coll received bronze medals in the following competitions:
     - World Championships: 2020-21 Chicago | Singles
     - World Doubles Championships: 2016 Darwin | Doubles, 2017 Manchester | Doubles
     - Commonwealth Games: 2018 Gold Coast | Mixed doubles

   - The most recent bronze medal was at the World Championships in 2020-21 Chicago.

2. **Determine the Year of the Most Recent Bronze Medal:**
   - The World Championships are typically held annually, and the 2020-21 season would have concluded in 2021.

3. **Calculate the Time Since the Most Recent Bronze Medal:**
   - The current date is December 2022.
   - The most recent bronze medal was in 2021.
   - Calculate the difference: 2022 - 2021 = 1 year.

Therefore, it has been 1 year since Paul Coll last received a bronze medal in any competition.

Final Answer: 1 year."
How many years has it been since the First Sudanese Civil War began?,67,proxy war,982,<num_years>,years,tail,"category
proxy war

First Sudanese Civil War
Date	18 August 1955 - 27 March 1972 | (16 years, 7 months, 1 week and 2 days)
Location	Southern Sudan
Result	Stalemate | Addis Ababa Agreement | Establishment of the Southern Sudan Autonomous Region with various defined powers
['Part of the Sudanese Civil Wars and the Arab-Israeli conflict', ""Location of Sudan (before 2011).svg | Sudan (red) before 2011; the first civil war took place in the country's south""]

Belligerents
Anglo-Egyptian Sudan | (until 1956) | Sudan | Republic of the Sudan | (until 1969) | Sudan | Sudan | Democratic Republic of the Sudan | (from 1969) | Combat support | Uganda | (Joint operations on Ugandan territory, 1965-69) | Libya | Libya | (Combat involvement at least in 1970) | Non-combat support | United Arab Republic | Soviet Union	SDF mutineers, bandits, and unaffiliated separatist militias | ALF | (1965-1970) | Anyanya | (from 1963) | Israel | (from 1969) | Supported by | Ethiopia | Uganda | (from about 1970) | Democratic Republic of the Congo | Congo-Léopoldville | Kenya

Commanders and leaders
['Alexander Knox Helm | Sudan | Ismail al-Azhari | Sudan | Gaafar Nimeiry | Joseph Lagu | Gordon Muortat Mayen | Israel | David Ben-Uziel']

Strength
Sudanese Armed Forces | 6,000-7,000 (1955) | 36,000 (late 1971)	Anyanya | 6,000-12,000 | circa | 18,000 (late 1960s)

Casualties and losses
['500,000-1 million killed']

","To determine how many years have passed since the First Sudanese Civil War began, we need to follow these steps:

1. **Identify the Start Date of the War:**
   - The First Sudanese Civil War began on 18 August 1955.

2. **Determine the Current Year:**
   - The current date is December 2022.

3. **Calculate the Number of Years from 1955 to 2022:**
   - Subtract the start year from the current year: 
     \[
     2022 - 1955 = 67
     \]

4. **Consider the Month and Day:**
   - Since the war began on 18 August and the current date is December 2022, the anniversary of the start date (18 August) has already passed in 2022.

5. **Final Calculation:**
   - Therefore, it has been 67 years since the First Sudanese Civil War began.

Final Answer: 67 years."
