question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many total years did Roy Emerson play as both an amateur and a professional?,30,tennis,50,<num_years>,years,head,"category
tennis

caption
Roy Emerson | AC

infobox-image
Roy Emerson 2011.jpg

Full name
Roy Stanley Emerson

Country (sports)
Australia

Residence
Newport Beach, California, U.S.

Born
( | 1936-11-03 | ) | 3 November 1936 | (age 85) | Blackbutt, Queensland, Australia

Height
183 cm (6 ft 0 in)

Turned pro
1968 (amateur tour from 1953)

Retired
1983

Plays
Right-handed (one-handed backhand)

Int. Tennis HoF
1982 | (member page)

Singles
Career record	1397-416 (77.0%)
Career titles	110 | (6 open era titles listed by ATP)
Highest ranking	No. | 1 | (1961 | , Ned Potter | )

Grand Slam singles results
Australian Open	W | (1961, 1963, 1964, 1965, 1966, 1967)
French Open	W | (1963, 1967)
Wimbledon	W | (1964, 1965)
US Open	W | (1961, 1964)

Doubles
Career record	204-64

Grand Slam doubles results
Australian Open	W | (1962, 1966, 1969)
French Open	W | (1960, 1961, 1962, 1963, 1964, 1965)
Wimbledon	W | (1959, 1961, 1971)
US Open	W | (1959, 1960, 1965, 1966)

Team competitions
Davis Cup	W | (1959, 1960, 1961, 1962, 1964, 1965, 1966, 1967)

","To find the number of years Roy Emerson played as both an amateur and a professional, we need to calculate the time from when he started his amateur tour to when he retired. 

He started his amateur tour in 1953 and retired in 1983. 

The number of years between these two years is 1983 - 1953 = 30 years.

Final Answer: 30"
How many total years was Art Carney married to Jean Myers?,28,actor,2,<num_years>,years,head,"category
actor

Art Carney
Born	Arthur William Matthew Carney | ( | 1918-11-04 | ) | November 4, 1918 | Mount Vernon, New York, U.S.
Died	November 9, 2003 | (2003-11-09) | (aged 85) | Chester, Connecticut, U.S.
Resting place	Riverside Cemetery, Old Saybrook, Connecticut, U.S.
Occupation	Actor | comedian
Years active	1939-1993
Spouse(s)	Jean Myers | ( | married |  1940; | divorced |  1965) | ( | married |  1980) | Barbara Isaac | ( | married |  1966; | divorced |  1977)
Children	3
Family	Reeve Carney (great-nephew)
['Art Carney - 1959.jpg | Carney in 1959']

Military career
Allegiance	United States
Service/ | branch	Flag of the United States Army with border.png |  United States Army
Years of service	1943-1945
Rank	Army-USA-OR-02.svg |  Private
Unit	28th Infantry Division
Battles/wars	World War II | Battle of Normandy
Awards	Purple Heart ribbon.svg |  Purple Heart | American Campaign Medal ribbon.svg |  American Campaign Medal | European-African-Middle Eastern Campaign ribbon.svg |  European-African-Middle Eastern Campaign Medal | World War II Victory Medal ribbon.svg |  World War II Victory Medal

","Art Carney was married to Jean Myers twice. He was first married to her from 1940 to 1965, which is 25 years. He then married her again in 1980, but the end year of this marriage is not specified in the table. However, since Art Carney died in 2003, we can assume that the second marriage lasted from 1980 to at least 2003, which is 23 years. The total number of years Art Carney was married to Jean Myers is 25 + 23 = 48.
Final Answer: 48"
"How many years after ""21st Century Breakdown"" was its next single released?",1,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","The single ""21st Century Breakdown"" was released in 2009. The next single, ""Last of the American Girls"", was released in 2010. To find the number of years between these two releases, subtract the release year of ""21st Century Breakdown"" from the release year of ""Last of the American Girls"": 2010 - 2009 = 1.
Final Answer: 1"
How many years after 14 On Fire did the next tour occur?,1,concert,1035,<num_years>,years,head,"category
concert

caption
14 On Fire

Tour | by | The Rolling Stones
Start date	21 February 2014
End date	22 November 2014
Legs	3
Number | of shows	13 in Europe | 8 in Asia | 8 in Oceania | 29 Total
Box office	$165.2 million
['14 On Fire Tour Poster.jpg | Promotional poster for 14 On Fire']

The Rolling Stones concert chronology

50 & Counting | (2012-13) | 14 On Fire | (2014) | Zip Code | (2015)

","The 14 On Fire tour occurred in 2014. The next tour, Zip Code, occurred in 2015. To find the number of years between these two tours, subtract the year of the 14 On Fire tour from the year of the Zip Code tour: 2015 - 2014 = 1.
Final Answer: 1"
How many years after Alojzije Mišić was ordained did he become the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,30,christian leader,824,<num_years>,years,head,"category
christian leader

The Most Reverend | Alojzije Mišić | O.F.M.
Church	Catholic Church
Diocese	Mostar-Duvno | Trebinje-Mrkan
Appointed	29 April 1912
Installed	14 July 1912
Term ended	26 March 1942
Predecessor	Paškal Buconjić
Successor	Petar Čule
Other post(s)	Provincial of the Franciscan Province of Bosnia (1909-12) | President of the Franciscan residence in Visoko (1907-09) | Parish priest in Bihać (1894-1904) | Guardian of the Franciscan friary in Petrićevac (1891-94; 1904-07) | General Vicar of Banja Luka (1884-91) | Secretary of the Bishop of Banja Luka (1884-91)
['Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan', 'Alojzije Mišić.jpg']

Orders
Ordination	7 July 1882 | by János Simor
Consecration	18 June 1912 | by Diomede Falconio

Personal details
Born	Stjepan Mišić | ( | 1859-11-10 | ) | 10 November 1859 | Gradiška, Bosnia Eyalet, Ottoman Empire
Died	26 March 1942 | (1942-03-26) | (aged 82) | Mostar, Independent State of Croatia
Buried	Petrićevac, Banja Luka, Republika Srpska, Bosnia and Herzegovina
Nationality	Croat
Denomination	Catholic
Motto	Caritate et amore omnia vincuntur | (Charity and love win over everything)

Ordination history

History

Priestly ordination
Ordained by	János Simor
Date	7 July 1882
Place	Esztergom, Hungary, Austria-Hungary

Episcopal consecration
Principal consecrator	Diomede Falconio
Co-consecrators	Giacomo Ghezzi | Graziano Génnaro
Date	18 June 1892
Place	Rome, Italy

","Alojzije Mišić was ordained on 7 July 1882. He was appointed as the Bishop of Mostar-Duvno on 29 April 1912, and installed on 14 July 1912. To find the number of years between these two dates, subtract the ordination year from the appointment year: 1912 - 1882 = 30.
Final Answer: 30 years"
How many years after Alphonse Gallegos's ordination was his consecration?,23,christian leader,829,<num_years>,years,head,"category
christian leader

Venerable | Alphonse Gallegos | O.A.R.
Church	Roman Catholic Church
Diocese	Sacramento
See	Sacramento
Appointed	24 August 1981
Term ended	6 October 1991
Other post(s)	Titular Bishop of Sasabe (1981-1991)
['Auxiliary Bishop of Sacramento', 'Bishop Alphonse Gallegos.jpg | Gallegos in his episcopal vestments honoring Nuestra Señora de Guadalupe.']

Orders
Ordination	24 May 1958
Consecration	4 November 1981 | by Francis Anthony Quinn
Rank	Bishop

Personal details
Born	Alphonse Gallegos | ( | 1931-02-20 | ) | 20 February 1931 | Albuquerque, New Mexico, United States
Died	6 October 1991 | (1991-10-06) | (aged 60) | Sacramento, California, United States
Buried	National Shrine of Our Lady of Guadalupe, Sacramento
Nationality	American
Denomination	Roman Catholic
Motto	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | ""Love One Another""
Coat of arms	Alphonse Gallegos's coat of arms

Sainthood
Venerated in	Roman Catholic Church
Title as Saint	Venerable
Attributes	Bishop's attire

","Alphonse Gallegos was ordained on 24 May 1958 and consecrated on 4 November 1981. To find the number of years between these dates, subtract the ordination year from the consecration year: 1981-1958=23.
Final Answer: 23 years"
How many years after Anthony Pollina became Senate Progressive Leader did Molly Gray become President of the Senate?,10,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","Anthony Pollina became Senate Progressive Leader since January 6, 2011. Molly Gray became President of the Senate since January 6, 2021. To find the number of years between these dates, subtract the year Pollina became leader from the year Gray became leader: 2021-2011=10.
Final Answer: 10 years"
How many years after Anthony Pollina became Senate Progressive Leader did Randy Brock become Senate Minority Leader?,10,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","Anthony Pollina became Senate Progressive Leader since January 6, 2011, and Randy Brock became Senate Minority Leader since January 6, 2021. To find the number of years between these two dates, subtract the year Pollina became leader from the year Brock became leader: 2021 - 2011 = 10.
Final Answer: 10 years"
How many years after Argentina's biggest win did it make its first appearance at the Panamerican Championship?,14,national football team,1160,<num_years>,years,head,"category
national football team

caption
Argentina

infobox-image
Shirt badge/Association crest

Nickname(s)
La Albiceleste | ( | The White and Sky Blue | )

Association
Argentine Football Association | (AFA)

Confederation
CONMEBOL (South America)

Head coach
Lionel Scaloni

Captain
Lionel Messi

Most caps
Lionel Messi (162)

Top scorer
Lionel Messi (86)

Home stadium
Antonio V. Liberti | (Buenos Aires) | Alberto J. Armando | (Buenos Aires) | Ciudad de La Plata | (La Plata) | Mario Alberto Kempes | (Córdoba) | Malvinas Argentinas | (Mendoza) | San Juan del Bicentenario | (San Juan) | Único Madre de Ciudades | (Santiago del Estero)

FIFA code
ARG

First colours
Second colours

FIFA ranking
Current	3 | Increase |  1 (23 June 2022)
Highest	1 (March 2007, October 2007 - June 2008, July-October 2015, April 2016 - April 2017)
Lowest	20 (August 1996)

First international
['Uruguay | 0-6 Argentina | (Montevideo, Uruguay; 20 July 1902)']

Biggest win
['Argentina | 12-0 Ecuador | (Montevideo, Uruguay; 22 January 1942)']

Biggest defeat
['Czechoslovakia | 6-1 Argentina | (Helsingborg, Sweden; 15 June 1958) | Bolivia | 6-1 Argentina | (La Paz, Bolivia; 1 April 2009) | Spain | 6-1 Argentina | (Madrid, Spain; 27 March 2018)']

World Cup
Appearances	17 ( | first in 1930 | )
Best result	Champions (1978, 1986)

Copa América
Appearances	43 ( | first in 1916 | )
Best result	Champions (1921, 1925, 1927, 1929, 1937, 1941, 1945, 1946, 1947, 1955, 1957, 1959, 1991, 1993, 2021)

Panamerican Championship
Appearances	2 ( | first in 1956 | )
Best result	Champions (1960)

CONMEBOL-UEFA Cup of Champions
Appearances	2 ( | first in 1993 | )
Best result	Champions (1993, 2022)

FIFA Confederations Cup
Appearances	3 ( | first in 1992 | )
Best result	Champions (1992)

Olympic medal record

Men's football
['Silver medal - second place | 1928 Amsterdam | Team']

","Argentina's biggest win was on 22 January 1942. Argentina made its first appearance at the Panamerican Championship in 1956. To get the number of years between these two years, subtract the year of the biggest win from the year of the first Panamerican Championship appearance: 1956-1942=14.
Final Answer: 14 years"
How many years after Becca Balint became President pro tempore of the Senate did Alison Clarkson become the Senate Majority Leader?,0,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","Becca Balint became President pro tempore of the Senate on January 6, 2021. Alison Clarkson became the Senate Majority Leader on January 6, 2021. Since they both took their positions on the same day, there is no gap between the years they became leaders of their respective roles.
Final Answer: 0 years"
How many years after Break the Cycle was Chapter V released?,4,album,942,<num_years>,years,head,"category
album

14 Shades of Grey
['The gray words ""Staind"".']

Studio album by | Staind
Released	May 20, 2003
Recorded	September 2002 - March 2003
Studio	Westlake Recording Studios in Los Angeles, California
Genre	Post-grunge | alternative rock | alternative metal
Length	62 | 12
Label	Flip, Elektra
Producer	Josh Abraham

Staind chronology
['Break the Cycle | (2001) | 14 Shades of Grey | (2003) | Chapter V | (2005)']

Singles from |  14 Shades of Grey
['""Price to Play"" | Released: April 1, 2003 | ""So Far Away"" | Released: June 17, 2003 | ""How About You"" | Released: December 23, 2003 | ""Zoe Jane"" | Released: April 5, 2004']

","To find the number of years between Break the Cycle and Chapter V, first identify their release years. Break the Cycle was released in 2001, and Chapter V was released in 2005. Then subtract the release year of Break the Cycle from the release year of Chapter V: 2005 - 2001 = 4.
Final Answer: 4 years"
How many years after Dennis Erickson's first coaching job did he become head coach of the Salt Lake Stallions?,50,nfl,540,<num_years>,years,head,"category
nfl

caption
Dennis Erickson

infobox-image
refer to caption | Erickson in 2007

Personal information
Born	( | 1947-03-24 | ) | March 24, 1947 | (age 75) | Everett, Washington

Career information
College	Montana State

Career history

As a coach
['Montana State (1969) | Graduate assistant | Billings Central Catholic HS (MT) | (1970) | Montana State (1971-1973) | Assistant | Idaho (1974-1975) | Offensive coordinator | Fresno State (1976-1978) | Offensive coordinator | San Jose State (1979-1981) | Offensive coordinator | Idaho (1982-1985) | Head coach | Wyoming (1986) | Head coach | Washington State (1987-1988) | Head coach | Miami (FL) (1989-1994) | Head coach | Seattle Seahawks (1995-1998) | Head coach | Oregon State (1999-2002) | Head coach | San Francisco 49ers (2003-2004) | Head coach | Idaho (2006) | Head coach | Arizona State (2007-2011) | Head coach | South Albany High School (2012) | Volunteer Assistant | Utah (2013) | Co-offensive coordinator/running backs coach | Utah (2014-2016) | Assistant head coach/running backs coach | Salt Lake Stallions (2019) | Head coach']

Career highlights and awards
['2× National champion (1989, 1991) | Big Sky Champion (1985) | 2× Pac-10 Champion (2000, 2007) | 3× Big East Champion (1991-1992, 1994) | 2× Sporting News College Football COY (1992, 2000) | 3× Pac-10 Coach of the Year (1988, 2000, 2007) | 3× Big East Coach of the Year (1991-1992, 1994) | State of Washington Sports Hall of Fame (2017)']

Head coaching record
Regular season	40-56 (NFL) | 2-4 (AAF)
Postseason	5-7 (bowl) | 1-2 (D-I-AA playoffs)
Career	179-96-1 (college) | 40-56 (NFL) | 2-5 (AAF)

Coaching stats at | PFR

College Football Hall of Fame

","Dennis Erickson's first coaching job was as a graduate assistant at Montana State in 1969. He became the head coach of the Salt Lake Stallions in 2019. To find out how many years after his first coaching job he became head coach of the Salt Lake Stallions, subtract the year of his first coaching job from the year he became head coach of the Salt Lake Stallions: 2019-1969=50.
Final Answer: 50 years"
How many years after Dick King-Smith became a widower did he remarry?,1,book,929,<num_years>,years,head,"category
book

Dick King-Smith | OBE Hon.MEd
Pen name	Dick King-Smith
Occupation	Writer
Nationality	British
Period	1978-2007
Genre	Children's novels, picture books
Notable works	The Sheep-Pig | , Magnus Powermouse
Notable awards	Guardian Prize | 1984
Spouse	Myrle | ( | married |  1943⁠-⁠2000) | (her death) | Zona Bedding | ( | married |  2001⁠-⁠2011) | (his death)
Children	3
['King-Smith in 2002 | King-Smith in 2002']

Website
['dickkingsmith | .com']

","Dick King-Smith's first wife, Myrle, died in 2000. He then remarried to Zona Bedding in 2001. To find the number of years between these two events, subtract the year of Myrle's death from the year of his remarriage: 2001-2000=1.
Final Answer: 1 year"
How many years after Dwayne Johnson's wrestling debut was his retirement?,23,wrestling,7,<num_years>,years,head,"category
wrestling

Dwayne Johnson
Born	Dwayne Douglas Johnson | ( | 1972-05-02 | ) | May 2, 1972 | (age 50) | Hayward, California, U.S.
Alma mater	University of Miami (BGS)
Occupation	Actor | producer | professional wrestler | businessman
Years active	1996-2004; 2011-2013; 2016, (wrestling) | 1999-present (acting)
Spouse(s)	Dany Garcia | ( | married |  1997; | divorced |  2008) | Lauren Hashian | ( | married |  2019)
Children	3
Family	Anoa'i
['Dwayne Johnson 2014 (cropped).jpg | Johnson in 2014']

Professional wrestling career
Ring name(s)	Dwayne Johnson | Flex Kavana | Rocky Maivia | The Rock
Billed height	6 ft 5 in (196 cm)
Billed weight	260 lb (118 kg)
Billed from	Miami, Florida
Trained by	Pat Patterson | Rocky Johnson | Tom Prichard
Debut	1996
Retired	2019

Signature
['DwayneTheRockJohnson2.png']

","Dwayne Johnson's wrestling debut was in 1996, and his retirement was in 2019. To find the number of years between these two dates, subtract the debut year from the retirement year: 2019-1996=23.
Final Answer: 23 years"
How many years after Ethiopia was first established did Mekelle become its capital?,601,empire,22,<num_years>,years,head,"category
empire

Ethiopian Empire | መንግሥተ ኢትዮጵያ | (Ge'ez) | Mängəstä Ityop'p'ya
['1270-1974 | 1936-1941: Government-in-exile', ""Flag of Ethiopian Empire | Flag | (~1870's-1974) | Coat of arms of Ethiopian Empire | Coat of arms""]

Motto | ኢትዮጵያ ታበፅዕ እደዊሃ ሃበ እግዚአብሐር | Ityopia tabetsih edewiha habe Igziabiher | (English | ""Ethiopia Stretches Her Hands unto God"" | ) | (""Ethiopia Stretches Her Hands unto God"") (Psalm 68:31)

Anthem | ""ኢትዮጵያ ሆይ ደስ ይበልሽ"" | (English | ""Ethiopia, be happy"" | )
Capital	Unspecified | (1270-1635) | Gondar | (1635-1855) | Magdala | (1855-1871) | Mekelle | (1871-1889) | Addis Ababa | (1889-1974)
Common languages	Ge’ez | Amharic | Oromo | Tigrinya | Afar | Gurage | Hadiyya | Kafa | Sidamo | Somali | Wolaytta | Other minorities
Religion	Christianity ( | state religions | ) | Orthodox Tewahedo Church | (1270-1622 and 1632-1974) | Catholic Church | (1622-1632) | under Susenyos I | Minority | P'ent'ay Evangelicalism | Sunni Islam | Judaism
Demonym(s)	Endonym: Ethiopian Exonym: Abyssinian (in non-native sources, derived from the Arabic name for the general region ""Al-Habash"" and the most widely prominent pan-ethnic group the Habesha)
Government	Absolute monarchy | (1270-1931) | Unitary parliamentary constitutional monarchy | (1931-1974)
Emperor	
 1270-1285 | (first)	Yekuno Amlak
 1930-1974 | (last)	Haile Selassie
Prime Minister	
 1909-1927 | (first)	Habte Giyorgis
 1974 | (last)	Mikael Imru
Legislature	None (rule by decree) | (until 1931) | Parliament | (1931-1974)
 Upper house	Senate | (1931-1974)
 Lower house	Chamber of Deputies | (1931-1974)
['The Ethiopian Empire boundaries in 1952 | The Ethiopian Empire boundaries in 1952', 'The location of the Ethiopian Empire during the reign of Yohannes IV (dark orange) compared with modern day Ethiopia (orange) | The location of the Ethiopian Empire during the reign of Yohannes IV (dark orange) compared with modern day Ethiopia (orange)']

Predecessor states | Dʿmt | Sultanate of Aussa | Federation of Ethiopia and Eritrea | Kingdom of Aksum | Zagwe dynasty | Medri Bahri | Land of Punt | Kingdom of Shewa | Sultanate of Showa | Kingdom of Tankish | Sharkha | Kingdom of Qita'a | Kingdom of Nagash | Kingdom of Jarin | Sultanate of Dawaro | Kingdom of Bazin | Sultanate of Dahlak | Kingdom of Belgin | Sultanate of Bale | Sultanate of Arababni | Sultanate of Ifat | Sultanate of Harar | Ajuran Sultanate | Adal Sultanate | Kingdom of Garo | Kingdom of Wolaita | Kingdom of Kaffa | Kingdom of Janjero | Adulis
Historical era	Middle Ages to Cold War
 Empire established	1270
 Ethiopian-Adal war	1529-1543
 Italian Eritrea	1890
 Constitution adopted	16 July 1931
 Conquered by Italy (annexed to Italian East Africa)	3 October 1935
 Sovereignty restored	5 May 1941
 Admitted to the UN	13 November 1945
Coup d'état | by Derg	12 September 1974
 Monarchy abolished	21 March 1975
Currency	Salt blocks (Amoleh) | Maria Theresa thaler | ( | circa | 18th-19th century) | Ethiopian birr, thaler, or dollar | (from 1894)
Preceded by	Succeeded by
Today part of	Ethiopia | Eritrea
['Zagwe dynasty', 'Kingdom of Semien', 'Emirate of Harar', 'Kingdom of Kaffa', 'Kingdom of Jimma', 'Derg', 'Imperial | Government-in-Exile']

","The Ethiopian Empire was established in 1270. Mekelle became the capital in 1871. To find the number of years between these two dates, subtract the establishment year from the year Mekelle became the capital: 1871 - 1270 = 601.
Final Answer: 601 years"
How many years after Gorshkova began skating did she win her first medal?,14,figure skating,743,<num_years>,years,head,"category
figure skating

Kristina Gorshkova
['GORSHKOVA BUTIKOV 08NHK by Carmichael.jpg | Gorshkova and Butikov at the 2008 NHK Trophy']

Personal information
Full name	Kristina Valeryevna Gorshkova
Country represented	Russia
Born	( | 1989-02-18 | ) | 18 February 1989 | (age 33) | Moscow, Russian SFSR, Soviet Union
Height	1.64 m (5 ft 5 in)
Partner	Vitali Butikov
Coach	Elena Tchaikovskaia | Ksenia Rumiantseva
Former coach	Tatiana Kuzmina
Skating club	Vorobievye Gory
Began skating	1993

ISU personal best scores
Combined total	127.47 | 2010 Cup of Russia
Comp. dance	51.97 | 2010 Cup of Russia
Free dance	75.89 | 2010 Skate Canada

Representing | Russia

Figure skating: Ice dancing

Winter Universiade
['Gold medal - first place | 2011 Erzurum | Ice dancing']

World Junior Championships
['Bronze medal - third place | 2008 Sofia | Ice dancing']

Junior Grand Prix Final
['Bronze medal - third place | 2007-08 Gdańsk | Ice dancing']

","Gorshkova began skating in 1993. Her first medal mentioned in the table is the bronze medal at the Junior Grand Prix Final in 2007-08. To find the number of years between these two dates, subtract the start year from the year she won the medal: 2007-1993=14.
Final Answer: 14 years"
How many years after Hasanefendić stopped managing RK Metaloplastika did he begin managing his current team?,38,handball,503,<num_years>,years,head,"category
handball

Sead Hasanefendić
['Sead Hasanefendic 04.jpg | Hasanefendić as VfL Gummersbach coach in August 2008']

Personal information
Full name	Sead Hasanefendić
Born	( | 1948-08-01 | ) | 1 August 1948 | (age 73) | Novi Sad, SR Serbia, | SFR Yugoslavia
Nationality	Croatian

Club information
Current club	ThSV Eisenach (manager)

Teams managed
Years	Team
1979	Yugoslavia
1979-1980	RK Metaloplastika
1980-1986	Switzerland
1987-1989	US Créteil
1989-1992	Vénissieux
1993-1995	VfL Hameln
1995-1996	OM Vitrolles
1996-1997	US Ivry
1998-2000	RK Celje
2000-2002	BM Granollers
2002-2004	VfL Gummersbach
2004-2008	Tunisia
2008-2011	VfL Gummersbach
2009-2010	Serbia
2013	GWD Minden
2014-2015	Tunisia
2015	TuS Nettelstedt-Lübbecke
2017	VfL Gummersbach
2018-	ThSV Eisenach

","Hasanefendić managed RK Metaloplastika from 1979 to 1980. He stopped managing RK Metaloplastika in 1980. He is currently managing ThSV Eisenach, which he started managing in 2018. To find the number of years between these two years, subtract the stop year from the start year: 2018-1980=38.
Final Answer: 38 years"
How many years after Heroes Unlimited began was the last edition printed?,14,game,1151,<num_years>,years,head,"category
game

caption
Heroes Unlimited

infobox-image
Heroes Unlimited 2nd ed RPG 1998.jpg | Front cover of | Heroes Unlimited, Revised Second Edition | , illustrated by Jim Steranko

Designers
Kevin Siembieda, Carmen Bellaire, Wayne Breaux Jr., Bill Coffin, Kevin Long, et al.

Publishers
Palladium Books

Publication
August 1984 |  ( | 1984-08 | ) | (1st edition) | April 1987 |  ( | 1987-04 | ) | (Rev. edition) | January 1993 |  ( | 1993-01 | ) | (rev. 9th print) | March 1998 |  ( | 1998-03 | ) | (2nd edition)

Years active
1984-present

Genres
Superhero

Languages
English

Systems
Megaversal

Website
palladiumbooks | .com

","The first edition of Heroes Unlimited was published in August 1984. The last edition mentioned in the table is the 2nd edition, which was printed in March 1998. To find the number of years between these two dates, subtract the start year from the end year: 1998 - 1984 = 14.
Final Answer: 14"
