question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after his son Ben's birth did Bot take office as State Secretary for the Interior?,22,person,915,<num_years>,years,head,"category
person

His Excellency | Theo Bot
['Theo Bot (1966).jpg | Theo Bot in 1966']

Permanent Representative of the | Netherlands to the IAEA

In office | 1 July 1973 - 1 August 1976
Preceded by	Unknown
Succeeded by	Unknown

Ambassador of the | Netherlands to Austria

Ambassador of the | Netherlands to Canada

In office | 17 January 1968 - 1 July 1973
Preceded by	Unknown
Succeeded by	Unknown

Minister for Aid to | Developing Countries

In office | 14 April 1965 - 5 April 1967
Prime Minister	Jo Cals | (1965-1966) | Jelle Zijlstra | (1966-1967)
Preceded by	Office established
Succeeded by	Bé Udink

Minister of Education, | Arts and Sciences

In office | 24 July 1963 - 14 April 1965
Prime Minister	Victor Marijnen
Preceded by	Marga Klompé | ( | Ad interim | )
Succeeded by	Isaäc Arend Diepenhorst

Member of the House of Representatives

In office | 2 July 1963 - 24 July 1963
Parliamentary group	Catholic People's Party

State Secretary for the Interior

In office | 23 November 1959 - 24 July 1963
Prime Minister	Jan de Quay
Preceded by	Norbert Schmelzer | as State Secretary for the Interior, | Property and Public Sector | Organisations
Succeeded by	Theo Westerhout

Personal details
Born	Theodorus Hendrikus Bot | ( | 1911-07-20 | ) | 20 July 1911 | Dordrecht, Netherlands
Died	24 September 1984 | (1984-09-24) | (aged 73) | The Hague, Netherlands
Nationality	Dutch
Political party	Christian Democratic Appeal | (from 1980)
Other political | affiliations	Catholic People's Party | (until 1980)
Spouse(s)	Elisabeth van Hal | ( | married | 1936 | )
Children	Ben Bot (born 1937) | 6 other children
Alma mater	Utrecht University | (Bachelor of Laws, Master of Laws) | Royal Military Academy
Occupation	Politician · Diplomat · Civil servant · Jurist · Political consultant · Nonprofit director · Lobbyist · Army officer

Military service
Allegiance	Netherlands
Branch/service	Royal Netherlands | East Indies Army
Years of service	1936-1940 (Reserve) | 1940-1942 (Active duty)
Rank	Nl-landmacht-eerste luitenant.svg |  Lieutenant
Battles/wars	World War II | Pacific War | Dutch East Indies campaign | Battle of Borneo

","Ben Bot was born in 1937. Theo Bot took office as State Secretary for the Interior on 23 November 1959. To find out how many years after Ben's birth Theo took office, subtract the year of Ben's birth from the year Theo took office: 1959 - 1937 = 22.
Final Answer: 22 years"
How many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?,26,christian leader,817,<num_years>,years,head,"category
christian leader

Archbishop | Ambrose Rayappan
See	Pondicherry and Cuddalore
Appointed	7 August 1953
Installed	25 March 1953
Term ended	17 March 1973
Predecessor	Auguste-Siméon Colas
Successor	Venmani S. Selvanather
['Archbishop Emeritus of Pondicherry and Cuddalore', 'Ambrose Rayappan.jpg']

Orders
Ordination	16 December 1923
Consecration	25 March 1953 | by Auguste-Siméon Colas

Personal details
Born	Ambrose Rayappan | ( | 1901-02-25 | ) | 25 February 1901 | Dharapuram
Died	24 November 1999 | (1999-11-24) | (aged 98) | Pondicherry
Buried	Cathedral Cemetery, Pondicherry
Denomination	Catholic
Motto	Fides Vincit Mundum
Coat of arms	Ambrose Rayappan's coat of arms

","Ambrose Rayappan's term as Archbishop of Pondicherry and Cuddalore ended on 17 March 1973. He died on 24 November 1999. To find out how many years after his term ended he died, we calculate the difference between 1999 and 1973.

1999 - 1973 = 26 years

Since he died in November 1999 and his term ended in March 1973, he lived for an additional 8 months after the 26th anniversary of the end of his term. However, since the question asks for the number of years, we consider only the full years.

Final Answer: 26 years"
How many years after his term ended did Ambrose Rayappan die?,26,christian leader,817,<num_years>,years,head,"category
christian leader

Archbishop | Ambrose Rayappan
See	Pondicherry and Cuddalore
Appointed	7 August 1953
Installed	25 March 1953
Term ended	17 March 1973
Predecessor	Auguste-Siméon Colas
Successor	Venmani S. Selvanather
['Archbishop Emeritus of Pondicherry and Cuddalore', 'Ambrose Rayappan.jpg']

Orders
Ordination	16 December 1923
Consecration	25 March 1953 | by Auguste-Siméon Colas

Personal details
Born	Ambrose Rayappan | ( | 1901-02-25 | ) | 25 February 1901 | Dharapuram
Died	24 November 1999 | (1999-11-24) | (aged 98) | Pondicherry
Buried	Cathedral Cemetery, Pondicherry
Denomination	Catholic
Motto	Fides Vincit Mundum
Coat of arms	Ambrose Rayappan's coat of arms

","Ambrose Rayappan's term ended on 17 March 1973, and he died on 24 November 1999. To find out how many years after his term ended he died, we calculate the difference between 1999 and 1973.

1999 - 1973 = 26 years

Since he died in November 1999 and his term ended in March 1973, he lived for an additional 8 months after the 26th anniversary of the end of his term. However, since the question asks for the number of years, we consider only the full years.

Final Answer: 26 years"
How many years after it was built did the Palace of Westminster catch on fire?,818,monument,726,<num_years>,years,head,"category
monument

Palace of Westminster
Location	Westminster | London | SW1A 0AA | United Kingdom
Coordinates	.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472 | Coordinates | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472
Area	112,476 m | 2 | (1,210,680 sq ft) (internal)
Built	1016 | ; 1006 years ago |  ( | 1016 | )
Demolished	1834 (due to fire)
Rebuilt	1840-1876
Architects	Charles Barry and Augustus Pugin
Architectural style(s)	Perpendicular Gothic Revival
Owner	Queen Elizabeth II in right of the Crown
['Parliament at Sunset.JPG | Seen from across the River Thames with Westminster Bridge in the foreground']

UNESCO World Heritage Site
Official name	Palace of Westminster, Westminster Abbey, and St Margaret's Church
Type	Cultural
Criteria	i, ii, iv
Designated	1987 | (11th session)
Reference no.	426
Country	United Kingdom
Region	Europe
Extensions	2008

Listed Building - Grade I
Official name	Houses of Parliament and The Palace of Westminster
Designated	5 February 1970
Reference no.	1226284
['.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | Palace of Westminster is located in Central London | Palace of Westminster | Location of the Palace of Westminster in central London']

","The Palace of Westminster was built in 1016. It caught on fire and was demolished in 1834. To find out how many years passed between its construction and the fire, subtract the year it was built from the year it caught fire: 1834 - 1016 = 818.
Final Answer: 818 years"
How many years after its completion was Valen Chapel consecrated?,242,church,715,<num_years>,years,head,"category
church

Valen Chapel

Valen kapell
Location	Sveio, Vestland
Country	Norway
Denomination	Church of Norway
Previous denomination	Catholic Church
Churchmanship	Evangelical Lutheran
['Sveio, Valen kapell.JPG | View of the church', '.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954 | Coordinates | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954']

History
Status	Parish church
Founded	13th century
Consecrated	31 July 1949

Architecture
Functional status	Active
Architectural type	Long church
Completed	1707 | (315 years ago) |  ( | 1707 | )
Closed	1873-1949

Specifications
Capacity	50
Materials	Wood

Administration
Diocese	Bjørgvin bispedømme
Deanery	Sunnhordland prosti
Parish	Valestrand og Førde

Norwegian Cultural Heritage Site
Type	Church
Status	Automatically protected
ID	85745

","Valen Chapel was completed in 1707 and consecrated on 31 July 1949. To find out how many years passed between these two events, subtract the completion year from the consecration year: 1949 - 1707 = 242.
Final Answer: 242 years"
How many years after its demolition did the rebuilding of the Palace of Westminster begin?,6,monument,726,<num_years>,years,head,"category
monument

Palace of Westminster
Location	Westminster | London | SW1A 0AA | United Kingdom
Coordinates	.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472 | Coordinates | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472
Area	112,476 m | 2 | (1,210,680 sq ft) (internal)
Built	1016 | ; 1006 years ago |  ( | 1016 | )
Demolished	1834 (due to fire)
Rebuilt	1840-1876
Architects	Charles Barry and Augustus Pugin
Architectural style(s)	Perpendicular Gothic Revival
Owner	Queen Elizabeth II in right of the Crown
['Parliament at Sunset.JPG | Seen from across the River Thames with Westminster Bridge in the foreground']

UNESCO World Heritage Site
Official name	Palace of Westminster, Westminster Abbey, and St Margaret's Church
Type	Cultural
Criteria	i, ii, iv
Designated	1987 | (11th session)
Reference no.	426
Country	United Kingdom
Region	Europe
Extensions	2008

Listed Building - Grade I
Official name	Houses of Parliament and The Palace of Westminster
Designated	5 February 1970
Reference no.	1226284
['.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | Palace of Westminster is located in Central London | Palace of Westminster | Location of the Palace of Westminster in central London']

","The Palace of Westminster was demolished in 1834 due to a fire. The rebuilding began in 1840. To find out how many years after its demolition the rebuilding began, subtract the year of demolition from the year rebuilding started: 1840 - 1834 = 6.
Final Answer: 6 years"
How many years after its establishment did the Supreme Administrative Court have Rudolf Thienel as its President?,138,court,254,<num_years>,years,head,"category
court

Supreme Administrative Court
Established	1876
Location	Judenplatz 11, Vienna
Website	vwgh.gv.at (in English)
['Verwaltungsgerichtshof', 'Wien - ehemalige Böhmische Hofkanzlei.JPG']

President
Currently	Rudolf Thienel
Since	1 January 2014

Vice President
Currently	Anna Sporrer
Since	January 2014

","The Supreme Administrative Court was established in 1876. Rudolf Thienel became its President on 1 January 2014. To find out how many years after its establishment he became President, subtract the establishment year from the year he became President: 2014 - 1876 = 138.
Final Answer: 138 years"
How many years after its first Summer Olympics appearance did Hungary make its first Winter Olympics appearance?,28,athelete,1026,<num_years>,years,head,"category
athelete

Hungary at the | Olympics
IOC code	HUN
NOC	Hungarian Olympic Committee
Website	www | .olimpia | .hu | (in Hungarian and English)
Medals | Ranked 13th	Gold | 182 | Silver | 156 | Bronze | 180 | Total | 518
['Flag of Hungary.svg']

Summer appearances
['1896 | 1900 | 1904 | 1908 | 1912 | 1920 | 1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1996 | 2000 | 2004 | 2008 | 2012 | 2016 | 2020']

Winter appearances
['1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1994 | 1998 | 2002 | 2006 | 2010 | 2014 | 2018 | 2022']

Other related appearances
['1906 Intercalated Games']

","Hungary made its first Summer Olympics appearance in 1896. Its first Winter Olympics appearance was in 1924. To find the number of years between these two appearances, subtract the year of the first Summer Olympics appearance from the year of the first Winter Olympics appearance: 1924 - 1896 = 28.
Final Answer: 28 years"
How many years after its first flight in 2003 was the JF-17 Thunder introduced?,4,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","The JF-17 Thunder had its first flight on 25 August 2003 and was introduced on 12 March 2007. To find out how many years passed between these two dates, we calculate the difference between 2007 and 2003.

2007 - 2003 = 4 years

However, since the introduction date (12 March 2007) is before the first flight date (25 August 2003) within the year 2007, we need to account for the months and days to determine if a full year has passed. From 25 August 2003 to 25 August 2006 is exactly 3 years. From 25 August 2006 to 12 March 2007 is an additional 6 months and 18 days, which is less than a full year.

Therefore, the JF-17 Thunder was introduced 3 years and a few months after its first flight.

Final Answer: 3 years and a few months (specifically, 3 years, 6 months, and 18 days)"
How many years after its first flight was the JF-17 produced in Pakistan?,4,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","The JF-17 Thunder had its first flight on 25 August 2003. It began production in Pakistan in January 2008. To find out how many years after its first flight it was produced in Pakistan, calculate the difference between 2008 and 2003:

2008 - 2003 = 5 years

Final Answer: 5 years"
How many years after its first publication was the second publication of FATE?,0,game,1175,<num_years>,years,head,"category
game

caption
FATE

infobox-image
Fate Core Cover (2013).jpg | Fate Core | (4th ed.) cover page

Designers
Leonard Balsera, Fred Hicks, Rob Donoghue

Publishers
Evil Hat Productions

Publication
2003 (1.0), 2003 (2.0), 2006 (3.0/Spirit of the Century) 2013 (4.0)

Genres
Tabletop role-playing game, Universal setting

","The first publication of FATE was in 2003 (1.0), and the second publication was also in 2003 (2.0). Since both publications occurred in the same year, the number of years between the first and second publications is 0.
Final Answer: 0 years"
How many years after its introduction was the Firefly in service?,13,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","The Fairey Firefly was introduced in March 1943 and retired in 1956. To find out how many years it was in service, subtract the introduction year from the retirement year: 1956 - 1943 = 13.
Final Answer: 13 years"
How many years after its last publication was Probe no longer active?,6,board game,1188,<num_years>,years,head,"category
board game

caption
Probe

4 different boxes for the same game
Manufacturers	Parker Brothers
Publication	1964 (#112 and #200), 1974 (#201), 1976 (#202)
Years active	1964 to 1982
Players	Best for 3 or 4. | Rule variations for 2.
Setup time	5 minutes
Playing time	30-60 minutes, depending on number of players
Random chance	Low/medium (guessing) | High, with optional use of random ""activity"" cards
Age range	8 and up
Skills required	Spelling, vocabulary
Website	Probe | at BoardGameGeek
['Probe game boxes.jpg | #201, #112, #200, #202']

","The last publication of the game Probe was in 1976 (#202). The game was active until 1982. To find out how many years after its last publication it was no longer active, subtract the year of the last publication from the year it was no longer active: 1982 - 1976 = 6.
Final Answer: 6 years"
How many years after its launching in the Soviet Union was the INS Vikramaditya commissioned?,5,navy vessel,1109,<num_years>,years,head,"category
navy vessel

India
Name	INS | Vikramaditya
Namesake	Vikramāditya
Operator	Indian Navy
Ordered	20 January 2004
Builder	Black Sea Shipyard, USSR, and Sevmash, Russia
Cost	$2.35 billion (refurbishment)
Launched	4 December 2008
Completed	19 April 2012
Commissioned	16 November 2013
In service	14 June 2014
Homeport	INS Kadamba, Karwar
Identification	Pennant number: R33 | MMSI number: 419000033
Motto	Strike Far, Strike Sure
Status	in active service

History

→ | Soviet Union → Russia
Name	Admiral Gorshkov
Namesake	Sergey Gorshkov
Builder	Chernomorskiy Yard, Nikolayev
Laid down	17 February 1978
Launched	1 April 1982
Commissioned	11 December 1987
Decommissioned	1996
Fate	Sold to the Indian Navy on 20 January 2004

General characteristics
Class and type	Modified | Kiev | -class aircraft carrier
Displacement	45,400 tons of loaded displacement
Length	284 metres (932 ft) (overall)
Beam	61 metres (200 ft)
Draught	10.2 metres (33 ft)
Decks	22
Installed power	6 turbo alternators and 6 diesel alternators which generate 18 MWe
Propulsion	8 turbo-pressurised boilers, 4 shafts, 4 geared steam turbines, generating 180,000 horsepower (134,226 kW)
Speed	+30 knots (56 km/h)
Range	13,500 nautical miles (25,000 km) at 18 knots (33 km/h)
Endurance	45 days
Complement	110 officers and 1500 sailors
Sensors and | processing systems	Long range Air Surveillance Radars, LESORUB-E, Resistor-E radar complex, CCS MK II communication complex and Link II tactical data system
Armament	4 × AK-630 CIWS | Barak 1 | ex-INS | Godavari | Barak 8 (LRSAM)in 48 vls cells
Aircraft carried	Maximum of 36 aircraft including | 26 × Mikoyan MiG-29K multi-role fighters | 10 × Kamov Ka-31 AEW&C and Kamov Ka-28 ASW helicopters
Aviation facilities	14-degree ski-jump | Three 30 m wide arrester gears and three restraining gears.

","The ship was launched as the Admiral Gorshkov on 1 April 1982. It was later sold to the Indian Navy and commissioned as INS Vikramaditya on 16 November 2013. To find the number of years between the launch and commissioning, subtract the launch year from the commissioning year: 2013 - 1982 = 31 years.
Final Answer: 31 years"
"How many years after its release on Pure Trance 2 was ""3 a.m. Eternal"" released in the KLF vs ENT version?",3,music,1071,<num_years>,years,head,"category
music

""3 a.m. Eternal""
['The KLF- 3 a.m. Eternal (pure trance original).jpg | Pure Trance Original (005T) cover']

Single by the KLF

from the album | The White Room
Released	May 1989 ( | Pure Trance 2 | ) | 7 January 1991 ( | Live at the S.S.L. | ) | January 1992 ( | The KLF vs ENT version | )
Genre	House
Length	5 | 55 | ( | Pure Trance Original | ) | 5:50 ( | Live at the S.S.L. | ) | 2:43 ( | The KLF vs ENT version | )
Label	KLF Communications (UK)
Songwriter(s)	Jimmy Cauty | Bill Drummond
Producer(s)	Bill Drummond | Jimmy Cauty

Drummond & Cauty singles chronology
['""What Time Is Love? (Pure Trance)"" | (1988) | "" | 3 a.m. Eternal | "" | (1989) | ""Kylie Said to Jason"" | (1989)', '""What Time Is Love? (Live at Trancentral)"" | (1990) | "" | 3 a.m. Eternal (Live at the S.S.L.) | "" | (1991) | ""Last Train to Trancentral (Live from the Lost Continent)"" | (1991)', '""Justified and Ancient (Stand by The JAMs)"" | (1991) | "" | 3 a.m. Eternal (The KLF vs ENT version) | "" | (1992) | ""K Cera Cera"" | (1993)']

Alternative cover
['""Live at the S.S.L."" cover | ""Live at the S.S.L."" cover']

","""3 a.m. Eternal"" was first released on Pure Trance 2 in May 1989. The KLF vs ENT version was released in January 1992. To find the number of years between these two releases, calculate the difference between 1992 and 1989:

1992 - 1989 = 3 years

Final Answer: 3 years"
How many years after its summer appearance did Hungary make its Intercalated Games appearance?,2,athelete,1026,<num_years>,years,head,"category
athelete

Hungary at the | Olympics
IOC code	HUN
NOC	Hungarian Olympic Committee
Website	www | .olimpia | .hu | (in Hungarian and English)
Medals | Ranked 13th	Gold | 182 | Silver | 156 | Bronze | 180 | Total | 518
['Flag of Hungary.svg']

Summer appearances
['1896 | 1900 | 1904 | 1908 | 1912 | 1920 | 1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1996 | 2000 | 2004 | 2008 | 2012 | 2016 | 2020']

Winter appearances
['1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1994 | 1998 | 2002 | 2006 | 2010 | 2014 | 2018 | 2022']

Other related appearances
['1906 Intercalated Games']

","The Intercalated Games took place in 1906. Hungary made its first summer Olympic appearance in 1896. To find out how many years after its first summer appearance Hungary made its Intercalated Games appearance, subtract the year of the first summer appearance from the year of the Intercalated Games: 1906 - 1896 = 10.
Final Answer: 10 years"
How many years after last playing for Monterrey did Mohamed first manage the team?,15,footballer,36,<num_years>,years,head,"category
footballer

caption
Antonio Mohamed

infobox-image
XXIII Memorial Quinocho (RC Celta vs Mainz 05) - 04 (cropped).jpg | Mohamed managing Celta in 2018

Personal information
Full name	Ricardo Antonio Mohamed Matijević
Place of birth	Buenos Aires, Argentina
Height	1.75 m (5 ft 9 in)
Position(s)	Striker

Club information
Current team	Atlético Mineiro (manager)

Youth career
	Vélez Sársfield

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1988-1991 | Huracán | 109 | (41)', '1991-1993 | Fiorentina | 0 | (0)', '1991-1992 | → Boca Juniors (loan) | 16 | (4)', '1992-1993 | → Independiente (loan) | 26 | (2)', '1993-1998 | Toros Neza | 180 | (50)', '1998-2000 | Monterrey | 58 | (12)', '2000 | Marte | 20 | (12)', '2001 | Irapuato | 16 | (2)', '2001-2002 | Atlante | 24 | (1)', '2002 | Celaya | 14 | (1)', '2003 | Zacatepec | 16 | (1)', 'Total | 479 | (126)']

National team
['1989 | Argentina U20 | 2 | (0)', '1991 | Argentina | 4 | (1)']

Teams managed
2003-2004	Zacatepec
2004	Morelia
2004-2005	Querétaro
2005	Chiapas
2005-2006	Huracán
2006-2007	Huracán
2007-2008	Veracruz
2008-2010	Colón
2010-2011	Independiente
2011-2013	Tijuana
2013	Huracán
2014	América
2015-2018	Monterrey
2018	Celta
2019	Huracán
2019-2020	Monterrey
2022-	Atlético Mineiro
['*Club domestic league appearances and goals']

","Antonio Mohamed last played for Monterrey in the 2000-2001 period. He first managed Monterrey from 2015 to 2018. To find out how many years passed between his last playing stint and his first managerial role, we consider the end of his playing period (2001) and the start of his managerial role (2015). 

2015 - 2001 = 14 years.

Final Answer: 14 years."
How many years after last playing for Real Madrid did Zidane become its assistant manager?,7,footballer,40,<num_years>,years,head,"category
footballer

caption
Zinedine Zidane

infobox-image
Zinedine Zidane by Tasnim 03.jpg | Zidane in 2017

Personal information
Full name	Zinedine Yazid Zidane
Place of birth	Marseille, France
Height	1.85 m (6 ft 1 in)
Position(s)	Attacking midfielder

Youth career
1981-1982	AS Foresta
1982-1983	US Saint-Henri
1983-1986	SO Septèmes-les-Vallons
1986-1989	Cannes

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1989-1992 | Cannes | 61 | (6)', '1992-1996 | Bordeaux | 139 | (28)', '1996-2001 | Juventus | 151 | (24)', '2001-2006 | Real Madrid | 155 | (37)', 'Total | 506 | (95)']

National team
['1988-1989 | France U17 | 4 | (1)', '1989-1990 | France U18 | 6 | (0)', '1990-1994 | France U21 | 20 | (3)', '1994-2006 | France | 108 | (31)']

Teams managed
2013-2014	Real Madrid (assistant)
2014-2016	Real Madrid Castilla
2016-2018	Real Madrid
2019-2021	Real Madrid

Men's football

Representing | France

FIFA World Cup
['Winner | 1998', 'Runner-up | 2006']

UEFA European Championship
['Winner | 2000', '*Club domestic league appearances and goals']

","Zinedine Zidane last played for Real Madrid from 2001 to 2006. He became the assistant manager of Real Madrid in 2013. To find out how many years after he last played for Real Madrid he became its assistant manager, subtract the year he last played (2006) from the year he became assistant manager (2013): 2013 - 2006 = 7.
Final Answer: 7 years"
How many years after leaving office as the 8th Minister of National Education did Yamin take office as the 14th Minister of Information?,7,office holder,861,<num_years>,years,head,"category
office holder

Mohammad Yamin
['Mohammad Yamin, Kami Perkenalkan (1954), p31.jpg | Mohammad Yamin in 1954']

14th Minister of Information

In office | 6 March 1962 - 17 October 1962
President	Sukarno
Preceded by	Maladi
Succeeded by	Roeslan Abdulgani

8th Minister of National Education

In office | 30 July 1953 - 12 August 1955
President	Sukarno
Preceded by	Bahder Djohan
Succeeded by	R.M. Suwandi

6th Minister of Law

In office | 27 April 1951 - 3 April 1952
President	Sukarno
Preceded by	Wongsonegoro
Succeeded by	Lukman Wiriadinata

Personal details
Born	( | 1903-08-24 | ) | 24 August 1903 | Sawahlunto, West Sumatra, Dutch East Indies
Died	17 October 1962 | (1962-10-17) | (aged 59) | Jakarta, Indonesia
Nationality	Indonesia

","Mohammad Yamin served as the 8th Minister of National Education from 30 July 1953 to 12 August 1955. He then took office as the 14th Minister of Information on 6 March 1962.

To find out how many years passed between leaving the office of Minister of National Education and taking office as Minister of Information, we calculate the time from 12 August 1955 to 6 March 1962.

1. From 12 August 1955 to 12 August 1961 is 6 years.
2. From 12 August 1961 to 6 March 1962 is 6 months and 25 days.

Thus, the total time between the two offices is 6 years and approximately 6.8 months.

Final Answer: Approximately 6 years and 7 months."
How many years after marrying did Nicklaus turn professional?,1,golf,66,<num_years>,years,head,"category
golf

Jack Nicklaus
['Jenkins Medal Awards 2019 (49060017176) (cropped).jpg | Nicklaus in 2019']

Personal information
Full name	Jack William Nicklaus
Nickname	The Golden Bear
Height	5 ft 10 in (1.78 m)
Sporting nationality	United States
Residence	North Palm Beach, Florida, U.S.
Spouse	Barbara Bash | ( | married | 1960 | )
Children	5, including Gary Nicklaus

Career
College	Ohio State University
Turned professional	1961
Former tour(s)	PGA Tour | Champions Tour
Professional wins	117

Number of wins by tour
PGA Tour	73 (3rd all time)
European Tour	9
PGA Tour of Australasia	3
PGA Tour Champions	10
Other	24 (regular) | 7 (senior)

Best results in major championships | (wins: 18)
Masters Tournament	Won | : 1963, 1965, 1966, 1972, 1975, 1986
PGA Championship	Won | : 1963, 1971, 1973, 1975, 1980
U.S. Open	Won | : 1962, 1967, 1972, 1980
The Open Championship	Won | : 1966, 1970, 1978

Achievements and awards
World Golf Hall of Fame	1974 | (member page)
PGA Tour | leading money winner	1964, 1965, 1967, 1971, 1972, 1973, 1975, 1976
PGA Player of the Year	1967, 1972, 1973, 1975, 1976
Bob Jones Award	1975
Payne Stewart Award	2000
Presidential Medal of Freedom	2005
PGA Tour Lifetime | Achievement Award	2008
Congressional Gold Medal	2015
['(For a full list of awards, see here)']

","Jack Nicklaus married Barbara Bash in 1960 and turned professional in 1961. To find out how many years after marrying he turned professional, subtract the year he got married from the year he turned professional: 1961 - 1960 = 1.
Final Answer: 1 year"
