question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years before the war ended did Southern Rhodesia cease being a belligerent?,14,proxy war,1001,<num_years>,years,tail,"category
proxy war

Rhodesian Bush War | Second | Chimurenga | Zimbabwe War of Liberation
Date	4 July 1964 - 12 December 1979 | (15 years, 5 months, 1 week and 1 day)
Location	Rhodesia (now Zimbabwe) | Zambia | Mozambique | Botswana
Result	Lancaster House Agreement | End to armed hostilities | Free elections with ZANU and ZAPU participation | Formation of Zimbabwe
Territorial | changes	Zimbabwe gains internationally recognised independence
['Part of the Decolonisation of Africa and the Cold War', 'RhodesiaAllies1975.png | The geopolitical situation after the independence of Angola and Mozambique in 1975. | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} | Rhodesia | South Africa and South West Africa | States giving governmental support to the guerrillas']

Belligerents
Southern Rhodesia | (1964-1965) | Rhodesia | (1965-1979) | Zimbabwe Rhodesia | (1979) | South Africa | Supported by | Israel | (after 1967) | Portugal | Portugal | (until 1974) | FROLIZI (1978-1979)	ZANU (ZANLA) | Mozambique | FRELIMO | Support for ZANU | China | (until 1976) | Ethiopia | Ethiopia | (from 1975) | Libya | Libya | North Korea | North Korea | Tanzania | Yugoslavia | Sweden | Sweden | ZAPU (ZIPRA) | ANC (MK) | Support for ZAPU | Bulgaria | Cuba | East Germany | Romania | Soviet Union | Yugoslavia | Zambia | FROLIZI (1971-1978)

Commanders and leaders
['Rhodesia | Ian Smith | Rhodesia | P. K. van der Byl | Rhodesia | Peter Walls | Rhodesia | Mick McLaren | Rhodesia | Frank Mussell | Rhodesia | Ronald Reid-Daly | Rhodesia | Ken Flower | Zimbabwe Rhodesia | Abel Muzorewa | Zimbabwe Rhodesia | Ndabaningi Sithole | Zimbabwe Rhodesia | James Chikerema | South Africa | Hendrik Verwoerd | South Africa | John Vorster | South Africa | P. W. Botha | Robert Mugabe | Herbert Chitepo | † | Josiah Tongogara | Ndabaningi Sithole | Edgar Tekere | Solomon Mujuru | Mozambique | Samora Machel | Joshua Nkomo | James Chikerema | Jason Moyo | † | Lookout Masuku | Dumiso Dabengwa | Oliver Tambo | Joe Slovo | Nelson Mandela']

Strength
[""Rhodesia | 1979 | 10,800 regulars | 15,000 reservists | 8,000 police | 19,000 police reservists | South Africa | 1973 | 2,000-5,000 troops | Flag of ZANU-PF.svg | 1979 | 25,500 guerrillas | Zimbabwe African People's Union flag.svg | 1979 | 20,000 guerrillas""]

Casualties and losses
['1,120 Rhodesian security forces members killed | 10,000+ guerrillas killed', 'Around 20,000 people killed overall']

","The war ended on 12 December 1979. Southern Rhodesia ceased being a belligerent in 1965, when it became known as Rhodesia. To get the number of years between these two dates, subtract the start year from the end year: 1979-1965=14.
Final Answer: 14 years"
How many years before the war ended did the Republic of the Congo stop being a belligerent?,2,proxy war,978,<num_years>,years,tail,"category
proxy war

Congo Crisis
Date	5 July 1960 - 25 November 1965
Location	Republic of the Congo
Result	The Congo established as an independent unitary state under the | de facto | dictatorship of Mobutu Sese Seko.
['Part of the Decolonisation of Africa and the Cold War', 'Congo Crisis collage.jpg | Clockwise starting from top left | Refugee camp outside Élisabethville | Peacekeepers tending to a wounded comrade | Armed Baluba civilians | Massacred civilians in Lodja | Belgian paratroopers during | Dragon Rouge | Government forces fighting Simba rebels']

Belligerents
1960-63 | Democratic Republic of the Congo | Republic of the Congo | Supported by | Soviet Union | (1960) | United Nations | ONUC	1960-63 | Katanga | South Kasai | Supported by | Belgium | 1960-62 | Democratic Republic of the Congo | Free Republic of the Congo | Supported by | Soviet Union
1964-65 | Democratic Republic of the Congo | Democratic Republic of the Congo | United States | Belgium | Supported by | United Nations | ONUC | (1964)	1964-65 | Kwilu and Simba rebels | Supported by | Soviet Union | China | Cuba

Commanders and leaders
Democratic Republic of the Congo | Joseph Kasa-Vubu | Democratic Republic of the Congo | Patrice Lumumba | Executed | Democratic Republic of the Congo | Cyrille Adoula | United Nations | Dag Hammarskjöld | † | United Nations | U Thant | Democratic Republic of the Congo | Joseph Kasa-Vubu | Democratic Republic of the Congo | Joseph-Désiré Mobutu | Democratic Republic of the Congo | Moïse Tshombe | (from 1964)	State of Katanga | Moïse Tshombe | South Kasai | Albert Kalonji | Belgium | Gaston Eyskens | Belgium | Théo Lefèvre | Democratic Republic of the Congo | Antoine Gizenga ( | Prisoner of war | ) | Pierre Mulele | Christophe Gbenye

Casualties and losses
['Total killed: c. 100,000']

","The Congo Crisis started on 5 July 1960 and ended on 25 November 1965. The Republic of the Congo stopped being a belligerent in 1960, when it was merged with the Democratic Republic of the Congo. The war ended in 1965, which is 5 years after the Republic of the Congo stopped being a belligerent.
Final Answer: 5 years"
How many years before the war ended did the Republic of the Sudan stop being a belligerent?,3,proxy war,982,<num_years>,years,tail,"category
proxy war

First Sudanese Civil War
Date	18 August 1955 - 27 March 1972 | (16 years, 7 months, 1 week and 2 days)
Location	Southern Sudan
Result	Stalemate | Addis Ababa Agreement | Establishment of the Southern Sudan Autonomous Region with various defined powers
['Part of the Sudanese Civil Wars and the Arab-Israeli conflict', ""Location of Sudan (before 2011).svg | Sudan (red) before 2011; the first civil war took place in the country's south""]

Belligerents
Anglo-Egyptian Sudan | (until 1956) | Sudan | Republic of the Sudan | (until 1969) | Sudan | Sudan | Democratic Republic of the Sudan | (from 1969) | Combat support | Uganda | (Joint operations on Ugandan territory, 1965-69) | Libya | Libya | (Combat involvement at least in 1970) | Non-combat support | United Arab Republic | Soviet Union	SDF mutineers, bandits, and unaffiliated separatist militias | ALF | (1965-1970) | Anyanya | (from 1963) | Israel | (from 1969) | Supported by | Ethiopia | Uganda | (from about 1970) | Democratic Republic of the Congo | Congo-Léopoldville | Kenya

Commanders and leaders
['Alexander Knox Helm | Sudan | Ismail al-Azhari | Sudan | Gaafar Nimeiry | Joseph Lagu | Gordon Muortat Mayen | Israel | David Ben-Uziel']

Strength
Sudanese Armed Forces | 6,000-7,000 (1955) | 36,000 (late 1971)	Anyanya | 6,000-12,000 | circa | 18,000 (late 1960s)

Casualties and losses
['500,000-1 million killed']

","The Republic of the Sudan stopped being a belligerent in 1969, when it became the Democratic Republic of the Sudan. The war ended on 27 March 1972. To find the number of years between these two dates, subtract the start year from the end year: 1972-1969=3.
Final Answer: 3 years"
How many years did Brian Lara play for Team Trinidad and Tobago?,21,cricket,528,<num_years>,years,tail,"category
cricket

caption
The Honourable | Brian Lara | TC, OCC, AM

infobox-image
Brian Lara at 2012 Mumbai Marathon pre bash.jpg | Lara in 2012

Personal information
Full name	Brian Charles Lara
Born	( | 1969-05-02 | ) | 2 May 1969 | (age 53) | Santa Cruz, Trinidad and Tobago
Height	5 ft 8 in (1.73 m)
Batting	Left-handed
Bowling	Right-arm leg break
Role	Batsman
Relations	Darren Bravo (nephew)

International information
National side	West Indies (1990-2007)
Test debut (cap 196)	6 December 1990 v Pakistan
Last Test	27 November 2006 v Pakistan
ODI debut (cap 59)	9 November 1990 v Pakistan
Last ODI	21 April 2007 v England
ODI shirt no.	9

Domestic team information
1987-2008	Trinidad and Tobago
1992-1993	Transvaal
1994-1998	Warwickshire
2010	Southern Rocks
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 131 | 299 | 261 | 429', 'Runs scored | 11,953 | 10,405 | 22,156 | 14,602', 'Batting average | 52.88 | 40.48 | 51.88 | 39.67', '100s/50s | 34/48 | 19/63 | 65/88 | 27/86', 'Top score | 400* | 169 | 501* | 169', 'Balls bowled | 60 | 49 | 514 | 130', 'Wickets | - | 4 | 4 | 5', 'Bowling average | - | 15.25 | 104.00 | 29.80', '5 wickets in innings | - | 0 | 0 | 0', '10 wickets in match | - | 0 | 0 | 0', 'Best bowling | - | 2/5 | 1/1 | 2/5', 'Catches/stumpings | 164/- | 120/- | 320/- | 177/-', 'Source: CricInfo, | 4 February 2012']

","According to the table, Brian Lara played for Trinidad and Tobago from 1987 to 2008. To get the number of years, subtract the start year from the end year: 2008-1987=21.
Final Answer: 21 years"
How many years did Chiyonofuji Mitsugu compete?,21,sumo,131,<num_years>,years,tail,"category
sumo

Chiyonofuji Mitsugu

千代の富士 貢
['Kokonoe.jpg | Chiyonofuji in 2010']

Personal information
Born	Mitsugu Akimoto | ( | 1955-06-01 | ) | June 1, 1955 | Fukushima, Hokkaido, Japan
Died	July 31, 2016 | (2016-07-31) | (aged 61) | Tokyo, Japan
Height	183 cm (6 ft 0 in)
Weight	126 kg (278 lb; 19 st 12 lb)

Career
Stable	Kokonoe
Record	1045-437-170
Debut	September, 1970
Highest rank	Yokozuna (July, 1981)
Retired	May, 1991
Elder name	Kokonoe
Championships	31 (Makuuchi) | 1 (Makushita)
Special Prizes	Outstanding Performance (1) | Fighting Spirit (1) | Technique (5)
Gold Stars	3 | Mienoumi (2) | Wakanohana II

* Up to date as of June 2020.

","Chiyonofuji Mitsugu started competing in September 1970 and retired in May 1991. To find the number of years he competed, subtract the start year from the end year: 1991-1970=21.
Final Answer: 21 years"
How many years did DR Sudan support the Chadian–Libyan conflict?,7,proxy war,975,<num_years>,years,tail,"category
proxy war

Chadian-Libyan conflict
Date	29 January 1978 - 11 September 1987 | (9 years, 7 months, 1 week and 6 days)
Location	Chad
Result	Chadian/French victory
Territorial | changes	Chad keeps control of the Aouzou Strip.
['Part of the Cold War and the Arab Cold War', 'LocationChad.svg']

Belligerents
Anti-Libyan Chadian factions | FAT (1978-1979) | FAN (1978-1983) | FANT (1983-1987) | GUNT (1986-1987) | France | Inter-African Force | Zaire | Nigeria | Senegal | NFSL | Supported by | DR Sudan (1978-1985) | Sudan (1985-1987) | Egypt | Israel | Iraq | Morocco | United States	Libya | Islamic Legion | Pro-Libyan Chadian factions | FROLINAT | GUNT (1979-1986) | Codos (1983-1986) | PLO (1987) | Supported by | East Germany | Soviet Union | Vietnam | [ | citation needed | ]

Commanders and leaders
[""Chad | Hissène Habré | Chad | Hassan Djamous | Chad | Idriss Déby | France | V. Giscard d'Estaing | France | François Mitterrand | Libya | Muammar Gaddafi | Libya | Massoud Abdelhafid | Libya | Khalifa Haftar ( | Prisoner of war | ) | Libya | Abdullah Senussi | Libya | Ahmed Oun | Libya | Abu-Bakr Yunis Jabr | Libya | Abdel Fatah Younis | Libya | Radwan Saleh Radwan | Goukouni Oueddei | Palestine Liberation Organization | Mahmoud A. Marzouq""]

","DR Sudan supported the Chadian–Libyan conflict from 1978 to 1985, which is 7 years.
Final Answer: 7 years"
How many years did Dhyan Chand serve in the army?,34,hockey,524,<num_years>,years,tail,"category
hockey

Major | Dhyan Chand
Birth name	Dhyan Singh
Nickname(s)	The Wizard, The Magician
Born	( | 1905-08-29 | ) | 29 August 1905 | Allahabad, United Provinces of Agra and Oudh, British India | (present-day Prayagraj, Uttar Pradesh, India)
Died	3 December 1979 | (1979-12-03) | (aged 74) | All India Institute of Medical Sciences, New Delhi, India
Allegiance	British India | India
Service/ | branch	British Indian Army | Indian Army
Years of service	1922-1956
Rank	Major of the Indian Army.svg |  Major
Unit	1st Brahmans | 14th Punjab Regiment | Punjab Regiment
Awards	IND Padma Bhushan BAR.png |  Padma Bhushan
['Dhyan Chand closeup.jpg']

Field hockey career
Height	169 cm (5 ft 7 in)
Playing position	Centre forward

National team
['Years | Team | Apps | (Gls)', '1926-1949 | British India | 185 | (570)']

Men's field hockey

Representing | India

Olympic Games
['Gold medal - first place | 1928 Amsterdam | Team', 'Gold medal - first place | 1932 Los Angeles | Team', 'Gold medal - first place | 1936 Berlin | Team']

","Dhyan Chand served in the British Indian Army and the Indian Army from 1922 to 1956. To find the number of years he served, subtract the start year from the end year: 1956-1922=34.
Final Answer: 34 years"
How many years did Don Bradman play for the national side?,20,cricket,527,<num_years>,years,tail,"category
cricket

caption
Sir | Don Bradman | AC

infobox-image
Don Bradman 1930.jpg | Bradman in 1930

Personal information
Full name	Donald George Bradman
Born	( | 1908-08-27 | ) | 27 August 1908 | Cootamundra, New South Wales, Australia
Died	25 February 2001 | (2001-02-25) | (aged 92) | Kensington Park, South Australia
Nickname	The Don, The Boy from Bowral, Braddles, the White Headley
Height	1.70 m (5 ft 7 in)
Batting	Right-handed
Bowling	Right-arm leg break
Role	Batsman

International information
National side	Australia (1928-1948)
Test debut (cap 124)	30 November 1928 v England
Last Test	18 August 1948 v England

Domestic team information
1927/28-1933/34	New South Wales
1935/36-1948/49	South Australia
['Years | Team']

Career statistics
['Competition | Test | First-class', 'Matches | 52 | 234', 'Runs scored | 6,996 | 28,067', 'Batting average | 99.94 | 95.14', '100s/50s | 29/13 | 117/69', 'Top score | 334 | 452*', 'Balls bowled | 160 | 2,114', 'Wickets | 2 | 36', 'Bowling average | 36.00 | 37.97', '5 wickets in innings | 0 | 0', '10 wickets in match | 0 | 0', 'Best bowling | 1/8 | 3/35', 'Catches/stumpings | 32/- | 131/1', 'Source: ESPNcricinfo, | 4 December 2014']

","Don Bradman played for the national side from 1928 to 1948. To find the number of years, subtract the start year from the end year: 1948-1928=20.
Final Answer: 20 years"
How many years did Harumafuji Kōhei compete before retiring in 2017?,16,sumo,139,<num_years>,years,tail,"category
sumo

Harumafuji Kōhei

日馬富士 公平
['Harumafuji 2011 Sep.JPG | Harumafuji, September 2011']

Personal information
Born	Davaanyamyn Byambadorj | ( | 1984-04-14 | ) | April 14, 1984 | (age 38) | Ulaanbaatar, Mongolian People's Republic
Height	1.86 m (6 ft 1 in)
Weight	137 kg (302 lb; 21.6 st)
Web presence	blog

Career
Stable	Ajigawa → Isegahama
Record	827-444-85
Debut	January 2001
Highest rank	Yokozuna (September 2012)
Retired	November 29, 2017
Championships	9 (Makuuchi) | 1 (Jūryō) | 1 (Sandanme) | 1 (Jonokuchi)
Special Prizes	Fighting Spirit (1) | Technique (5) | Outstanding Performance (4)
Gold Stars	1 (Asashōryū)

* Up to date as of Nov 29, 2017.

","Harumafuji Kōhei debuted in January 2001 and retired in November 2017. To get the number of years he competed, subtract the start year from the end year: 2017-2001=16.
Final Answer: 16 years"
How many years did Jenson Button race?,17,f1,259,<num_years>,years,tail,"category
f1

caption
Jenson Button | MBE

infobox-image
Jenson Button Bahrain 2012 (crop).jpg | Button at the 2012 Bahrain Grand Prix

Born
Jenson Alexander Lyons Button | ( | 1980-01-19 | ) | 19 January 1980 | (age 42) | Frome, Somerset, England

Formula One World Championship career
Nationality	United Kingdom | British
Active years	2000-2017
Teams	Williams, Benetton, Renault, BAR, Honda, Brawn, McLaren
Engines	BMW, Renault, Honda, Mercedes
Car number	22
Entries	309 (306 starts)
Championships	1 (2009)
Wins	15
Podiums	50
Career points	1,235
Pole positions	8
Fastest laps	8
First entry	2000 Australian Grand Prix
First win	2006 Hungarian Grand Prix
Last win	2012 Brazilian Grand Prix
Last entry	2017 Monaco Grand Prix

Super GT GT500 Championship career
Debut season	2017
Teams	Team Mugen, Team Kunimitsu
Starts	17
Championships	1 (2018)
Wins	1
Podiums	6
Poles	1
Fastest laps	0
Best finish in the championship	1st in 2018

","Jenson Button was active in the Formula One World Championship from 2000 to 2017. To find the number of years he was active, subtract the start year from the end year: 2017-2000=17.
Final Answer: 17 years"
How many years did Neo Hom support belligerents in the Insurgency in Laos?,26,proxy war,987,<num_years>,years,tail,"category
proxy war

Insurgency in Laos
Date	2 December 1975 - present
Location	Southern Laos (royalists and rightists); Central and Northern Laos (Hmong rebels)
Status	Ongoing low-intensity conflict | 2007 Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.
['Part of the Third Indochina War']

Belligerents
Laos | Lao People's Revolutionary Party | Supported by | Vietnam (from 1976) | North Vietnam (until 1976) | Soviet Union (until 1989)	Hmong insurgents | Supported by | Thailand (until 1990) | United States (until 1990) | Neo Hom (1981-2007) | Royalists | Lao National Liberation Front | Royal Lao Democratic Government (1982) | Supported by | Royal Lao Government in Exile | China (until 1988) | Cambodia | Democratic Kampuchea (until 1979) | Cambodia | Khmer Rouge | Cambodia | Party of Democratic Kampuchea (1981-1990) | Rightists | United Front for the Liberation of Laos | Supported by | Thailand (early to mid-1980s)

","Neo Hom supported the Hmong insurgents from 1981 to 2007. To get the number of years, subtract the start year from the end year: 2007-1981=26.
Final Answer: 26 years"
How many years did Pau Quemada play for Real Club de Polo?,2,hockey,41,<num_years>,years,tail,"category
hockey

caption
Pau Quemada

Personal information
Full name	Pau Quemada Cadafalc
Height	1.73 m (5 ft 8 in)
Weight	69 kg (152 lb)
Playing position	Forward

Club information
Current club	Leuven

Youth career
	Club Egara

Senior career
Years	Team
0000 | -2005	Club Egara
2005-2006	Laren
2006-2009	Leuven
2009-2011	Real Club de Polo
2011-2016	Leuven
2016-2021	Club Egara
2021-present	Leuven

National team
['Years | Team | Apps | (Gls)', '2003-2021 | Spain | 293 | (119)']

Men's field hockey

Representing | Spain

World Cup
['Bronze medal - third place | 2006 Mönchengladbach']

EuroHockey Championship
['Silver medal - second place | 2019 Antwerp']

Champions Trophy
['Silver medal - second place | 2011 Auckland']

","Pau Quemada played for Real Club de Polo from 2009 to 2011. To get the number of years, subtract the start year from the end year: 2011-2009=2.
Final Answer: 2 years"
How many years did Pau Quemada play in the senior division?,16,hockey,41,<num_years>,years,tail,"category
hockey

caption
Pau Quemada

Personal information
Full name	Pau Quemada Cadafalc
Height	1.73 m (5 ft 8 in)
Weight	69 kg (152 lb)
Playing position	Forward

Club information
Current club	Leuven

Youth career
	Club Egara

Senior career
Years	Team
0000 | -2005	Club Egara
2005-2006	Laren
2006-2009	Leuven
2009-2011	Real Club de Polo
2011-2016	Leuven
2016-2021	Club Egara
2021-present	Leuven

National team
['Years | Team | Apps | (Gls)', '2003-2021 | Spain | 293 | (119)']

Men's field hockey

Representing | Spain

World Cup
['Bronze medal - third place | 2006 Mönchengladbach']

EuroHockey Championship
['Silver medal - second place | 2019 Antwerp']

Champions Trophy
['Silver medal - second place | 2011 Auckland']

","To find out how many years Pau Quemada played in the senior division, we need to find the total number of years he played for all the teams mentioned in the ""Senior career"" section. 

The years he played for each team are as follows:
- Club Egara (0000-2005) = 5 years
- Laren (2005-2006) = 1 year
- Leuven (2006-2009) = 3 years
- Real Club de Polo (2009-2011) = 2 years
- Leuven (2011-2016) = 5 years
- Club Egara (2016-2021) = 5 years
- Leuven (2021-present) = currently playing, so we can't determine the exact number of years yet, but we can calculate the total years played so far: 5 + 1 + 3 + 2 + 5 + 5 = 21 years

Since Pau Quemada is still playing for Leuven (2021-present), we can assume that he is still active in the senior division. However, we can't determine the exact number of years he will play in the future."
How many years did Sachin Tendulkar play for the national side?,24,cricket,526,<num_years>,years,tail,"category
cricket

caption
Sachin Tendulkar

infobox-image
Sachin at Castrol Golden Spanner Awards.jpg | Tendulkar at a promotional event

Personal information
Full name	Sachin Ramesh Tendulkar
Born	( | 1973-04-24 | ) | 24 April 1973 | (age 49) | Bombay, Maharashtra, India
Nickname	Little Master, Master Blaster
Height	165 cm (5 ft 5 in)
Batting	Right-handed
Bowling	Right-arm leg break | Right-arm off break
Relations	Arjun Tendulkar (son) | Ramesh Tendulkar (father)
Website	sachintendulkar.com

International information
National side	India (1989-2013)
Test debut (cap 187)	15 November 1989 v Pakistan
Last Test	14 November 2013 v West Indies
ODI debut (cap 74)	18 December 1989 v Pakistan
Last ODI	18 March 2012 v Pakistan
ODI shirt no.	10
Only T20I (cap 11)	1 December 2006 v South Africa

Domestic team information
1988-2013	Mumbai
1992	Yorkshire
1994	East Bengal
2008-2013	Mumbai Indians | (squad no. 10)
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 200 | 463 | 310 | 551', 'Runs scored | 15,921 | 18,426 | 25,396 | 21,999', 'Batting average | 53.78 | 44.83 | 57.84 | 45.54', '100s/50s | 51/68 | 49/96 | 81/116 | 60/114', 'Top score | 248* | 200* | 248* | 200*', 'Balls bowled | 4,240 | 8,054 | 7,605 | 10,230', 'Wickets | 46 | 154 | 71 | 201', 'Bowling average | 54.17 | 44.48 | 61.74 | 42.17', '5 wickets in innings | 0 | 2 | 0 | 2', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 3/10 | 5/32 | 3/10 | 5/32', 'Catches/stumpings | 115/- | 140/- | 186/- | 175/-', 'Source: ESPNcricinfo, | 15 November 2013']

Member of parliament, Rajya Sabha

In office | 27 April 2012 - 26 April 2018
Constituency	Nominated

","Sachin Tendulkar played for the national side from 1989 to 2013. To get the number of years, subtract the start year from the end year: 2013-1989=24.
However, since he started playing in 1989 and the year of his last Test is 2013, and his last ODI was in 2012, we must determine which year to use. His last Test was in 2013, so we use this year. The year he started playing was in 1989, and the year he stopped playing was in 2013. To get the number of years, subtract the start year from the end year: 2013-1989=24.

However, it is stated he played until 2013, but his last ODI was in 2012. Therefore, the year he stopped playing ODI's is 2012. The year he started playing was in 1989, and the year he stopped playing ODI's was in 2012. To get the number of years, subtract the start year from the end year: 2012-1989=23.
Final Answer: 23 years"
How many years did Tochiazuma Daisuke wrestle?,13,sumo,169,<num_years>,years,tail,"category
sumo

Tochiazuma Daisuke

栃東 大裕
['Tochiazuma Daisuke.jpg']

Personal information
Born	Daisuke Shiga | ( | 1976-11-09 | ) | November 9, 1976 | (age 45) | Tokyo, Japan
Height	1.80 m (5 ft 11 in)
Weight	155 kg (342 lb; 24.4 st)
Web presence	website

Career
Stable	Tamanoi
Record	560-317-169
Debut	November, 1994
Highest rank	Ōzeki (January, 2002)
Retired	May, 2007
Elder name	Tamanoi
Championships	3 (Makuuchi) | 1 (Jūryō) | 1 (Makushita) | 1 (Sandanme) | 1 (Jonidan) | 1 (Jonokuchi)
Special Prizes	Outstanding Performance (3) | Fighting Spirit (2) | Technique (7)
Gold Stars	4 | Takanohana II (2) | Musashimaru | Akebono

* Up to date as of May 2007.

","Tochiazuma Daisuke started wrestling in November 1994 and retired in May 2007. To find the number of years, subtract the start year from the end year: 2007-1994=13. However, since the year of retirement is not included, we need to subtract one from the result: 13-1=12.
Final Answer: 12 years"
How many years did Viv Richards play for the West Indies?,17,cricket,57,<num_years>,years,tail,"category
cricket

caption
Sir | Viv Richards | KNH OBE

infobox-image
Vivian richards crop.jpg | Richards in 2005

Personal information
Full name	Isaac Vivian Alexander Richards
Height	5 ft 10 in (1.78 m)
Batting	Right-handed
Bowling	Right-arm slow seam | Right-arm off-break
Role	Batsman

International information
National side	West Indies (1974-1991)
Test debut (cap 151)	22 November 1974 v India
Last Test	8 August 1991 v England
ODI debut (cap 14)	7 June 1975 v Sri Lanka
Last ODI	27 May 1991 v England

Domestic team information
1971-1981	Combined Islands
1971-1991	Leeward Islands
1974-1986	Somerset
1976/77	Queensland
1990-1993	Glamorgan
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 121 | 187 | 507 | 500', 'Runs scored | 8,540 | 6,721 | 36,212 | 16,995', 'Batting average | 50.23 | 47.00 | 49.40 | 41.96', '100s/50s | 24/45 | 11/45 | 114/162 | 26/109', 'Top score | 291 | 189* | 322 | 189*', 'Balls bowled | 5,170 | 5,644 | 23,226 | 12,214', 'Wickets | 32 | 118 | 223 | 290', 'Bowling average | 61.37 | 35.83 | 45.15 | 30.59', '5 wickets in innings | 0 | 2 | 1 | 3', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 2/17 | 6/41 | 5/88 | 6/24', 'Catches/stumpings | 122/- | 100/- | 464/1 | 238/-', 'Source: CricInfo, | 18 August 2007']

","Viv Richards played for the West Indies from 1974 to 1991. To find the number of years he played, subtract the start year from the end year: 1991 - 1974 = 17.
Final Answer: 17 years"
How many years did it take Jenson Button to win his second championship?,9,f1,0,<num_years>,years,tail,"category
f1

caption
Jenson Button | MBE

infobox-image
Jenson Button Bahrain 2012 (crop).jpg | Button at the 2012 Bahrain Grand Prix

Born
Jenson Alexander Lyons Button | ( | 1980-01-19 | ) | 19 January 1980 | (age 42) | Frome, Somerset, England

Formula One World Championship career
Nationality	United Kingdom | British
Active years	2000-2017
Teams	Williams, Benetton, Renault, BAR, Honda, Brawn, McLaren
Engines	BMW, Renault, Honda, Mercedes
Car number	22
Entries	309 (306 starts)
Championships	1 (2009)
Wins	15
Podiums	50
Career points	1,235
Pole positions	8
Fastest laps	8
First entry	2000 Australian Grand Prix
First win	2006 Hungarian Grand Prix
Last win	2012 Brazilian Grand Prix
Last entry	2017 Monaco Grand Prix

Super GT GT500 Championship career
Debut season	2017
Teams	Team Mugen, Team Kunimitsu
Starts	17
Championships	1 (2018)
Wins	1
Podiums	6
Poles	1
Fastest laps	0
Best finish in the championship	1st in 2018

","Jenson Button won his first championship in 2009. However, the table does not mention Button winning a second championship. It only mentions him winning one championship in 2009 and another in 2018 in the Super GT GT500 Championship. Therefore, we can't determine how many years it took him to win his second championship because it is not mentioned.

However, if we assume that the Super GT GT500 Championship is also a championship that Button won, we can see that he won it in 2018. So, it took him 9 years (2018-2009) to win his second championship.
Final Answer: 9 years"
How many years did it take for HMS Somerset to be commissioned after being ordered?,4,ship,224,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Somerset
Operator	Royal Navy
Ordered	January 1992
Builder	Yarrow Shipbuilders
Laid down	12 October 1992
Launched	25 June 1994
Sponsored by	Lady Layard
Commissioned	20 September 1996
Refit	Major 2012-2013, LIFEX 2019 onwards
Homeport	HMNB Devonport, Plymouth
Identification	IMO number: 8949680 | MMSI number: 234635000 | Callsign: GDIP
Motto	Foy pour Devoir | ""Faith for Duty""
Status	in active service
Badge	Hms Somerset badge.gif

General characteristics
Class and type	Type 23 Frigate
Displacement	4,900 t (4,800 long tons; 5,400 short tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1510 kW (2,025 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2980kW (4000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 kn (52 km/h; 32 mph)
Range	7,500 nautical miles (14,000 km) at 15 kn (28 km/h)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAF-1 ESM, | or | , UAT Mod 1 | Seagnat | Type 182 towed torpedo decoy | Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | Up to 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5 | inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","HMS Somerset was ordered in January 1992 and commissioned on 20 September 1996. To find the number of years between these two dates, subtract the order year from the commission year: 1996 - 1992 = 4 years.
Final Answer: 4 years"
