question,label,question_type,question_wo_instruct,instruction,answer_format,answer_temporal_unit,split,response
"A construction project was due to be completed on 18-02-2024, but has been expedited and finised early by 15 months. What is the new completion date? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '11/18/2022'},add_subtract,"A construction project was due to be completed on 18-02-2024, but has been expedited and finised early by 15 months. What is the new completion date?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The original completion date was 18-02-2024. The project was expedited by 15 months. We need to add 15 months to the original date. 

1. Adding 12 months to 18-02-2024 brings us to 18-02-2025.
2. Adding the remaining 3 months to 18-02-2025 brings us to 18-05-2025.

So, the new completion date is 18-05-2025."", ""date"": ""05/18/2025""}"
"The package was sent on 18-10-2016 and takes 2 months to deliver. When will the package be delivered? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '12/18/2016'},add_subtract,The package was sent on 18-10-2016 and takes 2 months to deliver. When will the package be delivered?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The package was sent on 18-10-2016. Since it takes 2 months to deliver, we need to add 2 months to the sending date. Adding 2 months to October means we move to December of the same year. Hence, the package will be delivered on 18-12-2016."", ""date"": ""12/18/2016""}"
"If the current date is 18 February, 2001, what is the date 19 months from now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '09/18/2002'},add_subtract,"If the current date is 18 February, 2001, what is the date 19 months from now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from February 18, 2001, we need to add 19 months. February has 28 or 29 days depending on whether it's a leap year. Since 2001 is not a leap year, February has 28 days. Adding 18 months (which is 1 year and 6 months) to February 18, 2001, brings us to June 18, 2002. Therefore, the date 19 months from now is June 18, 2002."", ""date"": ""06/18/2002""}"
"If the current date is March 21, 2021, what is the date 8 months from now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '11/21/2021'},add_subtract,"If the current date is March 21, 2021, what is the date 8 months from now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from March 21, 2021, we need to add 8 months. March has 31 days, so adding 1 month brings us to April 21, 2021. Adding another month brings us to May 21, 2021. Continuing this process, June 21, 2021, July 21, 2021, August 21, 2021, September 21, 2021, October 21, 2021, and November 21, 2021. Thus, 8 months from March 21, 2021, is November 21, 2021."", ""date"": ""11/21/2021""}"
"The package was delivered on 08-18-2007. It takes 2 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '06/18/2007'},add_subtract,The package was delivered on 08-18-2007. It takes 2 months for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The package was delivered on August 18, 2007, and it took 2 months to deliver. To find out when the package was sent, we need to subtract 2 months from the delivery date. If we subtract 2 months from August, we get June. So the package was sent on June 18, 2007."", ""date"": ""06/18/2007""}"
"If the current date is February 24, 2022, what is the date 16 months from now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '06/24/2023'},add_subtract,"If the current date is February 24, 2022, what is the date 16 months from now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from February 24, 2022, we need to add 16 months to find the future date. Adding 12 months brings us to February 24, 2023. Adding the remaining 4 months, we move to June 24, 2023. Hence, the date 16 months from now is June 24, 2023."", ""date"": ""06/24/2023""}"
"A construction project was due to be completed on December 15, 2012, but has run into difficulties. It has been granted a 14 months extension. What's the new completion date? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '02/15/2014'},add_subtract,"A construction project was due to be completed on December 15, 2012, but has run into difficulties. It has been granted a 14 months extension. What's the new completion date?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from December 15, 2012, we need to add 14 months to find the new completion date. Adding 12 months brings us to December 15, 2013. Adding the remaining 2 months takes us to February 15, 2014."", ""date"": ""02/15/2014""}"
"The package was delivered on 09-22-2022. It takes 7 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '02/22/2022'},add_subtract,The package was delivered on 09-22-2022. It takes 7 months for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""To determine when the package was sent, we need to subtract 7 months from the delivery date, which is 09-22-2022. Since September has 30 days, subtracting one month would bring us to August. However, since the 22nd is after the 30th, we need to go back to July. But because 7 months from September would take us into December, we actually need to subtract the 7 months starting from the end of the year. Subtracting 7 months from December 22, 2022, brings us to June 22, 2022."", ""date"": ""06/22/2022""}"
"If the current date is 13 May, 2006, what is the date 7 months before now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '10/13/2005'},add_subtract,"If the current date is 13 May, 2006, what is the date 7 months before now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from May 13, 2006, we need to subtract 7 months. May is the 5th month, so 7 months before would be February. Since 2006 is not a leap year, February has 28 days. Therefore, 7 months before May 13, 2006 is February 13, 2006."", ""date"": ""02/13/2006""}"
"If the current date is 17-08-2020, what is the date 11 months from now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '07/17/2021'},add_subtract,"If the current date is 17-08-2020, what is the date 11 months from now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from August 17, 2020, we need to add 11 months to determine the future date. Adding one month at a time, we proceed as follows:
- August 17, 2020 + 1 month = September 17, 2020
- September 17, 2020 + 1 month = October 17, 2020
- October 17, 2020 + 1 month = November 17, 2020
- November 17, 2020 + 1 month = December 17, 2020
- December 17, 2020 + 1 month = January 17, 2021
- January 17, 2021 + 1 month = February 17, 2021
- February 17, 2021 + 1 month = March 17, 2021
- March 17, 2021 + 1 month = April 17, 2021
- April 17, 2021 + 1 month = May 17, 2021
- May 17, 2021 + 1 month = June 17, 2021
- June 17, 2021 + 1 month = July 17, 2021

Therefore, 11 months from August 17, 2020, is July 17, 2021."", ""date"": ""07/17/2021""}"
"The package was delivered on 23-02-2017. It takes 20 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '06/23/2015'},add_subtract,The package was delivered on 23-02-2017. It takes 20 months for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""We start with the delivery date, 23-02-2017, and need to subtract 20 months to determine the sending date. Since February has 28 or 29 days, depending on whether the year is a leap year, and considering that 2017 is not a leap year, we have 28 days in February. Subtracting 20 months from 02-23-2017 means we go back to December of the previous year, which is 2016. We then need to subtract the remaining days from the end of February to the sending date. From 23rd to the end of February, there are 5 days left in the month (since February has 28 days), so we subtract these 5 days from the 20 days we need to account for in the subtraction of months. This leaves us with 15 days to subtract from December 2016. Therefore, the package was sent on 08-08-2016."", ""date"": ""08/08/2016""}"
"A construction project was due to be completed on 18-10-2014, but has been expedited and finised early by 20 months. What is the new completion date? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '02/18/2013'},add_subtract,"A construction project was due to be completed on 18-10-2014, but has been expedited and finised early by 20 months. What is the new completion date?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The original completion date was 18-10-2014. The project was expedited by 20 months. We need to add 20 months to the original date.

First, adding 12 months to 10-2014 brings us to 10-2015. Then, adding the remaining 8 months to 10-2015 brings us to 06-2016. Therefore, the new completion date is 06-2016."", ""date"": ""06/18/2016""}"
"A construction project was due to be completed on March 16, 2000, but has been expedited and finised early by 12 months. What is the new completion date? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '03/16/1999'},add_subtract,"A construction project was due to be completed on March 16, 2000, but has been expedited and finised early by 12 months. What is the new completion date?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The original completion date was March 16, 2000. To find the new completion date after expediting the project by 12 months, we add 12 months to the original date. Adding 12 months to March does not change the month, so the new month remains March. To find the new year, we add 12 to 2000, resulting in the year 2001. Hence, the new completion date is March 16, 2001."", ""date"": ""03/16/2001""}"
"The package was delivered on 12-25-2000. It takes 21 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '03/25/1999'},add_subtract,The package was delivered on 12-25-2000. It takes 21 months for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The package was delivered on December 25, 2000. To find out when it was sent, we need to subtract 21 months from that date. Since December is the 12th month, subtracting 12 months brings us to December of the previous year, 2000 - 1 = 1999. Then, subtracting the remaining 9 months (21 - 12 = 9) from December 1999 lands us at March 1999. Hence, the package was sent on March 25, 1999."", ""date"": ""03/25/1999""}"
"If the current date is August 13, 2010, what is the date 23 months before now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '09/13/2008'},add_subtract,"If the current date is August 13, 2010, what is the date 23 months before now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from August 13, 2010, we need to subtract 23 months to find the date 23 months before. 

First, we subtract 12 months from August 13, 2010, which brings us to August 13, 2009. 
Then, we subtract the remaining 11 months from August 13, 2009.

- Subtracting 1 month from August 13, 2009, gives us July 13, 2009.
- Subtracting 1 month from July 13, 2009, gives us June 13, 2009.
- Subtracting 1 month from June 13, 2009, gives us May 13, 2009.
- Subtracting 1 month from May 13, 2009, gives us April 13, 2009.
- Subtracting 1 month from April 13, 2009, gives us March 13, 2009.
- Subtracting 1 month from March 13, 2009, gives us February 13, 2009.
- Subtracting 1 month from February 13, 2009, gives us January 13, 2009.
- Subtracting 1 month from January 13, 2009, gives us December 13, 2008.
- Subtracting 1 month from December 13, 2008, gives us November 13, 2008.
- Subtracting 1 month from November 13, 2008, gives us October 13, 2008.
- Subtracting 1 month from October 13, 2008, gives us September 13, 2008.

Therefore, the date 23 months before August 13, 2010, is September 13, 2008."", ""date"": ""09/13/2008""}"
"The package was delivered on Aug 20, 2017. It takes 19 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '01/20/2016'},add_subtract,"The package was delivered on Aug 20, 2017. It takes 19 months for the package to deliver. When was the package sent?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""To find the sending date, we need to subtract 19 months from the delivery date, which is Aug 20, 2017. Subtracting one year (12 months) from Aug 20, 2017 gives us Aug 20, 2016. Then, we subtract the remaining 7 months from Aug 20, 2016. If we go back 7 months from August, we reach December of the previous year. Therefore, the package was sent on Dec 20, 2015."", ""date"": ""12/20/2015""}"
"The package was sent on 21 Sep, 2001 and takes 10 months to deliver. When will the package be delivered? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '07/21/2002'},add_subtract,"The package was sent on 21 Sep, 2001 and takes 10 months to deliver. When will the package be delivered?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from September 21, 2001, we need to add 10 months to find the delivery date. September has 30 days, so adding one month brings us to October 21, 2001. Adding another month takes us to November 21, 2001. Continuing this process, we add one month at a time until we reach the 10th month. October, November, December, January, February, March, April, May, June, July. July 21, 2002 is the 10th month after September 21, 2001."", ""date"": ""07/21/2002""}"
"If the current date is 09-13-2011, what is the date 17 months before now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '04/13/2010'},add_subtract,"If the current date is 09-13-2011, what is the date 17 months before now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from 09-13-2011, we need to go back 17 months. September has 30 days, so going back one month brings us to August 13, 2011. Another month back is July 13, 2011. Continuing this process, we go back through June, May, April, March, February, January, December, November, October, and September, reaching September 13, 2010. Finally, going back one more month lands us at August 13, 2010."", ""date"": ""08/13/2010""}"
"The package was delivered on 12-20-2006. It takes 6 months for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '06/20/2006'},add_subtract,The package was delivered on 12-20-2006. It takes 6 months for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The delivery date is 12-20-2006, and it took 6 months for the package to arrive. To find the sending date, we need to subtract 6 months from the delivery date. Since the month is December, subtracting 6 months would bring us to June. The day remains the same, so the package was sent on 06-20-2006."", ""date"": ""06/20/2006""}"
"If the current date is 13-09-1998, what is the date 22 months from now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '07/13/2000'},add_subtract,"If the current date is 13-09-1998, what is the date 22 months from now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from 13-09-1998, we need to add 22 months. Adding 12 months brings us to 13-09-1999. Adding another 10 months takes us to 13-07-2000. Hence, the date 22 months from now is 07/13/2000."", ""date"": ""07/13/2000""}"
"If the current date is 01-18-2018, what is the date 68 weeks before now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '09/29/2016'},add_subtract,"If the current date is 01-18-2018, what is the date 68 weeks before now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""First, we need to determine how many weeks are in 68 weeks, which is simply 68 weeks. Since each week has 7 days, we can calculate the total number of days to subtract from the current date.

68 weeks * 7 days/week = 476 days

Now, we subtract 476 days from the current date, 01-18-2018.

Starting from 01-18-2018, we subtract 476 days:

1. From January 18, 2018, subtracting 31 days (end of January): 01-18-2018 - 31 days = 12-17-2017
2. Subtracting 28 days (February has 28 days in 2017): 12-17-2017 - 28 days = 11-19-2017
3. Subtracting 31 days (end of November): 11-19-2017 - 31 days = 10-18-2017
4. Subtracting 30 days (October has 30 days): 10-18-2017 - 30 days = 09-18-2017
5. Subtracting 31 days (September has 31 days): 09-18-2017 - 31 days = 08-18-2017
6. Subtracting 31 days (August has 31 days): 08-18-2017 - 31 days = 07-18-2017
7. Subtracting 30 days (July has 30 days): 07-18-2017 - 30 days = 06-18-2017
8. Subtracting 31 days (June has 31 days): 06-18-2017 - 31 days = 05-18-2017
9. Subtracting 30 days (May has 30 days): 05-18-2017 -"
"The package was delivered on 22-09-2011. It takes 89 weeks for the package to deliver. When was the package sent? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '01/07/2010'},add_subtract,The package was delivered on 22-09-2011. It takes 89 weeks for the package to deliver. When was the package sent?,"Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""First, we need to understand that 89 weeks have passed since the package was sent until it was delivered. Since there are 7 days in a week, we can convert the weeks into days: 89 * 7 = 623 days. Now, we subtract 623 days from the delivery date, 22-09-2011. We need to account for the correct date by breaking down the subtraction process. Let's break it down month by month, starting from September 22, 2011, and going backward 623 days."", ""date"": ""01/27/2009""}"
"The match was moved forward by 31 weeks. If the original date for the match was Mar 31, 2015, when will the match take place? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '11/03/2015'},add_subtract,"The match was moved forward by 31 weeks. If the original date for the match was Mar 31, 2015, when will the match take place?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""First, let's determine the number of days in 31 weeks. Since there are 7 days in a week, 31 weeks would be 31 * 7 = 217 days. 

Starting from March 31, 2015, we add 217 days. March has 31 days, so from March 31 to April 30 is 31 days. We then have 217 - 31 = 186 days left to add.

Next, May has 31 days, June has 30 days, July has 31 days, August has 31 days, September has 30 days, and October has 31 days. Adding these up: 31 + 30 + 31 + 31 + 30 + 31 = 184 days.

Subtracting 184 days from 186 leaves us with 2 days to add into November. Therefore, adding 2 days to November 1st brings us to November 3rd.

So, the match will take place on November 3, 2015."", ""date"": ""11/03/2015""}"
"The match was moved forward by 45 weeks. If the original date for the match was May 20, 2024, when will the match take place? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '03/31/2025'},add_subtract,"The match was moved forward by 45 weeks. If the original date for the match was May 20, 2024, when will the match take place?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from May 20, 2024, we need to add 45 weeks to find the new date. Since there are 7 days in a week, 45 weeks is equivalent to 45 * 7 = 315 days. 

First, let's determine how many full years and extra days 315 days represent. Since each year typically has 365 days, we start by calculating the number of full years:

315 / 365 = 0 years and 315 days remaining.

Next, we need to see how many months and days are covered by the remaining 315 days. We know that:
- January, March, May, July, August, October, December have 31 days.
- April, June, September, November have 30 days.
- February has 28 or 29 days depending on whether the year is a leap year.

Since the original date is in May 2024, we can proceed month by month from May 2024 to calculate the exact date:

1. May 2024: 31 - 20 = 11 days remaining
2. June 2024: 30 - 11 = 19 days remaining
3. July 2024: 31 - 19 = 12 days remaining
4. August 2024: 31 - 12 = 19 days remaining
5. September 2024: 30 - 19 = 11 days remaining
6. October 2024: 31 - 11 = 20 days remaining
7. November 2024: 30 - 20 = 10 days remaining
8. December 2024: 31 - 10 = 21 days remaining
9. January 2025: 31 - 21 = 10 days remaining
10. February 2025: 28 - 10 = 18 days remaining
11. March 2025: 31 - 18 = 13 days remaining
12. April 2025: 30 - 13 = 17 days remaining
1"
"The package was sent on 23 Aug, 2007 and takes 5 weeks to deliver. When will the package be delivered? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '09/27/2007'},add_subtract,"The package was sent on 23 Aug, 2007 and takes 5 weeks to deliver. When will the package be delivered?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The package was sent on August 23, 2007, and it takes 5 weeks to deliver. To find the delivery date, we need to add 5 weeks to the sending date. Since each week has 7 days, 5 weeks would be 5 * 7 = 35 days. Adding 35 days to August 23, 2007, lands us on September 28, 2007."", ""date"": ""09/28/2007""}"
"The package was sent on 23 November, 2010 and takes 13 weeks to deliver. When will the package be delivered? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '02/22/2011'},add_subtract,"The package was sent on 23 November, 2010 and takes 13 weeks to deliver. When will the package be delivered?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""First, we need to add 13 weeks to the initial delivery date of 23 November 2010. One week has 7 days, so 13 weeks would be 13 * 7 = 91 days. We then add 91 days to the date 23 November 2010. Adding 91 days to November 23, 2010, we move into December and January. 23 days are left in November, which brings us to December 12. Then we add the remaining 68 days (91 - 23) to December 12, which lands us at February 9, 2011."", ""date"": ""02/09/2011""}"
"The match was moved back early by 17 weeks. If the original date for the match was August 22, 2008, when will the match take place? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '04/25/2008'},add_subtract,"The match was moved back early by 17 weeks. If the original date for the match was August 22, 2008, when will the match take place?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""First, we need to understand that moving the match back by 17 weeks means subtracting 17 weeks from the original date. The original date is August 22, 2008. 

1. Calculate the number of days in 17 weeks: 17 weeks * 7 days/week = 119 days.
2. Subtract 119 days from August 22, 2008. 
3. To do this, we can break down the subtraction into months and days.

- From August 22, 2008, subtract 14 days to get to the end of August: 22 - 14 = 8, so the date becomes August 8, 2008.
- Then, move back 105 days (since 119 - 14 = 105): Moving back through September, October, November, and December.
    - September has 30 days, so moving back 30 days from August 8 takes us to July 9.
    - October has 31 days, so moving back 31 days takes us to September 8.
    - November has 30 days, so moving back 30 days takes us to October 8.
    - December has 31 days, so moving back 31 days takes us to November 7.
    - Finally, moving back 14 days from November 7 takes us to October 23.
4. Therefore, the match will take place on October 23, 2007."", ""date"": ""10/23/2007""}"
"The match was moved back early by 21 weeks. If the original date for the match was 14 Jan, 2018, when will the match take place? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '08/20/2017'},add_subtract,"The match was moved back early by 21 weeks. If the original date for the match was 14 Jan, 2018, when will the match take place?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The match was originally scheduled for 14 Jan, 2018. We need to move the date back by 21 weeks. Since there are 7 days in a week, 21 weeks equal 21 * 7 = 147 days. We need to subtract 147 days from the original date, 14 Jan, 2018. 

First, we subtract 147 days from the end of January. January has 31 days, so after 14 Jan, there are 17 days left in January. Subtracting those 17 days leaves us with 147 - 17 = 130 days to subtract.

Next, we move into February, which has 28 days in 2018 (not a leap year), so we subtract 28 days, leaving us with 130 - 28 = 102 days.

Moving into March, which has 31 days, we subtract those 31 days, leaving us with 102 - 31 = 71 days.

In April, we have 30 days, so we subtract those 30 days, leaving us with 71 - 30 = 41 days.

Finally, in May, we subtract 41 days. Since May has 31 days, we need to subtract the remaining 10 days from June, meaning the match will take place on 10 June, 2018."", ""date"": ""06/10/2018""}"
"If the current date is 02-13-1999, what is the date 62 weeks before now? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '12/06/1997'},add_subtract,"If the current date is 02-13-1999, what is the date 62 weeks before now?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""Starting from the current date of 02-13-1999, we need to subtract 62 weeks to find the target date. Each week has 7 days, so 62 weeks equal 62 * 7 = 434 days. 

First, let's break down the subtraction into weeks and days:
- Subtracting 62 full weeks from 02-13-1999 brings us to 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1999 - 62 weeks = 02-13-1"
"The match was moved back early by 85 weeks. If the original date for the match was 30-08-2008, when will the match take place? Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}",{'date': '01/13/2007'},add_subtract,"The match was moved back early by 85 weeks. If the original date for the match was 30-08-2008, when will the match take place?","Return your answer as a JSON in the following format: JSON = {""explanation"": <your step by step solution>, ""date"": ""mm/dd/yyyy""}","""mm/dd/yyyy""",date,arithmetic," ""The original date of the match was August 30, 2008. We need to move the date back by 85 weeks. Each week has 7 days, so 85 weeks have 85 * 7 = 595 days. We subtract 595 days from the original date. 

To subtract days from a date, we start by subtracting the days from the day component of the date. Since 30 - 595 would result in a negative number, we need to adjust the month and year accordingly. 

First, let's break down 595 days into years and extra days:
- 595 / 365 ≈ 1.63 years, which means 1 year and 220 days (since 595 - 365 = 230, but we round down to the nearest whole year).

Now, we subtract 1 year from 2008, making it 2007. Then, we subtract the remaining 220 days from August 30, 2007.

To do this, we subtract 31 days (September), 30 days (October), 31 days (November), and 30 days (December), which totals 122 days. Subtracting 122 from 220 leaves us with 98 days to subtract from January 1, 2007.

Since January 1, 2007, is the starting point and we need to subtract 98 days, we reach December 9, 2006. 

Thus, the match will take place on December 09, 2006."", ""date"": ""12/09/2006""}"
