question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
"How many years ago was ""Catch 22"" published?",61,book,702,<num_years>,years,head,"category
book

caption
Catch-22

infobox-image
Catch22.jpg | First edition cover

Author
Joseph Heller

Cover artist
Paul Bacon

Country
United States

Language
English

Genre
Dark comedy, absurdist fiction, satire, war fiction, historical fiction

Publisher
Simon & Schuster

Publication date
November 10, 1961

Media type
Print (hardback)

Pages
453 (1st edition hardback)

ISBN
.mw-parser-output cite.citation{font-style:inherit}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration{color:#555}.mw-parser-output .cs1-subscription span,.mw-parser-output .cs1-registration span{border-bottom:1px dotted;cursor:help}.mw-parser-output .cs1-ws-icon a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right 0.1em center/12px no-repeat}.mw-parser-output code.cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;font-size:100%}.mw-parser-output .cs1-visible-error{font-size:100%}.mw-parser-output .cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left,.mw-parser-output .cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right,.mw-parser-output .cs1-kern-wl-right{padding-right:0.2em}.mw-parser-output .citation .mw-selflink{font-weight:inherit} | 0-671-12805-1

Online Computer Library Center number
35231812

Dewey Decimal
813/.54 22

Library of Congress Classification
PS3558.E476 C3 2004

Followed by
Closing Time | (1994)

","To determine how many years ago ""Catch 22"" was published, we need to follow these steps:

1. Identify the publication date of ""Catch 22"" from the table: November 10, 1961.

2. Determine the current date (assuming it's December 2022).

3. Calculate the difference between the current year and the year of publication.

Since we are given the current date as December 2022, we can assume the current year is 2022.

4. Subtract the year of publication from the current year: 2022 - 1961 = 61.

Therefore, ""Catch 22"" was published 61 years ago.

Final Answer: The final answer is 61."
How many years ago was AT&T Inc. founded?,39,company,597,<num_years>,years,head,"category
company

caption
AT&T Inc.

infobox-image
AT&THQDallas.jpg | AT&T's corporate headquarters in Dallas, Texas

Formerly
Southwestern Bell Corporation (1983-1995) | SBC Communications Inc. (1995-2005)

Type
Public

Traded as
NYSE: T | S&P 100 component | S&P 500 component

ISIN
US00206R1023

Industry
Telecommunications | Technology

Predecessors
AT&T Corporation | BellSouth | Ameritech | Pacific Telesis | Southwestern Bell

Founded
October 5, 1983 | ; 38 years ago |  ( | 1983-10-05 | )

Founders
Alexander Graham Bell | Gardiner Greene Hubbard

Headquarters
Whitacre Tower, | Dallas, Texas | , | U.S.

Area served
Worldwide

Key people
William Kennard (Chairman) | John Stankey (CEO)

Products
Satellite television | Fixed-line telephones | Mobile telephones | Internet services

Revenue
Decrease | US$168.86 | billion (2021)

Operating income
Increase | US$23.35 | billion (2021)

Net income
Increase | US$20.08 | billion (2021)

Total assets
Increase | US$551.62 | billion (2021)

Total equity
Increase | US$183.86 | billion (2021)

Number of employees
Decrease |  203,000 (Jan. 2022)

Divisions
AT&T Communications | AT&T Mexico

Subsidiaries
DirecTV (70%)

Website
att.com

Footnotes / references

","To determine the number of years ago that AT&T Inc. was founded, we need to follow these steps:

1. Identify the founding date of AT&T Inc.
   - The founding date is mentioned in the table as ""October 5, 1983"".

2. Determine the current date.
   - Since the current date is not explicitly mentioned, we will use the given information that it is December, 2022.

3. Calculate the difference between the current year and the founding year.
   - The founding year is 1983, and the current year is 2022. To find the difference, we subtract the founding year from the current year: 2022 - 1983 = 39 years.

4. Since the question asks ""how many years ago"" AT&T Inc. was founded, the answer is the difference calculated in step 3.

Final Answer: The final answer is 39."
How many years ago was All Hallows Twickenham designated as Grade I?,70,church,719,<num_years>,years,head,"category
church

All Hallows Twickenham
OS grid reference	TQ1575474169
Location	Twickenham, London
Country	United Kingdom
Denomination	Church of England
Churchmanship	Liberal Catholic
Website	www.allhallowstwick.org.uk
['All Hallows Parish Church in Twickenham.jpg | All Hallows Twickenham, as seen from the A316.', '.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | All Hallows Twickenham is located in Greater London | All Hallows Twickenham | All Hallows Twickenham', '.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°27′15″N | 0°20′02″W | \ufeff / \ufeff | 51.4541674°N 0.3338385°W | \ufeff / | 51.4541674; -0.3338385 | Coordinates | 51°27′15″N | 0°20′02″W | \ufeff / \ufeff | 51.4541674°N 0.3338385°W | \ufeff / | 51.4541674; -0.3338385']

History
Former name(s)	All Hallows Lombard Street | St Martin's Mission Twickenham
Dedication	All Hallows | St Martin of Tours (former)
Consecrated	9 November 1940
Associated people	Renatus Harris | John Wesley

Architecture
Heritage designation	Grade I
Designated	2 September 1952
Architect(s)	Robert Atkinson | Christopher Wren
Style	modern
Groundbreaking	11 July 1939

Specifications
Length	35 m (114 ft 10 in)
Width	17 m (55 ft 9 in)
Materials	brick, stone

Administration
Province	Canterbury
Diocese	London (Kensington Area)
Archdeaconry	Middlesex
Deanery	Hampton
Parish	All Hallows Twickenham

Clergy
Vicar(s)	The Revd Kevin Bell

Laity
Reader(s)	
Organist/Director of music	Philip Booth
Churchwarden(s)	Kate Vintiner, Verena Stephen
Parish administrator	Susan Hoad

Listed Building - Grade I
Official name	Church of All Hallows
Designated	2 September 1952
Reference no.	1080836

","To find out how many years ago All Hallows Twickenham was designated as Grade I, we need to follow these steps:

1. Find the date when All Hallows Twickenham was designated as Grade I.
2. Determine the current year (which is 2022, as per the given information).
3. Calculate the difference between the current year and the year when it was designated as Grade I.

Step 1: Find the date when All Hallows Twickenham was designated as Grade I.
According to the table, All Hallows Twickenham was designated as Grade I on 2 September 1952.

Step 2: Determine the current year.
The current year is 2022.

Step 3: Calculate the difference between the current year and the year when it was designated as Grade I.
To find the difference, we subtract the year of designation from the current year:
2022 - 1952 = 70

Therefore, All Hallows Twickenham was designated as Grade I 70 years ago.

Final Answer: The final answer is 70."
How many years ago was Arkham Horror: The Card Game published?,6,game,1161,<num_years>,years,head,"category
game

caption
Arkham Horror: The Card Game

infobox-image
Arkham Horror Box.png

Other names
Arkham Horror: El Juego De Cartas, Arkham Horror: Il Gioco di Carte, Horror w Arkham: Gra Karciana, Arkham Horror: Das Kartenspiel, Ужас Аркхэма. Карточная игра

Designers
Nate French & MJ Newman

Publishers
Fantasy Flight Games

Publication
Q4 2016

Years active
2016 - present

Genres
Co-operative Living Card Game (LCG) with Deck Building

Languages
English, German, French, Portuguese, Spanish, Italian, Greek, Polish, Czech, Russian, Ukrainian

Players
1 - 4

Setup time
10 - 15 minutes | (excluding deck building)

Playing time
60 - 120 minutes

Random chance
Some (card drawing, deck building, skill tests)

Skills required
Card playing, Deck building, Logic, Strategy

Materials required
All included, expansions optional but all require base game.

Media type
Playing cards

Website
Arkham Horror: The Card Game - Fantasy Flight Games

","To find out how many years ago Arkham Horror: The Card Game was published, we need to follow these steps:

1. Identify the publication year of the game from the table. The game was published in Q4 2016.
2. Determine the current year. Since the current date is December 2022, we can assume the current year is 2022.
3. Calculate the difference between the current year and the publication year to find out how many years ago the game was published.

Now, let's do the math:

Current year: 2022
Publication year: 2016
Difference: 2022 - 2016 = 6 years

Final Answer: The game was published 6 years ago."
How many years ago was Australia's first test in Cricket?,145,cricket team,1164,<num_years>,years,head,"category
cricket team

caption
Australia

infobox-image
Australia cricket logo.svg | Australian Cricket Coat of Arms

Association
Cricket Australia

Personnel
Test captain	Pat Cummins
One Day captain	Aaron Finch
T20I captain	Aaron Finch
Coach	Andrew McDonald

History
Test status acquired	1877

International Cricket Council
ICC status	Full Member (1909)
ICC region	East Asia-Pacific
['ICC Rankings | Current | Best-ever', 'Test | 1st | 1st | (1 January 1952)', 'ODI | 5th | 1st | (1 January 1990)', 'T20I | 5th | 1st | (1 May 2020)']

Tests
First Test	v. | England at the Melbourne Cricket Ground, Melbourne; 15-19 March 1877
Last Test	v. | Sri Lanka at Galle International Stadium, Galle; 8-11 July 2022
World Test Championship appearances	1 ( | first in 2019-2021 | )
Best result	3rd place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 844 | 400/227 | (215 draws, 2 ties)', 'This year | 7 | 3/1 | (3 draws)']

One Day Internationals
First ODI	v. | England at the Melbourne Cricket Ground, Melbourne; 5 January 1971
Last ODI	v. | Sri Lanka at R. Premadasa Stadium, Colombo; 24 June 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (1987, 1999, 2003, 2007, 2015)
['ODIs | Played | Won/Lost', 'Total | 966 | 584/339 | (9 ties, 34 no results)', 'This year | 8 | 3/5 | (0 ties, 0 no results)']

Twenty20 Internationals
First T20I	v. | New Zealand at Eden Park, Auckland; 17 February 2005
Last T20I	v. | Sri Lanka at Pallekele International Cricket Stadium, Pallekele; 11 June 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2021)
['T20Is | Played | Won/Lost', 'Total | 162 | 85/71 | (3 ties, 3 no results)', 'This year | 9 | 6/2 | (1 tie, 0 no result)', 'Test kit | Kit left arm bra98h.png | Kit right arm bra98h.png | ODI kit | T20I kit', 'As of 11 July 2022']

","To find the number of years ago that Australia's first test in cricket was, we need to follow these steps:

1. Find the date of Australia's first test in cricket.
2. Determine the current year (which is 2022).
3. Calculate the difference between the current year and the year of the first test to find the number of years ago.

Let's start by finding the date of Australia's first test in cricket:

From the table, we can see that Australia's first test was on ""15-19 March 1877"".

Now, we need to find the current year, which is already given as 2022.

Next, we calculate the difference between the current year and the year of the first test:

2022 (current year) - 1877 (year of first test) = 1445

However, this is the number of years since the first test. To find the number of years ago, we need to subtract this number from the current year:

2022 - 1445 = 577

But that's not correct, as we want to know how many years ago the first test was, and the first test was in 1877, so we need to calculate the difference between the current year and the year of"
How many years ago was B. J. Neufeld top ranked in CTRS?,8,curling,281,<num_years>,years,head,"category
curling

B. J. Neufeld
Born	Brendan Neufeld | ( | 1986-02-28 | ) | February 28, 1986 | (age 36) | Winnipeg, Manitoba
['Curler', 'B. J. Neufeld 2018.jpg | B. J. Neufeld at the 2018 Elite 10.']

Team
Curling club	Fort Rouge CC, | Winnipeg, MB
Skip	Matt Dunstone
Third	B. J. Neufeld
Second	Colton Lott
Lead	Ryan Harnden

Career
Member Association	Manitoba (2007-2018; 2022-present) | Alberta (2018-2022)
Brier appearances	7 (2016, 2017, 2018, 2019, 2020, 2021, 2022)
World Championship | appearances	1 (2019)
Top CTRS ranking	1st (2014-15)
Grand Slam victories	7 (2010 Masters, 2011 Canadian Open (Jan.), 2011 Canadian Open (Dec.), 2014 National (Nov.), 2015 Elite 10, 2015 Masters, 2018 Elite 10 (Mar.))

Men's Curling

Representing | Canada

World Men's Curling Championship
['Silver medal - second place | 2019 Lethbridge']

Representing | Manitoba

Canadian Olympic Curling Trials
['Bronze medal - third place | 2021 Saskatoon']

Tim Hortons Brier
['Silver medal - second place | 2021 Calgary']

Representing | Alberta

Representing | Alberta | Wild Card

","To determine how many years ago B. J. Neufeld was top ranked in CTRS, we need to follow these steps:

1. Identify the year B. J. Neufeld was top ranked in CTRS. 
   - The table states that B. J. Neufeld's top CTRS ranking was 1st (2014-15). 
   - This indicates that B. J. Neufeld was top ranked in CTRS for the 2014-2015 season.

2. Determine the current year.
   - Although not explicitly stated, we can assume the current year is 2022 (as given in the problem statement).

3. Calculate the number of years ago B. J. Neufeld was top ranked in CTRS.
   - To find the number of years ago, we subtract the year B. J. Neufeld was top ranked (2015) from the current year (2022).
   - 2022 - 2015 = 7 years

Therefore, B. J. Neufeld was top ranked in CTRS 7 years ago.

Final Answer: The final answer is 7."
How many years ago was Brazil declared a republic?,133,country,424,<num_years>,years,head,"category
country

Federative Republic of Brazil | República Federativa do Brasil | (Portuguese)
['Flag of Brazil | Flag | Coat of arms of Brazil | Coat of arms']

Motto | Ordem e Progresso | (Portuguese) | ""Order and Progress""

Anthem | Hino Nacional Brasileiro | (Portuguese) | ""Brazilian National Anthem"" | Flag anthem | Hino à Bandeira Nacional | (Portuguese) | ""National Flag Anthem""

National seal | Selo Nacional do Brasil | National Seal of Brazil | National Seal of Brazil (color).svg
Capital	Brasília | 15°47′S | 47°52′W | ﻿ / ﻿ | 15.783°S 47.867°W | ﻿ / | -15.783; -47.867
Largest city	São Paulo | 23°33′S | 46°38′W | ﻿ / ﻿ | 23.550°S 46.633°W | ﻿ / | -23.550; -46.633
Official language | .mw-parser-output .nobold{font-weight:400} | and national language	Portuguese
Ethnic groups | (2010)	47.73% White | 43.13% Mixed | 7.61% Black | 1.09% East Asian | 0.43% Indigenous
Religion | (2010)	88.8% Christianity | -64.6% Roman Catholic | -22.2% Protestant | -2.0% Other Christian | 8.0% No religion | 2.0% Spiritism | 1.2% Other
Demonym(s)	Brazilian
Government	Federal presidential | republic
 President	Jair Bolsonaro
 Vice President	Hamilton Mourão
President of the | Chamber of Deputies	Arthur Lira
 President of the | Federal Senate	Rodrigo Pacheco
President of the | Supreme Federal Court	Luiz Fux
Legislature	National Congress
 Upper house	Federal Senate
 Lower house	Chamber of Deputies
['Location of Brazil']

Independence | from the United Kingdom of Portugal, Brazil and the Algarves
 Declared	7 September 1822
 Recognized	29 August 1825
 Republic	15 November 1889
 Current constitution	5 October 1988

Area
 Total	8,515,767 km | 2 | (3,287,956 sq mi) (5th)
 Water (%)	0.65

Population
 2019 estimate	210,147,125 (6th)
 Density	25/km | 2 | (64.7/sq mi) (200th)
GDP | (PPP)	2021 estimate
 Total	Increase |  $1.491 trillion (13th)
 Per capita	Increase |  $7,010 (87th)
GDP | (nominal)	2021 estimate
Gini | (2019)	Positive decrease |  53.4 | high |  · 10th
HDI | (2019)	Increase |  0.765 | high |  · 84th
Currency	Real (R$) (BRL)
Time zone	UTC−2 to −5 | (BRT)
Date format	dd/mm/yyyy (CE)
Mains electricity	220 V, 60 Hz and 127 V, 60 Hz
Driving side	right
Calling code	+55
ISO 3166 code	BR
Internet TLD	.br

","To find the answer, we need to follow these steps:

1. Find the date when Brazil was declared a republic.
2. Determine the current year (given that the current date is December 2022).
3. Subtract the date of declaration from the current year to find the number of years that have passed.
4. Since we are looking for the number of years ago that Brazil was declared a republic, we will subtract the result from the current year.

Step 1: Find the date when Brazil was declared a republic.
From the table, we can see that Brazil declared its republic on November 15, 1889.

Step 2: Determine the current year.
The current year is 2022.

Step 3: Subtract the date of declaration from the current year to find the number of years that have passed.
2022 - 1889 = 133 years

Step 4: Subtract the result from the current year to find the number of years ago that Brazil was declared a republic.
Since we want to find the number of years ago, we will keep the result from step 3.

Final Answer: 133 years ago."
How many years ago was Catch-22 published?,61,book,702,<num_years>,years,head,"category
book

caption
Catch-22

infobox-image
Catch22.jpg | First edition cover

Author
Joseph Heller

Cover artist
Paul Bacon

Country
United States

Language
English

Genre
Dark comedy, absurdist fiction, satire, war fiction, historical fiction

Publisher
Simon & Schuster

Publication date
November 10, 1961

Media type
Print (hardback)

Pages
453 (1st edition hardback)

ISBN
.mw-parser-output cite.citation{font-style:inherit}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration{color:#555}.mw-parser-output .cs1-subscription span,.mw-parser-output .cs1-registration span{border-bottom:1px dotted;cursor:help}.mw-parser-output .cs1-ws-icon a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right 0.1em center/12px no-repeat}.mw-parser-output code.cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;font-size:100%}.mw-parser-output .cs1-visible-error{font-size:100%}.mw-parser-output .cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left,.mw-parser-output .cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right,.mw-parser-output .cs1-kern-wl-right{padding-right:0.2em}.mw-parser-output .citation .mw-selflink{font-weight:inherit} | 0-671-12805-1

Online Computer Library Center number
35231812

Dewey Decimal
813/.54 22

Library of Congress Classification
PS3558.E476 C3 2004

Followed by
Closing Time | (1994)

","To find the number of years ago that Catch-22 was published, we need to determine the publication date and then subtract it from the current year. 

Step 1: Identify the publication date of Catch-22 from the table.
The publication date of Catch-22 is November 10, 1961.

Step 2: Determine the current year (assuming the current date is December 2022).
The current year is 2022.

Step 3: Calculate the number of years since Catch-22 was published.
To find the number of years since Catch-22 was published, we subtract the publication year from the current year: 2022 - 1961 = 61.

Step 4: Determine the number of years ago that Catch-22 was published.
Since we want to find the number of years ago that Catch-22 was published, we keep the result as is: 61 years ago.

Final Answer: The final answer is 61."
How many years ago was Chandrayaan-2 launched?,3,space probe,457,<num_years>,years,head,"category
space probe

caption
Chandrayaan-2

infobox-image
Chandrayaan-2 lander and orbiter integrated module.jpg | Chandrayaan-2 composite

Mission type
Lunar orbiter, lander, rover

Operator
Indian Space Research Organisation (ISRO)

COSPAR ID
2019-042A | Edit this at Wikidata

SATCAT | number
44441

Website
www | .isro | .gov | .in | /chandrayaan2-home-0

Mission duration
Orbiter: ~ 7.5 years (planned); | 2 years, 10 months (elapsed) | Vikram | lander: ≤ 14 days (planned); | 0 days (landing failure) | Pragyan | rover: ≤ 14 days (planned); | 0 days (landing failure)

Spacecraft properties
Manufacturer	Indian Space Research Organisation (ISRO)
Launch mass	Combined (wet): 3,850 kg (8,490 lb) | Combined (dry): 1,308 kg (2,884 lb) | Orbiter (wet): 2,379 kg (5,245 lb) | Orbiter (dry): 682 kg (1,504 lb) | Vikram | lander (wet): 1,471 kg (3,243 lb) | Vikram | lander (dry): 626 kg (1,380 lb) | Pragyan | rover: 27 kg (60 lb)
Power	Orbiter: 1000 watts | Vikram | lander: 650 watts | Pragyan | rover: 50 watts

Start of mission
Launch date	22 July 2019, 09:13:12 UTC
Rocket	GSLV Mark III M1
Launch site	Satish Dhawan Space Centre Second Launch Pad
Contractor	Indian Space Research Organisation (ISRO)

Moon orbiter
Orbital insertion	20 August 2019, 03:32 UTC

Orbital parameters
Pericynthion altitude	100 km (62 mi)
Apocynthion altitude	100 km (62 mi)

Moon lander
Spacecraft component	Rover
Landing date	6 September 2019, 20:23 UTC
Landing site	Lunar south pole (intended)
['Chandrayaan programme | ← Chandrayaan-1 | Chandrayaan-3 →']

","To find out how many years ago Chandrayaan-2 was launched, we need to calculate the difference between the current year and the year of the launch.

Step 1: Identify the current year. Since the current date is December 2022, the current year is 2022.

Step 2: Identify the year of the launch. The launch date of Chandrayaan-2 is given as 22 July 2019.

Step 3: Calculate the difference between the current year and the year of the launch. 
2022 (current year) - 2019 (year of the launch) = 3 years.

Therefore, Chandrayaan-2 was launched 3 years ago.

Final Answer: The final answer is 3."
How many years ago was Cheltenham Spa station opened in Malvern Road?,114,railway,465,<num_years>,years,head,"category
railway

Cheltenham Spa (Malvern Road)
['Cheltenham (Malvern Road) train from Andover Junction geograph-2683919-by-Ben-Brooksbank.jpg | The station in 1959']

General information
Location	Cheltenham, Cheltenham | England
Grid reference	SO936223
Platforms	3

Other information
Status	Disused

History
Original company	Great Western Railway
Post-grouping	Great Western Railway | Western Region of British Railways

Key dates
30 March 1908 |  ( | 1908-03-30 | )	Opened as | Cheltenham Malvern Road
1 January 1917	Closed
7 July 1919	Re-opened
1 February 1925	Renamed | Cheltenham Spa Malvern Road
3 January 1966	Closed

","To determine how many years ago Cheltenham Spa station was opened in Malvern Road, we need to follow these steps:

1. Identify the date when the station was opened in Malvern Road. 
   From the ""Key dates"" section, we see that the station was opened on 30 March 1908.

2. Determine the current year. 
   Since the current date is December 2022, we consider the current year as 2022.

3. Calculate the number of years that have passed since the station was opened.
   We subtract the year the station was opened (1908) from the current year (2022) to find the number of years.

   2022 - 1908 = 114

Therefore, Cheltenham Spa station was opened in Malvern Road 114 years ago.

Final Answer: The final answer is 114."
How many years ago was Dylan Molloy the USILA Player of the Year?,6,lacrosse,655,<num_years>,years,head,"category
lacrosse

caption
Dylan Molloy

Nationality
American

Height
6 ft 1 in (1.85 m)

Weight
220 pounds (100 kg)

Shoots
Right

Position
Attack (Field), Forward (Box)

NCAA team
Brown

NLL draft
43rd overall, 2017 | Buffalo Bandits

NLL team
Colorado Mammoth

MLL draft
1st overall, 2017 | Florida Launch

MLL teams
Florida Launch | New York Lizards

PLL team
Chrome

Pro career
2017-

Career highlights
['2016 USILA Player of the Year | 2016 Tewaaraton Award | 6th all-time in NCAA single-season points | 4th all-time in NCAA career goals | 9th all-time in NCAA career points']

","To determine how many years ago Dylan Molloy was the USILA Player of the Year, we need to follow these steps:

1. Find the year when Dylan Molloy was the USILA Player of the Year: 
   The table mentions that Dylan Molloy was the '2016 USILA Player of the Year.'

2. Determine the current year: 
   We are given that the current date is December, 2022.

3. Calculate the difference between the current year and the year Dylan Molloy was the USILA Player of the Year:
   Subtract the year Dylan Molloy was the USILA Player of the Year (2016) from the current year (2022).

   2022 - 2016 = 6

So, Dylan Molloy was the USILA Player of the Year 6 years ago.

Final Answer: The final answer is 6."
How many years ago was Frank Urso awarded Division I Player of the Year?,47,lacrosse,656,<num_years>,years,head,"category
lacrosse

caption
Frank Urso

Nationality
American

Shoots
Right

Position
Midfield

NLL teams
Washington Wave

NCAA team
University of Maryland

Pro career
1987

Coach
Garnet Valley High School

Career highlights
['1973 NCAA D-I Champion | 1975 NCAA D-I Champion | 4× First-team All-American (1973, 1974, 1975, 1976) | 1975 Division I Player of the Year | 1974 Division I Midfielder of the Year | 1976 Division I Midfielder of the Year']

Representing | the | United States

World Lacrosse Championship
['Gold medal - first place | 1974 Melbourne']

U.S. Lacrosse Hall of Fame, 1981

","To determine how many years ago Frank Urso was awarded Division I Player of the Year, we need to follow these steps:

1. Find the year Frank Urso was awarded Division I Player of the Year: 
   We see that in the ""Career highlights"" section, Frank Urso was awarded Division I Player of the Year in 1975.

2. Determine the current year (as of the given knowledge cutoff date, December 2022):
   The current year is 2022.

3. Calculate the difference between the current year and the year Frank Urso was awarded Division I Player of the Year:
   The difference between 2022 and 1975 is 2022 - 1975 = 47 years.

Therefore, Frank Urso was awarded Division I Player of the Year 47 years ago.

Final Answer: The final answer is 47."
How many years ago was Jacobs University Bremen established?,21,university,624,<num_years>,years,head,"category
university

caption
Jacobs University Bremen

infobox-image
Jacobs University Bremen logo.svg | Logo of Jacobs University Bremen

Other name
JU Bremen, JUB or JU

Former name
International University Bremen (IUB)

Motto
Inspiration is a Place

Type
Private, Research, Coeducational higher education institution

Established
2001 | ; 21 years ago |  ( | 2001 | )

Chairman
Tim Cordßen

President
Thomas Auf der Heyde / Andrea Herzig-Erler

Academic staff
250 (of which 62 are Professors)

Administrative staff
413 (2020)

Students
1550 (2020)

Undergraduates
1092 (2020)

Postgraduates
194 (2020)

Doctoral students
235 (2020)

Other students
35 (2020)

Location
Bremen | , | State of Bremen | , | Germany

Campus
Suburban | 80 acres (320,000 m | 2 | )

Medium of Instruction
English

Website
jacobs-university | .de

","To find out how many years ago Jacobs University Bremen was established, we need to follow these steps:

1. Identify the year of establishment: The table shows that Jacobs University Bremen was established in the year 2001.

2. Determine the current year: The current year is 2022.

3. Calculate the number of years since establishment: Subtract the year of establishment from the current year. years_since_establishment = current_year - year_of_establishment = 2022 - 2001 = 21

4. Interpret the result: The university was established 21 years ago.

Final Answer: The final answer is 21."
How many years ago was Nate Archibald inducted into the Basketball Hall of Fame?,16,nba,83,<num_years>,years,head,"category
nba

caption
Nate Archibald

infobox-image
Nate Archibald 1974.jpeg | Archibald with the Kansas City-Omaha Kings in 1974

Personal information
Listed height	6 ft 1 in (1.85 m)
Listed weight	150 lb (68 kg)

Career information
High school	DeWitt Clinton (The Bronx, New York)
College	Arizona Western (1966-1967) | UTEP (1967-1970)
NBA draft	1970 / Round: 2 / Pick: 19th overall
Playing career	1970-1984
Position	Point guard
Number	10, 1, 7
['Selected by the Cincinnati Royals']

Career history
1970-1976	Cincinnati Royals / Kansas City-Omaha Kings / Kansas City Kings
1976-1977	New York Nets
1977-1978	Buffalo Braves
1978-1983	Boston Celtics
1983-1984	Milwaukee Bucks

Career highlights and awards
['NBA champion (1981) | 6× NBA All-Star (1973, 1975, 1976, 1980-1982) | NBA All-Star Game MVP (1981) | 3× All-NBA First Team (1973, 1975, 1976) | 2× All-NBA Second Team (1972, 1981) | NBA scoring champion (1973) | NBA assists leader (1973) | NBA anniversary team (50th, 75th) | No. 1 retired by Sacramento Kings | First-team All-WAC (1970) | No. 14 retired by UTEP Miners']

Career statistics
Points	16,481 (18.8 ppg)
Assists	6,476 (7.4 apg)
Rebounds	2,046 (2.3 rpg)

Stats | Edit this at Wikidata |  at NBA.com

Stats at Basketball-Reference.com

Basketball Hall of Fame as player

College Basketball Hall of Fame | Inducted in 2006

","To determine how many years ago Nate Archibald was inducted into the Basketball Hall of Fame, we need to follow these steps:

1. Find the year Nate Archibald was inducted into the Basketball Hall of Fame.
2. Subtract the year of induction from the current year to find the number of years ago.

From the table, we can see that Nate Archibald was inducted into the Basketball Hall of Fame in 2006.

The current year is 2022 (given in the prompt).

Now, we subtract the year of induction from the current year:
2022 - 2006 = 16

Therefore, Nate Archibald was inducted into the Basketball Hall of Fame 16 years ago.

Final Answer: The final answer is 16."
