question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years has Dawn McEwen played for Ontario since 2003?,4,curling,288,<num_years>,years,head,"category
curling

Dawn McEwen
Other names	Dawn Kathleen McEwen
Born	Dawn Kathleen Askin | ( | 1980-07-03 | ) | July 3, 1980 | (age 42) | Ottawa, Ontario, Canada
['Curler', ""Dawn McEwen April 2022.jpg | McEwen at the 2022 Players' Championship""]

Team
Curling club	Ottawa CC, Ottawa | St. Vital CC, Winnipeg, MB

Career
Member Association	Ontario (2003-2007) | Manitoba (2007-2022)
Hearts appearances	12 (2005, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2018, 2019, 2020)
World Championship | appearances	5 (2008, 2009, 2010, 2015, 2018)
Olympic | appearances	2 (2014, 2022)
Top CTRS ranking	1st (2007-08, 2009-10, 2010-11, 2011-12, 2013-14, 2014-15, 2017-18)
Grand Slam victories	15: Masters: 1 (2017); The National: 1 (2017); Players' Championships: 5 (2007, 2009, 2011, 2014, 2017); Champions Cup: 1 (2016); Autumn Gold: 3 (2007, 2009, 2014); Manitoba Liquor & Lotteries: 1 (2013); Wayden Transportation: 1 (2008); Sobeys Slam: 1 (2010); Colonial Square: 1 (2013)

Women's curling

Representing | Canada

Winter Olympics
['Gold medal - first place | 2014 Sochi']

World Championships
['Gold medal - first place | 2008 Vernon', 'Gold medal - first place | 2018 North Bay', 'Silver medal - second place | 2015 Sapporo', 'Bronze medal - third place | 2010 Swift Current']

Representing | Manitoba

Canadian Olympic Curling Trials
['Gold medal - first place | 2013 Winnipeg', 'Gold medal - first place | 2021 Saskatoon', 'Bronze medal - third place | 2017 Ottawa']

Scotties Tournament of Hearts
['Bronze medal - third place | 2020 Moose Jaw']

Representing | Ontario

Representing | Manitoba | Team Wild Card

","To determine how many years Dawn McEwen has played for Ontario since 2003, we need to look at her membership association timeline provided in the table.

1. The table shows that Dawn McEwen was a member of the Ontario association from 2003 to 2007.
2. We need to calculate the number of years she played for Ontario during this period.

Let's break it down:
- She joined Ontario in 2003.
- She left Ontario in 2007.

To find the number of years, we subtract the start year from the end year and add one (since both the start and end years are inclusive):
\[ 2007 - 2003 + 1 = 5 \]

Therefore, Dawn McEwen has played for Ontario for 5 years since 2003.

Final Answer: 5 years."
How many years has Hungary participated in the Summer Olympics?,29,athelete,1026,<num_years>,years,head,"category
athelete

Hungary at the | Olympics
IOC code	HUN
NOC	Hungarian Olympic Committee
Website	www | .olimpia | .hu | (in Hungarian and English)
Medals | Ranked 13th	Gold | 182 | Silver | 156 | Bronze | 180 | Total | 518
['Flag of Hungary.svg']

Summer appearances
['1896 | 1900 | 1904 | 1908 | 1912 | 1920 | 1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1996 | 2000 | 2004 | 2008 | 2012 | 2016 | 2020']

Winter appearances
['1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1994 | 1998 | 2002 | 2006 | 2010 | 2014 | 2018 | 2022']

Other related appearances
['1906 Intercalated Games']

","To determine how many years Hungary has participated in the Summer Olympics, we need to:

1. Identify the list of Summer Olympics appearances.
2. Count the number of entries in this list.

Step 1: The list of Summer Olympics appearances is provided in the table:
['1896 | 1900 | 1904 | 1908 | 1912 | 1920 | 1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1996 | 2000 | 2004 | 2008 | 2012 | 2016 | 2020']

Step 2: Counting the number of entries in this list:
There are 31 years listed.

Therefore, Hungary has participated in the Summer Olympics for 31 years.

Final Answer: 31 years"
How many years has Nicki Minaj been active in her career?,18,musician,347,<num_years>,years,head,"category
musician

Nicki Minaj
Born	Onika Tanya Maraj | ( | 1982-12-08 | ) | December 8, 1982 | (age 39) | Saint James, Port of Spain, Trinidad and Tobago
Education	Fiorello H. LaGuardia High School
Occupation	Rapper | singer | songwriter | actress | television judge
Years active	2004-present
Spouse(s)	Kenneth Petty | ( | married | 2019 | )
Partner(s)	Safaree Samuels (2000-2014) | Meek Mill (2015-2017)
Children	1
Awards	Full list
['Nicki Minaj Realize NBA Awards 2017.png | Minaj in 2017']

Musical career
Origin	New York City, U.S.
Genres	Rap/Hip hop | pop | dance-pop
Instruments	Vocals
Labels	Young Money | Cash Money | Republic
Associated acts	6ix9ine | Ariana Grande | Chris Brown | David Guetta | Drake | Kanye West | Lil Wayne | Madonna | Meek Mill
Website	nickiminajofficial | .com
['Musical artist']

","To determine how many years Nicki Minaj has been active in her career, we need to look at the information provided in the table under the ""Years active"" row.

Step 1: Identify the relevant information.
The table states that Nicki Minaj's ""Years active"" are listed as ""2004-present"".

Step 2: Calculate the number of years active.
Since the current year is 2022, we can subtract 2004 from 2022 to find the number of years she has been active:
2022 - 2004 = 18 years

Step 3: Verify if the activity continues into 2023 or beyond.
The table uses ""present"", which means her career is ongoing into 2023 and beyond.

Therefore, Nicki Minaj has been active for 18 years in her career.

Final Answer: Nicki Minaj has been active for 18 years in her career."
How many years has Ryan Hunter-Reay participated in the Rolex Grand-Am Sports Car Series since 2006?,7,car driver,521,<num_years>,years,head,"category
car driver

Ryan Hunter-Reay
Nationality	United States | American
Born	( | 1980-12-17 | ) | December 17, 1980 | (age 41) | Dallas, Texas, U.S.
['Ryan Hunter-Reay at Road America in 2021.png | Hunter-Reay at Road America in 2021']

Championship titles
1999 | 2010 | 2012 | 2014	Skip Barber National champion | Toyota Grand Prix of Long Beach winner | Verizon IndyCar Series champion | A. J. Foyt Oval champion | Indianapolis 500 winner

Awards
1997 | 2000 | 2002 | 2007 | 2008 | 2013, 2014	Skip Barber Big Scholarship | Barber Dodge Pro Series Rookie of the Year | WorldCom Rising Star Award | Verizon IndyCar Series Rookie of the Year | Indianapolis 500 Rookie of the Year | Best Driver ESPY Award

IndyCar Series career
Team(s)	No. 28 (Andretti Autosport)
2021 position	17th
Best finish in the championship	1st (2012)
First race	2007 Honda 200 (Mid-Ohio)
Last race	2021 Acura Grand Prix of Long Beach (Long Beach)
First win	2008 Camping World Indy Grand Prix at the Glen (Watkins Glen)
Last win	2018 GoPro Grand Prix of Sonoma (Sonoma)
['239 races run over 15 years', 'Wins | Podiums | Poles', '16 | 44 | 6']

Champ Car career
Years active	2003-2005
Team(s)	American Spirit Team Johansson (2003) | Herdez Competition (2004) | Rocketsports Racing (2005)
Best finish in the championship	9th (2004)
First race	2003 Grand Prix of St. Petersburg (Streets of St. Petersburg)
Last race	2005 Hurricane Relief 400 (Las Vegas)
First win	2003 Lexmark Indy 300 (Surfers Paradise)
Last win	2004 Time Warner Cable Road Runner 250 (Milwaukee)
['43 races run over 3 years', 'Wins | Podiums | Poles', '2 | 3 | 1']

Previous series
1998, 2000-2001 | 2002 | 2002, 2010-2013 | 2003-2005 | 2006-2013 | 2006 | 2012 | 2014	Barber Dodge Pro Series | Atlantic Championship | American Le Mans Series | Champ Car World Series | Rolex Grand-Am Sports Car Series | A1 Grand Prix | Race of Champions | IMSA Tudor United SportsCar Championship

","To determine how many years Ryan Hunter-Reay participated in the Rolex Grand-Am Sports Car Series since 2006, let's follow these steps:

1. Identify the relevant information from the table:
   - The ""Previous series"" section lists his participation in various series.

2. Look for the Rolex Grand-Am Sports Car Series in the list:
   - We find it listed under ""Rolex Grand-Am Sports Car Series"" in 2006.

3. Check if there's any further information about his participation after 2006:
   - There is no additional mention of his participation in this series beyond 2006.

4. Count the number of years:
   - Since he participated in 2006 and there's no indication of continued participation, we can only count 1 year.

Therefore, Ryan Hunter-Reay participated in the Rolex Grand-Am Sports Car Series for 1 year since 2006.

Final Answer: 1 year."
How many years has it been since Bustamante last fought?,10,martial artist,849,<num_years>,years,head,"category
martial artist

Murilo Bustamante
Born	( | 1966-07-30 | ) | 30 July 1966 | (age 56) | Arpoador, Rio de Janeiro, Brazil
Nationality	Brazilian
Height	6 ft 1 in (1.85 m)
Weight	185 lb (84 kg; 13.2 st)
Division	Welterweight | Middleweight | Light Heavyweight
Style	Luta Livre, Brazilian Jiu-Jitsu
Team	Brazilian Top Team
Rank	7th degree coral belt in Brazilian Jiu-Jitsu | under Carlson Gracie
Years active	1991-2012 (MMA)

Mixed martial arts record
Total	24
Wins	15
By knockout	2
By submission	5
By decision	6
Losses	8
Draws	1

Other information
['Mixed martial arts record from Sherdog']

Brazilian jiu-jitsu

Representing | Brazil

World Jiu-Jitsu Championship
['Gold medal - first place | 1999 Rio de Janeiro | -94kg', 'Bronze medal - third place | 1998 Rio de Janeiro | -94kg', 'Bronze medal - third place | 1998 Rio de Janeiro | Absolute', 'Silver medal - second place | 1996 Rio de Janeiro | -94kg']

Brazilian National Championship
['Gold medal - first place | 1999 Rio de Janeiro, Brazil | Absolute', 'Bronze medal - third place | 1998 Rio de Janeiro, Brazil | -94kg', 'Bronze medal - third place | 1998 Rio de Janeiro, Brazil | Absolute', 'Silver medal - second place | 1996 Rio de Janeiro, Brazil | -94kg']

","To determine how many years have passed since Murilo Bustamante last fought, we need to follow these steps:

1. Identify the years he was active in MMA.
2. Determine his last year of activity.
3. Calculate the difference between the current year and his last year of activity.

Step 1: From the table, we can see that Bustamante's years active were listed as ""1991-2012 (MMA)"".

Step 2: His last year of activity mentioned in the table is 2012.

Step 3: The current year given in the instruction is December 2022. We subtract 2012 from 2022 to find the number of years since his last fight:
2022 - 2012 = 10 years

Therefore, it has been 10 years since Murilo Bustamante last fought.

Final Answer: 10 years"
How many years has it been since the Firefly was retired?,66,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","To determine how many years have passed since the Firefly was retired, we need to follow these steps:

1. Identify the year the Firefly was retired: According to the table, the Firefly was retired in 1956.
2. Determine the current year: The problem states that the current date is December 2022.
3. Calculate the difference between the current year and the retirement year:
   2022 - 1956 = 66

Therefore, it has been 66 years since the Firefly was retired.

Final Answer: 66 years"
How many years has it been since the Supreme Court of Argentina was established?,159,court,253,<num_years>,years,head,"category
court

Supreme Court of Argentina
Established	January 15, 1863 | ; 159 years ago |  ( | 1863-01-15 | )
Location	Buenos Aires
Coordinates	34°36′08″S | 58°23′09″W |  / | 34.602120°S 58.385907°W |  / | -34.602120; -58.385907
Composition method	Presidential nomination with Senate of Argentina confirmation | (Judges) | Ministers of the Supreme Court | (President)
Authorized by	Argentine Constitution
Judge term length	75 years old. At that age, the President and the Senate can keep the judges for an additional term of five years, following the same process established for the appointment. The five-year extension can be repeated indefinitely.
Number of positions	5
Website	csjn | .gov | .ar
['Corte Suprema de Justicia de la Nación Argentina', 'Corte suprema argentina logo.png', 'ID 472 Palacio de Justicia de la Nación 5006.jpg | Palace of Justice, seat of the Supreme Court']

President of the Supreme Court
Currently	Horacio Rosatti
Since	1 October 2021 | ; 8 months ago |  ( | 1 October 2021 | )

Vice President of the Supreme Court
Currently	Carlos Rosenkrantz
Since	1 October 2021 | ; 8 months ago |  ( | 1 October 2021 | )

","To determine how many years have passed since the Supreme Court of Argentina was established, we need to follow these steps:

1. Identify the establishment date from the table:
   The table states that the Supreme Court of Argentina was established on January 15, 1863.

2. Determine the current year:
   According to the instruction, the current date is December 2022.

3. Calculate the difference between the current year and the establishment year:
   2022 - 1863 = 159 years

Therefore, it has been 159 years since the Supreme Court of Argentina was established.

Final Answer: 159 years"
How many years has it been since the V/Line Corporation was formed as a statutory corporation?,19,agency,1141,<num_years>,years,head,"category
agency

caption
V/Line Corporation

infobox-image
VLine logo (2014).svg

Corporation overview
Formed	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | 1 July 1983 |  ( | 1983-07-01 | ) | (as State Transport Authority brand) | 1 October 2003 |  ( | 2003-10-01 | ) | (as statutory corporation)
Preceding corporation	Victorian Railways
Type	Statutory authority
Employees	Increase |  2,190 | (June 2019)
Annual budget	AUD$932 million | (2018-19 income)
Ministers responsible	Ben Carroll, Minister for Public Transport | Tim Pallas, Treasurer
Corporation executives	Gabrielle Bell, Chair | Matt Carrick, CEO
Parent department	Department of Transport
Parent agency	Transport for Victoria
Key document	Transport Integration Act 2010
Website	vline | .com | .au

","To determine how many years have passed since the V/Line Corporation was formed as a statutory corporation, we need to follow these steps:

1. Identify when V/Line Corporation was formed as a statutory corporation.
2. Calculate the difference between the current year and that formation date.

Step 1: Identifying the formation date
From the ""Corporation overview"" section, we can see that V/Line Corporation became a statutory corporation on 1 October 2003.

Step 2: Calculating the difference
The current year is 2022 (as per the assumption given).

2022 - 2003 = 19 years

Therefore, it has been 19 years since the V/Line Corporation was formed as a statutory corporation.

Final Answer: 19 years"
How many years has the JF-17 Thunder been used in China?,15,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","To determine how many years the JF-17 Thunder has been in production in China, we need to analyze the information provided in the table.

1. The table states that production in China began in June 2007.
2. As of December 2022, the production is still ongoing.

We calculate the duration as follows:
- Start of production: June 2007
- Current year: 2022
- Since it started in June, we consider the full year 2007 as part of the production period.

Calculation:
2022 - 2007 = 15 years

Therefore, the JF-17 Thunder has been in production in China for 15 years.

Final Answer: 15 years"
How many years in a row did Kaija Parve win a gold medal in the women's biathlon?,5,skier,793,<num_years>,years,head,"category
skier

Kaija Parve
Full name	Kaija Parve-Helinurm
Born	( | 1964-06-14 | ) | 14 June 1964 | (age 58) | Tallinn, Estonia

World Cup career
Seasons	1984-88

Women's biathlon

Representing | Soviet Union

World Championships
['Gold medal - first place | 1988 Chamonix | 3 × 5 km relay', 'Gold medal - first place | 1987 Lahti | 3 × 5 km relay', 'Gold medal - first place | 1986 Falun | 5 km sprint', 'Gold medal - first place | 1986 Falun | 3 × 5 km relay', 'Gold medal - first place | 1985 Egg am Etzel | 10 km individual', 'Gold medal - first place | 1985 Egg am Etzel | 3 × 5 km relay', 'Gold medal - first place | 1984 Chamonix | 3 × 5 km relay', 'Silver medal - second place | 1987 Lahti | 10 km individual', 'Silver medal - second place | 1985 Egg am Etzel | 5 km sprint', 'Updated on April 1, 2012.']

","To determine how many years in a row Kaija Parve won a gold medal in the women's biathlon, we need to look at the chronological order of her medals.

1. First, list out the years of her gold medals:
   - 1984 (Chamonix)
   - 1985 (Egg am Etzel)
   - 1986 (Falun)

2. Check for consecutive years:
   - 1984 to 1985: Yes, she won gold in both years.
   - 1985 to 1986: Yes, she won gold in both years.

3. Verify if there's a longer streak:
   - There isn't any longer streak of consecutive years where she won gold.

Therefore, the longest period of consecutive gold medals is two years.

Final Answer: Kaija Parve won a gold medal in the women's biathlon for two years in a row."
How many years into his professional career did Sam Snead win the Masters?,15,golf,70,<num_years>,years,head,"category
golf

Sam Snead
['Sam Snead 1967.JPG | Snead in 1967']

Personal information
Full name	Samuel Jackson Snead
Nickname	The Slammer | Slammin' Sammy
Died	May 23, 2002 | (2002-05-23) | (aged 89) | Hot Springs, Virginia, U.S.
Height	5 ft 11 in (180 cm)
Weight	185 lb (84 kg)
Sporting nationality	United States
Spouse	Audrey Karnes Snead | (m. 1940-90, her death)
Children	Sam Jr., Terrence

Career
Turned professional	1934
Former tour(s)	PGA Tour | Champions Tour
Professional wins	142

Number of wins by tour
PGA Tour	82 (Tied 1st all time)
LPGA Tour	1
Other	45 (regular) | 14 (senior)

Best results in major championships | (wins: 7)
Masters Tournament	Won | : 1949, 1952, 1954
PGA Championship	Won | : 1942, 1949, 1951
U.S. Open	2nd/T2: 1937, 1947, 1949, 1953
The Open Championship	Won | : 1946

Achievements and awards
World Golf Hall of Fame	1974 | (member page)
PGA | leading money winner	1938, 1949, 1950
PGA Golfer of the Year	1949
Vardon Trophy	1938, 1949, 1950, 1955
PGA Tour Lifetime | Achievement Award	1998

","To determine how many years into his professional career Sam Snead won the Masters, we need to follow these steps:

1. Identify when Sam Snead turned professional: According to the table, he turned professional in 1934.
2. Identify when Sam Snead won the Masters: The table shows that he won the Masters in 1949.
3. Calculate the difference between these two years:
   1949 (year he won the Masters) - 1934 (year he turned professional) = 15 years

Therefore, Sam Snead won the Masters 15 years into his professional career.

Final Answer: 15 years"
How many years into the war was the picture of Ronald Reagan and José Napoleón Duarte taken?,6,civil war,1022,<num_years>,years,head,"category
civil war

Salvadoran Civil War
Date	15 October 1979 - 16 January 1992 | (12 years, 3 months and 1 day)
Location	El Salvador
Result	Chapultepec Peace Accords | Restructuring of Salvadoran Armed Forces | National Police was replaced by National Civil Police; National Guard and Treasury Police are dissolved. | FMLN armed wing is dissolved, becoming solely a political party (although its combatants are exonerated).
['Part of the Central American crisis and Cold War', 'Clockwise: Guerrilla camp in Morazán in 1983; Salvadoran Armed Forces soldiers; Ronald Reagan and José Napoleón Duarte in 1985; The final offensive of 1981; Guerrillas in Perquín, Morazán in 1990. | Clockwise: Guerrilla camp in Morazán in 1983; Salvadoran Armed Forces soldiers; Ronald Reagan and José Napoleón Duarte in 1985; The final offensive of 1981; Guerrillas in Perquín, Morazán in 1990.']

Belligerents
Salvadoran government | (Revolutionary Government Junta until 1982) | Paramilitary death squads | Foreign mercenaries | (unknown number, possibly hundreds) | United States | Supported by | Guatemala | Honduras | Chile | (until 1990) | Argentina | (until 1983) | Israel | Taiwan	FMLN | (CRM) | FDR | FPL (BLP, LP-28) | RN (FAPU) | PRTC (MLP) | PCES | Supported by | Soviet Union | (until 1991) | East Germany | (until 1989) | Nicaragua | Cuba | Diplomatic support | North Korea | (until 1990)

Commanders and leaders
Álvaro Magaña | José Napoleón Duarte | Alfredo Cristiani | Adolfo Arnoldo Majano | Jaime Abdul Gutiérrez | José Guillermo García | Carlos Vides Casanova | Roberto D'Aubuisson | Domingo Monterrosa | †	Schafik Hándal | Joaquín Villalobos | Cayetano Carpio † | Salvador Sánchez Cerén | Fermán Cienfuegos

Strength
9,850 | (1980) | 39,000 - 51,150 | (1985) | 63,000 - 70,000 | 55,000 regulars | 15,000 paramilitaries | (1992)	12,000-15,000 | (1984) | 6,000-15,000 | (1985) | (probably 10,000) | 8,000-10,000 | (1992)

Casualties and losses
['7,000 killed | 20,000 killed', '70,000-80,000 killed | (in total) | 8,000 disappeared | 550,000 internally displaced | 500,000 refugees in other countries']

","To determine how many years into the war the picture of Ronald Reagan and José Napoleón Duarte was taken, we need to follow these steps:

1. Identify the start date of the war:
   - The war started on 15 October 1979.

2. Identify the date when the picture was taken:
   - The image mentions ""Ronald Reagan and José Napoleón Duarte in 1985.""

3. Calculate the difference between the war's start date and the year the picture was taken:
   - Start date: 15 October 1979
   - Picture taken in: 1985

4. Determine the exact year difference:
   - 1985 - 1979 = 6 years

Therefore, the picture of Ronald Reagan and José Napoleón Duarte was taken 6 years into the war.

Final Answer: 6 years"
How many years lapsed between the introduction and the frontline withdrawal of the B-24 Skua?,3,aircraft,226,<num_years>,years,head,"category
aircraft

B-24 Skua
Role	Carrier-based dive bomber/fighter | Type of aircraft
Manufacturer	Blackburn Aircraft
First flight	9 February 1937
Introduction	November 1938
Retired	1941 (withdrawn from front line) | March 1945 (withdrawn from other duties)
Primary user	Fleet Air Arm
Number built	192
Variants	Blackburn Roc
['15 Blackburn Skua, Bristol Perseus (15650612347).jpg', 'Blackburn Skua in flight']

","To determine how many years lapsed between the introduction and the frontline withdrawal of the B-24 Skua, we need to follow these steps:

1. Identify the introduction date: November 1938
2. Identify the frontline withdrawal date: 1941
3. Calculate the difference between these two dates

Step 1: The introduction date is given as November 1938.
Step 2: The frontline withdrawal date is given as 1941.
Step 3: To calculate the difference:
   - From November 1938 to December 1938: 1 month
   - Full years from 1939 to 1940: 2 years
   - Full years from 1941: 1 year

Adding these together: 1 month + 2 years + 1 year = 3 years and 1 month

Since the question asks for the number of years, we can round down to the nearest whole year.

Final Answer: 3 years"
How many years later was the next album released after 14 Shades of Grey?,2,album,942,<num_years>,years,head,"category
album

14 Shades of Grey
['The gray words ""Staind"".']

Studio album by | Staind
Released	May 20, 2003
Recorded	September 2002 - March 2003
Studio	Westlake Recording Studios in Los Angeles, California
Genre	Post-grunge | alternative rock | alternative metal
Length	62 | 12
Label	Flip, Elektra
Producer	Josh Abraham

Staind chronology
['Break the Cycle | (2001) | 14 Shades of Grey | (2003) | Chapter V | (2005)']

Singles from |  14 Shades of Grey
['""Price to Play"" | Released: April 1, 2003 | ""So Far Away"" | Released: June 17, 2003 | ""How About You"" | Released: December 23, 2003 | ""Zoe Jane"" | Released: April 5, 2004']

","To determine how many years later the next album was released after ""14 Shades of Grey,"" we need to follow these steps:

1. Identify the release year of ""14 Shades of Grey.""
2. Find the title of the next album listed in the chronology.
3. Identify the release year of that next album.
4. Calculate the difference between the two years.

Step 1: The release year of ""14 Shades of Grey"" is 2003 (from the ""Released"" row in the table).

Step 2: According to the ""Staind chronology"" section, the next album after ""14 Shades of Grey"" is ""Chapter V.""

Step 3: ""Chapter V"" was released in 2005 (also from the ""Staind chronology"" section).

Step 4: Calculate the difference:
2005 - 2003 = 2 years

Therefore, the next album was released 2 years after ""14 Shades of Grey.""

Final Answer: 2 years."
How many years long was the last reign of the Kalmar Union?,10,empire,430,<num_years>,years,head,"category
empire

Kalmar Union | Kalmarunionen | (Danish, Norwegian, Swedish) | Kalmarin unioni | (Finnish) | Kalmarsambandið | (Icelandic) | Kalmar unioni | (Greenlandic) | Kalmarsamveldið | (Faroese) | Unio Calmariensis | (Latin)
Status	Personal union
Common languages	Official use: Middle Danish, Old Swedish, Middle Norwegian, Renaissance Latin | Also spoken: Middle Icelandic, Old Faroese, Norn, Greenlandic Norse, Middle Low German, Finnish, Sami, Greenlandic, Karelian
Religion	Roman Catholicism
Government	Personal union
Monarch	
 1397-1442 | a	Eric of Pomerania | (first)
 1513-23 | b	Christian II | (last)
Legislature	Riksråd | and | Herredag | (one in each kingdom)
Historical era	Late Middle Ages
 Inception	17 June 1397
 Engelbrekt rebellion	1434-1436
 Stockholm Bloodbath	November 1520
 Gustav Vasa elected as | King of Sweden	1523
 Denmark-Norway was established.	1537
['1397-1537', 'Flag of Kalmar Union | ""Banner of the realms"" as described by Eric of Pomerania in 1430 | Arms of Christian I, John & Christian II of Kalmar Union | Arms of Christian I, John & Christian II', 'The Kalmar Union, c. 1400 | The Kalmar Union, c. 1400']

Area
 Total	2,839,386 km | 2 | (1,096,293 sq mi)
Currency	Mark, Örtug, Norwegian penning, Swedish penning
Preceded by	Succeeded by
['State Banner of Denmark (14th Century).svg | Kingdom of Denmark', 'Royal Banner of Norway (14th Century).svg | Kingdom of Norway', 'Royal Banner of Sweden (14th Century).svg | Kingdom of Sweden', 'Denmark-Norway', 'Kingdom of Sweden | Sweden-Flag-1562.svg', 'Kingdom of Scotland', 'Margaret I ruled Denmark 1387-1412, Norway 1388-1389, and Sweden 1389-1412 | Christian II ruled Denmark and Norway 1513-1523; Sweden 1520-1521']

","To determine how many years long the last reign of the Kalmar Union was, we need to identify the last monarch and the dates of their reign.

1. From the ""Monarch"" section, we see that the last monarch of the Kalmar Union was Christian II.
2. The dates provided for Christian II's reign are:
   - Start: 1513
   - End: 1523

3. To calculate the length of his reign, we subtract the start year from the end year:
   1523 - 1513 = 10 years

Therefore, the last reign of the Kalmar Union lasted 10 years.

Final Answer: 10 years."
How many years longer did Hasanefendić manage Switzerland than VfL Gummersbach?,3,handball,503,<num_years>,years,head,"category
handball

Sead Hasanefendić
['Sead Hasanefendic 04.jpg | Hasanefendić as VfL Gummersbach coach in August 2008']

Personal information
Full name	Sead Hasanefendić
Born	( | 1948-08-01 | ) | 1 August 1948 | (age 73) | Novi Sad, SR Serbia, | SFR Yugoslavia
Nationality	Croatian

Club information
Current club	ThSV Eisenach (manager)

Teams managed
Years	Team
1979	Yugoslavia
1979-1980	RK Metaloplastika
1980-1986	Switzerland
1987-1989	US Créteil
1989-1992	Vénissieux
1993-1995	VfL Hameln
1995-1996	OM Vitrolles
1996-1997	US Ivry
1998-2000	RK Celje
2000-2002	BM Granollers
2002-2004	VfL Gummersbach
2004-2008	Tunisia
2008-2011	VfL Gummersbach
2009-2010	Serbia
2013	GWD Minden
2014-2015	Tunisia
2015	TuS Nettelstedt-Lübbecke
2017	VfL Gummersbach
2018-	ThSV Eisenach

","To answer this question, we need to determine the duration of Hasanefendić's management at Switzerland and VfL Gummersbach, and then find the difference between these durations.

Step 1: Calculate the duration for Switzerland.
- Start year: 1980
- End year: 1986
Duration = 1986 - 1980 = 6 years

Step 2: Calculate the duration for VfL Gummersbach.
We need to consider both periods mentioned:
- First period: 2002-2004 (2 years)
- Second period: 2008-2011 (3 years)
Total duration = 2 + 3 = 5 years

Step 3: Find the difference in years.
Difference = Duration for Switzerland - Duration for VfL Gummersbach
           = 6 years - 5 years
           = 1 year

Final Answer: Hasanefendić managed Switzerland 1 year longer than VfL Gummersbach."
How many years longer did Hewitt's NBA career last than his college career?,2,basketball,568,<num_years>,years,head,"category
basketball

caption
Bill Hewitt

Personal information
Born	( | 1944-08-08 | ) | August 8, 1944 | (age 77) | Cambridge, Massachusetts
Nationality	American
Listed height	6 ft 7 in (2.01 m)
Listed weight	210 lb (95 kg)

Career information
High school	Cambridge Rindge and Latin | (Cambridge, Massachusetts)
College	Mt. SAC (1964-1966) | USC (1966-1968)
NBA draft	1968 / Round: 1 / Pick: 11th overall
Playing career	1968-1974
Position	Small forward
Number	30, 31, 27
['Selected by the Los Angeles Lakers']

Career history
1968-1969	Los Angeles Lakers
1969-1972	Detroit Pistons
1972-1973	Buffalo Braves
1974	Chicago Bulls

Career highlights and awards
['NBA All-Rookie First Team (1969) | 2× First-team All-AAWU (1967, 1968)']

Career NBA statistics
Points	2,062 (5.7 ppg)
Rebounds	1,994 (5.5 rpg)
Assists	469 (1.3 apg)

Stats | Edit this at Wikidata |  at NBA.com

Stats at Basketball-Reference.com

","To determine how many years longer Hewitt's NBA career lasted compared to his college career, we need to follow these steps:

1. Identify the duration of Hewitt's college career:
   - He attended Mt. SAC from 1964-1966 and USC from 1966-1968.
   - This means his college career spanned 4 years (1964-1968).

2. Identify the duration of Hewitt's NBA career:
   - His NBA career started in 1968 and ended in 1974.
   - This means his NBA career spanned 7 years (1968-1974).

3. Calculate the difference between the two durations:
   - NBA career length: 7 years
   - College career length: 4 years
   - Difference: 7 - 4 = 3 years

Therefore, Hewitt's NBA career lasted 3 years longer than his college career.

Final Answer: 3 years"
