question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years did it take for the HMS Astute to be ordered and then launched?,10,ship,1114,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Astute
Ordered	March 1997
Builder	BAE Systems Submarine Solutions, | Barrow-in-Furness
Laid down	31 January 2001
Launched	8 June 2007
Sponsored by	The Duchess of Cornwall
Commissioned	27 August 2010
In service	May 2014
Homeport	HM Naval Base Clyde
Identification	Pennant number: S119
Status	Operational
Badge	Astute Crest.jpg

General characteristics
Class and type	Astute | -class fleet submarine
Displacement	Surfaced: 7,000 to 7,400 t (7,300 long tons; 8,200 short tons) | Submerged: 7,400 to 7,800 t (7,700 long tons; 8,600 short tons)
Length	97 m (318 ft 3 in)
Beam	11.3 m (37 ft 1 in)
Draught	10 m (32 ft 10 in)
Propulsion	1 × Rolls-Royce PWR 2 nuclear reactor, HEU 93.5% | MTU 600 kilowatt diesel generators
Speed	30 kn (56 km/h; 35 mph), submerged
Range	Unlimited
Endurance	90 days
Test depth	Over 300 m (984 ft 3 in)
Complement	98 (capacity for 109)
Sensors and | processing systems	Thales Sonar 2076 | Atlas DESO 25 echosounder | 2 × Thales CM010 optronic masts | Raytheon Successor IFF
Armament	6 × 21 in (533 mm) torpedo tubes with stowage for up to 38 weapons | Tomahawk Block IV cruise missiles | Spearfish heavyweight torpedoes

","To determine how many years it took for the HMS Astute to go from being ordered to being launched, we need to follow these steps:

1. Identify the date when the HMS Astute was ordered.
2. Identify the date when the HMS Astute was launched.
3. Calculate the difference between these two dates.

Step 1: The HMS Astute was ordered in March 1997.

Step 2: The HMS Astute was launched on 8 June 2007.

Step 3: Calculating the difference:
- From March 1997 to March 2007 is exactly 10 years.
- From March 2007 to June 2007 is 3 months.
- Therefore, the total time taken is 10 years and 3 months.

However, the question asks for the number of years, so we'll round this to the nearest whole year. Since 3 months is less than half a year, we round down to 10 years.

Final Answer: 10 years"
How many years did it take from the founding of the party until it was formally registered?,6,political party,182,<num_years>,years,tail,"category
political party

Citizen Revolution Movement | Movimiento Revolución Ciudadana
Abbreviation	RC
Leader	Rafael Correa
President	Marcela Aguiñaga
General Secretary	David Villamar
Founder	Iván Espinel
Founded	2010 | (historical) | August 2021 | (modern)
Registered	18 August 2016 | ; 5 years ago |  ( | 2016-08-18 | )
Split from	PAIS Alliance
Headquarters	Quito
Youth wing	Frente de Jóvenes de la RC
Membership | (2022)	200,000
Ideology	Progressivism | Anti-neoliberalism | Socialism of the 21st century | Bolivarianism | Correism | Left-wing nationalism | Left-wing populism | Market socialism | Anti-imperialism
Political position	Left-wing
National affiliation	Union for Hope
Colors	Cyan | White | Red
Seats in the National Assembly	47 / 137
Provincial Prefects	2 / 137
Mayors	0 / 221
['Movimiento revolucion ciudadana.png']

Website
['revolucionciudadana | .com | .ec', 'Politics of Ecuador | Political parties | Elections']

","To determine how many years it took for the Citizen Revolution Movement to be formally registered after its founding, we need to follow these steps:

1. Identify the founding date: The historical founding date is given as 2010, but the modern founding date is specified as August 2021.
2. Identify the registration date: The registration date is given as 18 August 2016.
3. Calculate the time difference between the founding and registration dates:
   - Using the modern founding date (August 2021): This option doesn't make sense because the registration happened in 2016, which is before 2021.
   - Therefore, we use the historical founding date (2010).
   
4. Calculate the difference in years between 2010 and 2016:
   - 2016 - 2010 = 6 years

Therefore, it took 6 years from the founding of the party until it was formally registered.

Final Answer: 6 years"
How many years did it take the Saudi Arabian Armed Forces to assume their current form after their founding?,198,army,1122,<num_years>,years,tail,"category
army

Saudi Arabian Armed Forces
Motto	""الله أكبر - النصر او الشهادة"" | “God is the Greatest - Victory or Martyrdom”
Founded	1745 | ; 277 years ago |  ( | 1745 | )
Current form	1943
Service branches	Royal Saudi Land Forces | Royal Saudi Air Force | Royal Saudi Naval Forces | Royal Saudi Air Defense | Royal Saudi Strategic Missile Force
Headquarters	Riyadh
['القُوَّات العَرَبِيَّة السُّعُودِيَّة المُسَلَّحَة', 'Armed Forces of Saudi Arabia Emblem.png | Emblem of the Armed Forces']

Leadership
Supreme Commander	King Salman bin Abdulaziz Al Saud
Minister of Defense	Crown Prince Mohammad bin Salman Al Saud
Chairman of the General Staff	Air Chief Marshal Fayyadh Al Ruwaili

Personnel
Military age	17
Conscription	No
Active personnel	Active: 257,000
Deployed personnel	11,200 (2015 est.) | Bahrain | 14 March 2011 | Yemen | 26 March 2015 | Djibouti | 15 October 2015

Expenditures
Budget	US$57.5 billion | (6th)

Industry
Domestic suppliers	KACST | SAMIC | SAMI | PSATRI | SAEC
Foreign suppliers	List | Brazil | China | Spain | France | Georgia | Italy | Japan | Pakistan | Serbia | Poland | Russia | United States | Croatia | United Kingdom | Ukraine | Greece

Related articles
History	List of Wars | Top leaders
Ranks	KSA military ranks

","To determine how many years it took for the Saudi Arabian Armed Forces to assume their current form after their founding, we need to follow these steps:

1. Identify the founding year of the Saudi Arabian Armed Forces.
2. Identify the year when the Saudi Arabian Armed Forces assumed their current form.
3. Calculate the difference between these two years.

Step 1: The founding year of the Saudi Arabian Armed Forces is given as 1745.

Step 2: The current form of the Saudi Arabian Armed Forces was established in 1943.

Step 3: To calculate the number of years it took to reach the current form:
- Subtract the founding year from the year when the current form was established:
  1943 - 1745 = 198 years

Therefore, it took 198 years for the Saudi Arabian Armed Forces to assume their current form after their founding.

Final Answer: 198 years"
How many years did it take the Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying to Bahrain?,4,army,1122,<num_years>,years,tail,"category
army

Saudi Arabian Armed Forces
Motto	""الله أكبر - النصر او الشهادة"" | “God is the Greatest - Victory or Martyrdom”
Founded	1745 | ; 277 years ago |  ( | 1745 | )
Current form	1943
Service branches	Royal Saudi Land Forces | Royal Saudi Air Force | Royal Saudi Naval Forces | Royal Saudi Air Defense | Royal Saudi Strategic Missile Force
Headquarters	Riyadh
['القُوَّات العَرَبِيَّة السُّعُودِيَّة المُسَلَّحَة', 'Armed Forces of Saudi Arabia Emblem.png | Emblem of the Armed Forces']

Leadership
Supreme Commander	King Salman bin Abdulaziz Al Saud
Minister of Defense	Crown Prince Mohammad bin Salman Al Saud
Chairman of the General Staff	Air Chief Marshal Fayyadh Al Ruwaili

Personnel
Military age	17
Conscription	No
Active personnel	Active: 257,000
Deployed personnel	11,200 (2015 est.) | Bahrain | 14 March 2011 | Yemen | 26 March 2015 | Djibouti | 15 October 2015

Expenditures
Budget	US$57.5 billion | (6th)

Industry
Domestic suppliers	KACST | SAMIC | SAMI | PSATRI | SAEC
Foreign suppliers	List | Brazil | China | Spain | France | Georgia | Italy | Japan | Pakistan | Serbia | Poland | Russia | United States | Croatia | United Kingdom | Ukraine | Greece

Related articles
History	List of Wars | Top leaders
Ranks	KSA military ranks

","To find out how many years it took for the Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying to Bahrain, we need to follow these steps:

1. Identify the deployment date to Bahrain.
2. Identify the deployment date to Yemen.
3. Calculate the difference between these two dates.

Step 1: The deployment date to Bahrain is given as 14 March 2011.

Step 2: The deployment date to Yemen is given as 26 March 2015.

Step 3: To calculate the difference:
- From 14 March 2011 to 14 March 2015 is exactly 4 years.
- From 14 March 2015 to 26 March 2015 is 12 days.

Adding these together gives us a total of 4 years and 12 days.

Since the question asks for the number of years, we can say that it took approximately 4 years for the Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying to Bahrain.

Final Answer: 4 years"
How many years did it take to build HMS Somerset?,2,ship,224,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Somerset
Operator	Royal Navy
Ordered	January 1992
Builder	Yarrow Shipbuilders
Laid down	12 October 1992
Launched	25 June 1994
Sponsored by	Lady Layard
Commissioned	20 September 1996
Refit	Major 2012-2013, LIFEX 2019 onwards
Homeport	HMNB Devonport, Plymouth
Identification	IMO number: 8949680 | MMSI number: 234635000 | Callsign: GDIP
Motto	Foy pour Devoir | ""Faith for Duty""
Status	in active service
Badge	Hms Somerset badge.gif

General characteristics
Class and type	Type 23 Frigate
Displacement	4,900 t (4,800 long tons; 5,400 short tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1510 kW (2,025 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2980kW (4000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 kn (52 km/h; 32 mph)
Range	7,500 nautical miles (14,000 km) at 15 kn (28 km/h)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAF-1 ESM, | or | , UAT Mod 1 | Seagnat | Type 182 towed torpedo decoy | Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | Up to 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5 | inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","To determine how many years it took to build HMS Somerset, we need to identify the start and end dates of its construction process.

From the table:
- The ship was ""Ordered"" in January 1992.
- It was ""Laid down"" on 12 October 1992.
- It was ""Launched"" on 25 June 1994.
- It was ""Commissioned"" on 20 September 1996.

The actual building period starts when the ship was laid down and ends when it was launched. So we use these two dates to calculate the duration:

1. Start Date: 12 October 1992
2. End Date: 25 June 1994

Now let's calculate the time between these dates:
- From 12 October 1992 to 12 October 1993 is exactly one year.
- From 12 October 1993 to 25 June 1994 is about 8 months and 13 days.

Adding these together, we get approximately 1 year and 8 months. 

For simplicity and since specific days aren't crucial for this calculation, we can round this to about 1.75 years.

Final Answer: It took approximately 1.75 years to build HMS Somerset."
How many years did the Chadian Civil War last?,14,proxy war,974,<num_years>,years,tail,"category
proxy war

Chadian Civil War (1965-1979)
Date	1 November 1965 - November 1979
Location	Chad
Result	Overthrow and death of François Tombalbaye in 1975 | Overthrow of Félix Malloum in 1979 | Signing of Lagos Accord and installation of Transitional Government of National Unity
['33F Sikorsky H34 Tchad.jpg | French Navy helicopter and French paratroopers during a 1971 operation in Chad']

Belligerents
FROLINAT | (from 1966) | First Liberation Army (until 1975) | Second Liberation Army (1968-76) | Third Liberation Army (from 1968) | Various splinter factions | FLT (until 1975) | Volcan Army (from 1970) | FAP (from 1976) | FAN (1976-78, 1979) | Tribal and peasant rebels | Libyan Arab Jamahiriya | Libya (1969-72, from 1975) | Supported by | Algeria | Kingdom of Libya (non-combat, until 1969)	Chad | Chadian Armed Forces | FROLINAT's First Liberation Army ( | circa | 1975) | FAN (1978-79) | France | Supported by | Egypt | Israel

Commanders and leaders
Ibrahim Abatcha | † | (FROLINAT) | Abba Siddick (FROLINAT) | Hissène Habré (FROLINAT, Second Liberation Army, Third Liberation Army, FAN) | Goukouni Oueddei (FROLINAT, Second Liberation Army, FAP) | Ahmat Acyl (FROLINAT, First Liberation Army; Volcan Army) | Mohamed Baghlani (Volcan Army) | Libyan Arab Jamahiriya | Muammar al-Gaddafi	Chad | François Tombalbaye | † | Chad | Félix Malloum | Chad | Ahmat Acyl (First Liberation Army) | Chad | Hissène Habré (FAN) | France | Michel Arnaud | France | Edouard Cortadellas

Strength
['3,000 (FROLINAT, 1966) | 2,000 (FAN, 1978) | 1,200 Armed Forces, 700 Gendarmerie, 120 French (1968) | 11,000 (1979)']

","To determine how many years the Chadian Civil War lasted, we need to identify the start and end dates of the conflict.

From the table, we can see that the Chadian Civil War took place between:
- Date: 1 November 1965 - November 1979

Now, let's calculate the duration:

1. The war started on November 1, 1965.
2. It ended in November 1979 (the exact day isn't specified, but it ended sometime in that month).

To find out the number of years:
- From November 1965 to November 1979 is exactly 14 years.

Therefore, the Chadian Civil War lasted for 14 years.

Final Answer: The Chadian Civil War lasted for 14 years."
How many years did the Defence Force last before its current form?,35,army,1118,<num_years>,years,tail,"category
army

Federal Defence Forces of Germany
Motto	Wir. Dienen. Deutschland. | (German for ''We. Serve. Germany.'')
Founded	12 November 1955 |  ( | 1955-11-12 | )
Current form	3 October 1990
Service branches	Army | Navy | Air Force | Emblem of Streitkräftebasis |  Joint Support Service | Emblem of Sanitaetsdienst |  Joint Medical Service | Emblem of Cyber- und Informationsraum |  Cyber and Information Domain Service
Headquarters	Berlin, Bonn, and Potsdam
Website	www | .bundeswehr | .de | Edit this at Wikidata
['Bundeswehr', 'Logo of the Bundeswehr.svg']

Leadership
Commander-in-Chief	Federal Minister of Defence (during peacetime) | Chancellor of Germany (during war)
Chancellor	Olaf Scholz
Federal Minister	Christine Lambrecht
Inspector General	Eberhard Zorn

Personnel
Military age	17
Conscription	Yes, but indefinitely suspended since July 2011
Active personnel	183,638 (28 February 2022)
Reserve personnel	15,000 (2022)
Deployed personnel	2,107 (4 April 2022)

Expenditures
Budget	€61.6 billion ($64.8 billion) (2021)
Percent of GDP	1.53% (2021)

Industry
Domestic suppliers	Airbus | Rheinmetall | Howaldtswerke-Deutsche Werft | Krauss-Maffei Wegmann | Hensoldt | MBDA Deutschland GmbH | Heckler & Koch | Diehl Defence | Carl Walther GmbH
Foreign suppliers	European Union | United States
Annual exports	€8.015 billion (2019)

Related articles
History	Military history of Germany
Ranks	Rank insignia of the German Bundeswehr

","To find out how many years the Federal Defence Forces of Germany lasted before its current form, we need to:

1. Identify the founding date of the Federal Defence Forces of Germany.
2. Identify the date when it took its current form.
3. Calculate the difference between these two dates.

From the table:
- The Federal Defence Forces of Germany was founded on 12 November 1955.
- It took its current form on 3 October 1990.

Now let's calculate the difference:
- From 12 November 1955 to 3 October 1990 is 34 years and 10 months and 22 days.

However, the question asks for the number of years, so we can round down to the nearest whole year.

Therefore, the Federal Defence Forces of Germany lasted 34 years before taking its current form.

Final Answer: 34 years"
"How many years did the First Lebanon War, starting in 1982, last?",3,army,1119,<num_years>,years,tail,"category
army

Israel Defense Forces
Founded	26 May 1948 | ; 74 years ago |  ( | 1948-05-26 | )
Service branches	Israeli Ground Forces | Israeli Air Force | Israeli Navy
Website	www.idf.il
['.mw-parser-output .noitalic{font-style:normal} | .mw-parser-output .script-Hebr,.mw-parser-output .script-hebrew{font-family:""SBL Hebrew"",""SBL BibLit"",""Taamey Ashkenaz"",""Taamey Frank CLM"",""Frank Ruehl CLM"",""Ezra SIL"",""Ezra SIL SR"",""Keter Aram Tsova"",""Taamey David CLM"",""Keter YG"",Shofar,""David CLM"",""Hadasim CLM"",""Simple CLM"",Nachlieli,Cardo,Alef,""Noto Serif Hebrew"",""Noto Sans Hebrew"",""David Libre"",David,""Times New Roman"",Gisha,Arial,FreeSerif,FreeSans} | צבא ההגנה לישראל | \u200e', 'Badge of the Israeli Defense Forces 2022 version.svg | Emblem of the Israel Defense Forces', 'Flag of the Israel Defense Forces.svg | Flag of the Israel Defense Forces']

Leadership
Prime Minister	Yair Lapid
Defense Minister	Benny Gantz
Chief of the General Staff	Lieutenant General Aviv Kochavi

Personnel
Military age	17
Conscription	24-34 months
Available for | military service	1,554,186 males, age 17-49 (2016), | 1,514,063 females, age 17-49 (2016)
Fit for | military service	1,499,998 males, age 17-49 (2016), | 1,392,319 females, age 17-49 (2016)
Reaching military | age annually	60,000 males (2016), | 60,000 females (2016)
Active personnel	169,500
Reserve personnel	465,000

Expenditures
Budget	US$24.3 billion | (2021) (ranked 15th)
Percent of GDP	5.2% (2021)

Industry
Domestic suppliers	Israel Aerospace Industries | Israel Military Industries | Israel Weapon Industries | Elbit Systems | Elisra | Elta | Rafael | Israel Shipyards
Foreign suppliers	Germany | United States

Related articles
History	1948 Arab-Israeli War | (1948-1949) | Reprisal operations | (1951-1956) | Sinai War | (1956) | Six-Day War | (1967) | War of Attrition | (1967-1970) | Yom Kippur War | (1973) | Operation Litani | (1978) | First Lebanon War | (1982-1985) | South Lebanon conflict | (1985-2000) | First Intifada | (1987-1993) | Second Intifada | (2000-2005) | Second Lebanon War | (2006) | Operation Cast Lead | (2008-2009) | Pillar of Defense | (2012) | Protective Edge | (2014) | Guardian of the Walls | (2021) | Others
Ranks	Israel Defense Forces ranks

","To determine how long the First Lebanon War lasted, we need to identify its start and end dates from the information provided in the related articles section.

Step 1: Identify the start year of the First Lebanon War.
The table mentions that the First Lebanon War started in 1982.

Step 2: Identify the end year of the First Lebanon War.
Looking at the table again, we can see that the First Lebanon War is listed as ""(1982-1985)"".

Step 3: Calculate the duration of the war.
Subtract the start year from the end year:
1985 - 1982 = 3 years

Final Answer: The First Lebanon War lasted 3 years."
How many years did the First Sudanese Civil War last?,16,proxy war,982,<num_years>,years,tail,"category
proxy war

First Sudanese Civil War
Date	18 August 1955 - 27 March 1972 | (16 years, 7 months, 1 week and 2 days)
Location	Southern Sudan
Result	Stalemate | Addis Ababa Agreement | Establishment of the Southern Sudan Autonomous Region with various defined powers
['Part of the Sudanese Civil Wars and the Arab-Israeli conflict', ""Location of Sudan (before 2011).svg | Sudan (red) before 2011; the first civil war took place in the country's south""]

Belligerents
Anglo-Egyptian Sudan | (until 1956) | Sudan | Republic of the Sudan | (until 1969) | Sudan | Sudan | Democratic Republic of the Sudan | (from 1969) | Combat support | Uganda | (Joint operations on Ugandan territory, 1965-69) | Libya | Libya | (Combat involvement at least in 1970) | Non-combat support | United Arab Republic | Soviet Union	SDF mutineers, bandits, and unaffiliated separatist militias | ALF | (1965-1970) | Anyanya | (from 1963) | Israel | (from 1969) | Supported by | Ethiopia | Uganda | (from about 1970) | Democratic Republic of the Congo | Congo-Léopoldville | Kenya

Commanders and leaders
['Alexander Knox Helm | Sudan | Ismail al-Azhari | Sudan | Gaafar Nimeiry | Joseph Lagu | Gordon Muortat Mayen | Israel | David Ben-Uziel']

Strength
Sudanese Armed Forces | 6,000-7,000 (1955) | 36,000 (late 1971)	Anyanya | 6,000-12,000 | circa | 18,000 (late 1960s)

Casualties and losses
['500,000-1 million killed']

","The duration of the First Sudanese Civil War is given as 18 August 1955 to 27 March 1972. To determine how many years this period spans, we need to calculate the difference between these two dates.

From August 18, 1955, to August 18, 1972, is exactly 17 years. Since the end date is March 27, 1972, which is before August 18, 1972, we do not add another full year to the count. Therefore, the total duration is 17 years plus the time from March 27 to August 18, which is less than a full year.

However, the table already provides the exact duration as ""16 years, 7 months, 1 week and 2 days"". This confirms that the war lasted more than 16 but less than 17 full years.

Therefore, the First Sudanese Civil War lasted for 16 years when considering whole years.

Final Answer: The First Sudanese Civil War lasted for 16 years."
How many years did the Second Liberation Army exist?,8,proxy war,974,<num_years>,years,tail,"category
proxy war

Chadian Civil War (1965-1979)
Date	1 November 1965 - November 1979
Location	Chad
Result	Overthrow and death of François Tombalbaye in 1975 | Overthrow of Félix Malloum in 1979 | Signing of Lagos Accord and installation of Transitional Government of National Unity
['33F Sikorsky H34 Tchad.jpg | French Navy helicopter and French paratroopers during a 1971 operation in Chad']

Belligerents
FROLINAT | (from 1966) | First Liberation Army (until 1975) | Second Liberation Army (1968-76) | Third Liberation Army (from 1968) | Various splinter factions | FLT (until 1975) | Volcan Army (from 1970) | FAP (from 1976) | FAN (1976-78, 1979) | Tribal and peasant rebels | Libyan Arab Jamahiriya | Libya (1969-72, from 1975) | Supported by | Algeria | Kingdom of Libya (non-combat, until 1969)	Chad | Chadian Armed Forces | FROLINAT's First Liberation Army ( | circa | 1975) | FAN (1978-79) | France | Supported by | Egypt | Israel

Commanders and leaders
Ibrahim Abatcha | † | (FROLINAT) | Abba Siddick (FROLINAT) | Hissène Habré (FROLINAT, Second Liberation Army, Third Liberation Army, FAN) | Goukouni Oueddei (FROLINAT, Second Liberation Army, FAP) | Ahmat Acyl (FROLINAT, First Liberation Army; Volcan Army) | Mohamed Baghlani (Volcan Army) | Libyan Arab Jamahiriya | Muammar al-Gaddafi	Chad | François Tombalbaye | † | Chad | Félix Malloum | Chad | Ahmat Acyl (First Liberation Army) | Chad | Hissène Habré (FAN) | France | Michel Arnaud | France | Edouard Cortadellas

Strength
['3,000 (FROLINAT, 1966) | 2,000 (FAN, 1978) | 1,200 Armed Forces, 700 Gendarmerie, 120 French (1968) | 11,000 (1979)']

","The question asks for the duration of the Second Liberation Army's existence within the context of the Chadian Civil War (1965-1979).

From the provided information:
- The Second Liberation Army is listed under Belligerents for FROLINAT.
- Its time frame is explicitly stated as ""(1968-76)"".

To calculate how many years the Second Liberation Army existed:
1. Identify the start year: 1968.
2. Identify the end year: 1976.
3. Subtract the start year from the end year to find the duration: 1976 - 1968 = 8 years.

Final Answer: The Second Liberation Army existed for 8 years."
How many years did the Tonnerre sail before it was burned down?,1,ship,1110,<num_years>,years,tail,"category
ship

History

French Navy Ensign | France
Name	Tonnerre
Ordered	16 April 1794
Laid down	22 September 1794
Launched	9 June 1808
Commissioned	21 July 1808
Renamed	Quatorze Juillet | (1795)
Fate	Burned and exploded 12 April 1809

General characteristics
Class and type	Téméraire | -class ship of the line
Displacement	2,966 tonnes | 5,260 tonnes fully loaded
Length	55.87 metres (183.3 ft) (172 pied)
Beam	14.90 metres (48 ft 11 in)
Draught	7.26 metres (23.8 ft) (22 pied)
Propulsion	Up to 2,485 m | 2 | (26,748 sq ft) of sails
Armament	74 guns | Lower gundeck: 28 × 36-pounder long guns | Upper gundeck: 30 × 18-pounder long guns | Forecastle and Quarter deck | 16 × 8-pounder long guns | 4 × 36-pounder carronades
Armour	Timber

","To find out how many years the Tonnerre sailed before it was burned down, we need to look at two specific dates from the information provided:

1. The commissioning date: 21 July 1808
2. The fate date: Burned and exploded 12 April 1809

Now, let's calculate the time between these two dates.

- From 21 July 1808 to 12 April 1809:
  - First, count the days remaining in July after 21 July: 10 days (from 22 July to 31 July).
  - Then, add all the days in August (31 days), September (30 days), October (31 days), November (30 days), and December (31 days).
  - Finally, add the days from January to April: 31 (January) + 29 (February, assuming it's not a leap year) + 31 (March) + 12 (April up to the 12th).

Let's sum these up:
- Days remaining in July: 10
- Days in August: 31
- Days in September: 30
- Days in October: 31
- Days in November: 30
- Days in December: 31
- Days in January: 31
- Days in February: 29
- Days in March: 31
- Days in April (up to 12): 12

Total = 10 + 31 + 30 + 31 + 30 + 31 + 31 + 29 + 31 + 12 = 276 days

Since there are approximately 365 days in a non-leap year, we can see that this period is less than one full year but more than 9 months.

Therefore, the Tonnerre sailed for less than a full year but more than 9 months before it was burned down. Given the exact dates, we can say it was slightly more than 9 months.

Final Answer: The Tonnerre sailed for slightly more than 9 months before it was burned down."
How many years did the civil war in Chad last?,14,proxy war,974,<num_years>,years,tail,"category
proxy war

Chadian Civil War (1965-1979)
Date	1 November 1965 - November 1979
Location	Chad
Result	Overthrow and death of François Tombalbaye in 1975 | Overthrow of Félix Malloum in 1979 | Signing of Lagos Accord and installation of Transitional Government of National Unity
['33F Sikorsky H34 Tchad.jpg | French Navy helicopter and French paratroopers during a 1971 operation in Chad']

Belligerents
FROLINAT | (from 1966) | First Liberation Army (until 1975) | Second Liberation Army (1968-76) | Third Liberation Army (from 1968) | Various splinter factions | FLT (until 1975) | Volcan Army (from 1970) | FAP (from 1976) | FAN (1976-78, 1979) | Tribal and peasant rebels | Libyan Arab Jamahiriya | Libya (1969-72, from 1975) | Supported by | Algeria | Kingdom of Libya (non-combat, until 1969)	Chad | Chadian Armed Forces | FROLINAT's First Liberation Army ( | circa | 1975) | FAN (1978-79) | France | Supported by | Egypt | Israel

Commanders and leaders
Ibrahim Abatcha | † | (FROLINAT) | Abba Siddick (FROLINAT) | Hissène Habré (FROLINAT, Second Liberation Army, Third Liberation Army, FAN) | Goukouni Oueddei (FROLINAT, Second Liberation Army, FAP) | Ahmat Acyl (FROLINAT, First Liberation Army; Volcan Army) | Mohamed Baghlani (Volcan Army) | Libyan Arab Jamahiriya | Muammar al-Gaddafi	Chad | François Tombalbaye | † | Chad | Félix Malloum | Chad | Ahmat Acyl (First Liberation Army) | Chad | Hissène Habré (FAN) | France | Michel Arnaud | France | Edouard Cortadellas

Strength
['3,000 (FROLINAT, 1966) | 2,000 (FAN, 1978) | 1,200 Armed Forces, 700 Gendarmerie, 120 French (1968) | 11,000 (1979)']

","To determine how many years the civil war in Chad lasted, we need to look at the dates provided for the conflict.

From the table, we can see that the Chadian Civil War (1965-1979) started on 1 November 1965 and ended in November 1979.

Now, let's calculate the duration:
- Start year: 1965
- End year: 1979

The number of years the civil war lasted can be calculated by subtracting the start year from the end year and adding one year because both the start and end years are part of the conflict period.

\[ \text{Duration} = 1979 - 1965 + 1 = 15 \]

Therefore, the Chadian Civil War lasted for 15 years.

Final Answer: The civil war in Chad lasted for 15 years."
