question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
"For how many years was Access Hollywood known simply as ""Access""?",2,show,1085,<num_years>,years,head,"category
show

Access Hollywood
Also known as	Access | (2017-2019)
Genre	Entertainment news
Presented by	Kit Hoover (2010-present) | Mario Lopez (2019-present) | Scott Evans (2019-present)
Country of origin	United States
Original language	English
Number | of seasons	26
Number | of episodes	7,938 | (as of January 15, 2022 | [update] | : 6,615 weeknights, 1,323 weekend)
['Access Hollywood.png']

Production
Executive producers	Robert K. Silverstein (1999-2019) | Maureen FitzPatrick (2019-present)
Running time	20 minutes (weeknights) | 42 minutes (weekends/days)
Production companies	NBC Studios (seasons 1-5) | KNBC (season 6-present)
Distributor	New World/Genesis Distribution (season 1) | 20th Television (seasons 1-3) | Warner Bros. Domestic Television Distribution (seasons 4-5) | NBC Enterprises (seasons 6-8) | NBCUniversal Television Distribution (season 8-25) | NBCUniversal Syndication Studios (season 25-present)

Release
Original network	Syndication
Picture format	1996-2010: NTSC | 2010-present: HDTV 1080i
Audio format	Stereophonic sound
Original release	September 9, 1996 |  ( | 1996-09-09 | ) |  - | present

External links
['Website']

","To determine how many years Access Hollywood was known simply as ""Access,"" we need to look at the ""Also known as"" section and the overall timeline of the show.

From the table:
- The show is also known as ""Access"" during the period 2017-2019.
- The original release date of the show is September 9, 1996.

So, if the show was known as ""Access"" from 1996 until it changed to ""Access Hollywood"" in 2017, we calculate the duration as follows:
2017 - 1996 = 21 years

Therefore, Access Hollywood was known simply as ""Access"" for 21 years.

Final Answer: 21 years"
For how many years was Alphonse Gallegos both Auxiliary Bishop of Sacramento and Titular Bishop of Sasabe?,10,christian leader,829,<num_years>,years,head,"category
christian leader

Venerable | Alphonse Gallegos | O.A.R.
Church	Roman Catholic Church
Diocese	Sacramento
See	Sacramento
Appointed	24 August 1981
Term ended	6 October 1991
Other post(s)	Titular Bishop of Sasabe (1981-1991)
['Auxiliary Bishop of Sacramento', 'Bishop Alphonse Gallegos.jpg | Gallegos in his episcopal vestments honoring Nuestra Señora de Guadalupe.']

Orders
Ordination	24 May 1958
Consecration	4 November 1981 | by Francis Anthony Quinn
Rank	Bishop

Personal details
Born	Alphonse Gallegos | ( | 1931-02-20 | ) | 20 February 1931 | Albuquerque, New Mexico, United States
Died	6 October 1991 | (1991-10-06) | (aged 60) | Sacramento, California, United States
Buried	National Shrine of Our Lady of Guadalupe, Sacramento
Nationality	American
Denomination	Roman Catholic
Motto	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | ""Love One Another""
Coat of arms	Alphonse Gallegos's coat of arms

Sainthood
Venerated in	Roman Catholic Church
Title as Saint	Venerable
Attributes	Bishop's attire

","From the information given in the table, we can see that Alphonse Gallegos was appointed as Auxiliary Bishop of Sacramento starting on 24 August 1981. He was also consecrated as Titular Bishop of Sasabe on the same day, 4 November 1981.

His term ended on 6 October 1991. Therefore, we need to calculate the overlap period between these two appointments.

1. His term as Auxiliary Bishop of Sacramento started on 24 August 1981.
2. His term as Titular Bishop of Sasabe started on 4 November 1981.
3. His term ended on 6 October 1991.

To find the overlap, we look at the period from 4 November 1981 to 6 October 1991. 

Since the term ended on 6 October 1991, we count the years from 4 November 1981 to 6 October 1991.

This period spans 9 full years and 9 months (from 4 November 1981 to 6 October 1991).

Final Answer: 9 years and 9 months"
For how many years was Atlantis in publication?,35,board game,1163,<num_years>,years,head,"category
board game

caption
Atlantis

infobox-image
ArcanumRPGCover.jpg | The Arcanum | , 1st book of | The Atlantean Trilogy

Designers
Stephan Michael Sechi, Vernie Taylor, Steven Cordovano, J. Andrew Keith

Publishers
Bard Games | Death's Edge Games | ZiLa Games | Khepera Publishing

Publication
1984 (1st edition) | 1985 (2nd edition) | 1996 (3rd edition) | 2014 (Second Age) | 2019 (30th Anniversary Edition)

Genres
Historical fantasy | Sword and Sorcery

Systems
Custom, Omni System

","To determine the number of years Atlantis was in publication, we need to find the earliest and latest editions mentioned in the table.

Earliest edition: 1984 (1st edition)
Latest edition: 2019 (30th Anniversary Edition)

Now, we calculate the difference between these years:
2019 - 1984 = 35 years

Therefore, Atlantis was in publication for 35 years.
Final Answer: 35 years"
For how many years was Robert K. Silverstein the producer for Access Hollywood?,20,show,1085,<num_years>,years,head,"category
show

Access Hollywood
Also known as	Access | (2017-2019)
Genre	Entertainment news
Presented by	Kit Hoover (2010-present) | Mario Lopez (2019-present) | Scott Evans (2019-present)
Country of origin	United States
Original language	English
Number | of seasons	26
Number | of episodes	7,938 | (as of January 15, 2022 | [update] | : 6,615 weeknights, 1,323 weekend)
['Access Hollywood.png']

Production
Executive producers	Robert K. Silverstein (1999-2019) | Maureen FitzPatrick (2019-present)
Running time	20 minutes (weeknights) | 42 minutes (weekends/days)
Production companies	NBC Studios (seasons 1-5) | KNBC (season 6-present)
Distributor	New World/Genesis Distribution (season 1) | 20th Television (seasons 1-3) | Warner Bros. Domestic Television Distribution (seasons 4-5) | NBC Enterprises (seasons 6-8) | NBCUniversal Television Distribution (season 8-25) | NBCUniversal Syndication Studios (season 25-present)

Release
Original network	Syndication
Picture format	1996-2010: NTSC | 2010-present: HDTV 1080i
Audio format	Stereophonic sound
Original release	September 9, 1996 |  ( | 1996-09-09 | ) |  - | present

External links
['Website']

","To determine how many years Robert K. Silverstein was the executive producer for Access Hollywood, we need to look at the information provided in the table under the ""Production"" section. It states that Robert K. Silverstein served as an executive producer from 1999 to 2019.

Calculating the duration:
2019 - 1999 = 20 years

Therefore, Robert K. Silverstein was the producer for Access Hollywood for 20 years.
Final Answer: 20 years"
For how many years was Yale University named Collegiate School?,17,university,611,<num_years>,years,head,"category
university

caption
Yale University

infobox-image
Yale University Shield 1.svg | Coat of arms

Former names
Collegiate School (1701-1718) | Yale College (1718-present)

Motto
Lux et veritas | (Latin) | האורים והתמים | (Hebrew)

Motto in English
Light and truth

Type
Private research university

Established
October 9, 1701 | ; 320 years ago |  ( | 1701-10-09 | )

Accreditation
NECHE

Academic affiliations
AAU | IARU | NAICU | Space-grant

Endowment
$42.3 billion (2021)

President
Peter Salovey

Provost
Scott Strobel

Academic staff
4,869 (Fall 2019)

Students
12,060 (Fall 2020)

Undergraduates
4,703 (Fall 2020)

Postgraduates
7,357 (Fall 2020)

Location
New Haven | , | Connecticut | , | United States | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 41°18′59″N | 72°55′20″W |  / | 41.31639°N 72.92222°W |  / | 41.31639; -72.92222 | Coordinates | 41°18′59″N | 72°55′20″W |  / | 41.31639°N 72.92222°W |  / | 41.31639; -72.92222

Campus
Urban/College town, 1,015 acres (411 ha)

Newspaper
The Yale Daily News

Colors
Yale Blue | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000}

Nickname
Bulldogs

Sporting affiliations
NCAA Division I FCS - Ivy League | ECAC Hockey | NEISA

Mascot
Handsome Dan

Website
yale | .edu

","The table provides information about the former names of Yale University. According to the data, Yale University was known as ""Collegiate School"" from 1701 to 1718. 

To calculate the duration, we subtract the start year from the end year:
1718 - 1701 = 17 years

Therefore, Yale University was named Collegiate School for 17 years.
Final Answer: 17 years"
For how many years was the FAA Fairey Firefly produced?,14,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","To determine the number of years the FAA Fairey Firefly was produced, we need to identify the production period from the given information.

From the table, the ""Produced"" row states that the aircraft was produced from 1941-1955.

Now, let's calculate the duration:
1955 - 1941 = 14 years

Therefore, the FAA Fairey Firefly was produced for 14 years.
Final Answer: 14 years"
For how many years was the PBY Catalina in production?,9,aircraft,1130,<num_years>,years,head,"category
aircraft

PBY Catalina
Role	Maritime patrol bomber, search and rescue seaplane | Type of aircraft
National origin	United States
Manufacturer	Consolidated Aircraft
Built by	Boeing Canada (PB2B) | Canadian Vickers (PBV) | Naval Aircraft Factory (PBN) | Soviet Gidrosamolet Transportnii factory at Taganrog (GST)
First flight	21 March 1935
Introduction	October 1936, United States Navy
Retired	January 1957 (United States Navy Reserve) | 1982 (Brazilian Air Force)
Primary users	United States Navy | United States Army Air Forces | Royal Air Force | Royal Canadian Air Force
Produced	1936-1945
Number built	3,308 (2,661 U.S.-built, 620 Canadian-built, 27 Soviet-built)
Variants	Bird Innovator
[""Consolidated PBV-1A Catalina '433915' Miss Pick Up (G-PBYA).jpg"", 'A restored OA-10 Catalina in US Army Air Corps colors']

","To determine the number of years the PBY Catalina was in production, we need to look at the ""Produced"" information in the table. According to the table, the PBY Catalina was produced from 1936 to 1945.

Let's calculate the difference between the end year (1945) and the start year (1936):
1945 - 1936 = 9 years

Therefore, the PBY Catalina was in production for 9 years.
Final Answer: 9 years"
For how many years was the PBY Catalina manufactured?,9,aircraft,1130,<num_years>,years,head,"category
aircraft

PBY Catalina
Role	Maritime patrol bomber, search and rescue seaplane | Type of aircraft
National origin	United States
Manufacturer	Consolidated Aircraft
Built by	Boeing Canada (PB2B) | Canadian Vickers (PBV) | Naval Aircraft Factory (PBN) | Soviet Gidrosamolet Transportnii factory at Taganrog (GST)
First flight	21 March 1935
Introduction	October 1936, United States Navy
Retired	January 1957 (United States Navy Reserve) | 1982 (Brazilian Air Force)
Primary users	United States Navy | United States Army Air Forces | Royal Air Force | Royal Canadian Air Force
Produced	1936-1945
Number built	3,308 (2,661 U.S.-built, 620 Canadian-built, 27 Soviet-built)
Variants	Bird Innovator
[""Consolidated PBV-1A Catalina '433915' Miss Pick Up (G-PBYA).jpg"", 'A restored OA-10 Catalina in US Army Air Corps colors']

","To determine how many years the PBY Catalina was manufactured, we need to find the start and end years of production from the information provided in the table.

1. The ""Produced"" row states that the PBY Catalina was produced from 1936 to 1945.
2. Calculate the difference between the end year and the start year:
   1945 - 1936 = 9 years

Therefore, the PBY Catalina was manufactured for 9 years.
Final Answer: 9 years"
For how many years was the X-15 used by NASA and the US Air Force?,9,space program,1132,<num_years>,years,head,"category
space program

X-15
Role	Experimental high-speed rocket-powered research aircraft | Type of aircraft
Manufacturer	North American Aviation
First flight	8 June 1959
Introduction	17 September 1959
Retired	December 1968
Primary users	United States Air Force | NASA
Number built	3
['Black rocket aircraft with stubby wings and short vertical stabilizers above and below tail unit', 'The X-15 pulling away from its drop launch plane']

","To determine how many years the X-15 was used by NASA and the US Air Force, we need to find the difference between the retirement date and the introduction date.

From the table, we can see:
- Introduction: 17 September 1959
- Retired: December 1968

Now, let's calculate the duration:

1. From 17 September 1959 to 31 December 1959: 4 months
2. Full years from 1 January 1960 to 31 December 1968: 8 years
3. From 1 January 1969 to 31 December 1968: 0 years (since it retired in December 1968)

Adding these together:
4 months (September to December 1959) + 8 years + 0 years = 9 years and 4 months

Since the question asks for the number of years, we round down to the nearest whole number.

Final Answer: 9 years"
How long after 20th Century Studios was founded was it owned by Walt Disney?,84,company,592,<num_years>,years,head,"category
company

caption
20th Century Studios, Inc.

infobox-image
20th Century Studios.svg

Trade name
20th Century

Formerly
Twentieth Century-Fox Film Corporation | (1935-1985) | Twentieth Century Fox Film Corporation | (1985-2020)

Type
Subsidiary

Industry
Film

Predecessors
Fox Film | Twentieth Century Pictures

Founded
May 31, 1935 | ; 87 years ago |  ( | 1935-05-31 | )

Founders
Joseph M. Schenck | Darryl F. Zanuck | William Fox

Headquarters
Fox Studio Lot Building 88, 10201 West Pico Boulevard, | Century City, Los Angeles, California | , | United States

Area served
Worldwide

Key people
Steven Asbell (president)

Products
Motion pictures | Television films

Owner
Independent (1935-1985) | News Corporation (1985-2013) | 21st Century Fox (2013-2019) | The Walt Disney Company (2019-present)

Number of employees
2,300 (2018)

Parent
Fox Entertainment Group (1990-2019) | Walt Disney Studios (2019-present)

Divisions
Searchlight Pictures | 20th Digital Studio | 20th Century Animation | 20th Century Family | 20th Century Games

Subsidiaries
Fox Studios Australia | Regency Enterprises (20%)

Website
20thcenturystudios | .com

Footnotes / references

","To determine how long after 20th Century Studios was founded it was owned by Walt Disney, we need to find the founding date and the date when it was acquired by Walt Disney.

From the table:
- Founding date: May 31, 1935
- Walt Disney acquisition: 2019 (as of the information provided)

Now, calculate the difference between these dates:
- 2019 - 1935 = 84 years

Therefore, 20th Century Studios was owned by Walt Disney 84 years after its founding.
Final Answer: 84 years"
How long after Cumberbatch started his career did he marry Sophie Hunter​?,17,actor,3,<num_years>,years,head,"category
actor

Benedict Cumberbatch | CBE
Born	Benedict Timothy Carlton Cumberbatch | ( | 1976-07-19 | ) | 19 July 1976 | (age 45) | Hammersmith, London, England
Alma mater	University of Manchester | London Academy of Music and Dramatic Art
Occupation	Actor
Years active	1998-present
Works	Full list
Spouse(s)	Sophie Hunter | ( | married | 2015 | )
Children	3
Parent(s)	Timothy Carlton | Wanda Ventham
Relatives	Henry Carlton Cumberbatch (grandfather) | Henry Arnold Cumberbatch (great-grandfather) | Robert William Cumberbatch (great-great-grandfather)
Awards	Full list
['BCumberbatch Comic-Con 2019.jpg | Cumberbatch at the 2019 San Diego Comic-Con', ""Cumberbatch's voice ( | 0 | 43 | ) | from the BBC programme Front Row, 23 December 2010""]

","To determine how long after Benedict Cumberbatch started his career he married Sophie Hunter, we need to follow these steps:

1. Identify when Cumberbatch started his career: According to the table, Cumberbatch's years active are listed as ""1998-present"".
2. Determine the exact start year: The table provides 1998 as the starting year.
3. Identify the year of marriage: The table states that Cumberbatch married Sophie Hunter in 2015.
4. Calculate the difference between the marriage year and the start year: 
   2015 (year of marriage) - 1998 (start of career) = 17 years

Therefore, Cumberbatch married Sophie Hunter 17 years after he started his career.

Final Answer: 17 years"
How long after Dick King-Smith's first wife died did he marry his second wife?,1,book,929,<num_years>,years,head,"category
book

Dick King-Smith | OBE Hon.MEd
Pen name	Dick King-Smith
Occupation	Writer
Nationality	British
Period	1978-2007
Genre	Children's novels, picture books
Notable works	The Sheep-Pig | , Magnus Powermouse
Notable awards	Guardian Prize | 1984
Spouse	Myrle | ( | married |  1943⁠-⁠2000) | (her death) | Zona Bedding | ( | married |  2001⁠-⁠2011) | (his death)
Children	3
['King-Smith in 2002 | King-Smith in 2002']

Website
['dickkingsmith | .com']

","To determine how long after Dick King-Smith's first wife died he married his second wife, we need to look at the dates provided for each marriage.

1. Dick King-Smith's first wife, Myrle, died in 2000.
2. Dick King-Smith remarried in 2001 to Zona Bedding.

The time between these events is calculated as follows:
- Year of first wife's death: 2000
- Year of second marriage: 2001

2001 - 2000 = 1 year

Therefore, it was 1 year after his first wife died that he married his second wife.
Final Answer: 1 year"
How long after Minaj's career began did she marry Kenneth Petty?,15,musician,347,<num_years>,years,head,"category
musician

Nicki Minaj
Born	Onika Tanya Maraj | ( | 1982-12-08 | ) | December 8, 1982 | (age 39) | Saint James, Port of Spain, Trinidad and Tobago
Education	Fiorello H. LaGuardia High School
Occupation	Rapper | singer | songwriter | actress | television judge
Years active	2004-present
Spouse(s)	Kenneth Petty | ( | married | 2019 | )
Partner(s)	Safaree Samuels (2000-2014) | Meek Mill (2015-2017)
Children	1
Awards	Full list
['Nicki Minaj Realize NBA Awards 2017.png | Minaj in 2017']

Musical career
Origin	New York City, U.S.
Genres	Rap/Hip hop | pop | dance-pop
Instruments	Vocals
Labels	Young Money | Cash Money | Republic
Associated acts	6ix9ine | Ariana Grande | Chris Brown | David Guetta | Drake | Kanye West | Lil Wayne | Madonna | Meek Mill
Website	nickiminajofficial | .com
['Musical artist']

","Minaj's career began in 2004. She married Kenneth Petty in 2019. To calculate how long after her career began she married Kenneth Petty, we subtract the start year of her career from the year of her marriage:

2019 - 2004 = 15 years

Final Answer: 15 years"
How long after the first flight of the B-24 Skua was it withdrawn from other duties?,8,aircraft,226,<num_years>,years,head,"category
aircraft

B-24 Skua
Role	Carrier-based dive bomber/fighter | Type of aircraft
Manufacturer	Blackburn Aircraft
First flight	9 February 1937
Introduction	November 1938
Retired	1941 (withdrawn from front line) | March 1945 (withdrawn from other duties)
Primary user	Fleet Air Arm
Number built	192
Variants	Blackburn Roc
['15 Blackburn Skua, Bristol Perseus (15650612347).jpg', 'Blackburn Skua in flight']

","To determine how long after the first flight the B-24 Skua was withdrawn from other duties, we need to calculate the time difference between its first flight on 9 February 1937 and its withdrawal from other duties in March 1945.

1. First, identify the dates:
   - First flight: 9 February 1937
   - Withdrawal from other duties: March 1945

2. Calculate the time difference:
   - From 9 February 1937 to 28 February 1937: 20 days
   - Full years from 1937 to 1944: 7 years
   - Days in March 1945 until the end of the month: 31 days

3. Sum up the total days:
   - 20 days (remaining in 1937) + 7 years * 365 days/year + 31 days (March 1945)
   - 20 + 2555 + 31 = 2606 days

Therefore, the B-24 Skua was withdrawn from other duties 2606 days after its first flight.

Final Answer: 2606 days"
How long did Peter III rule as King of Aragon and Valencia?,9,emperor,122,<num_years>,years,head,"category
emperor

Peter III
['Pedro III rey de Aragón.jpg | Detail from the | Nuova Cronica']

King of Aragon and Valencia | Count of Barcelona
Reign	27 July 1276 |  ( | 1276-07-27 | ) | - November 1285 |  ( | 1285-11 | )
Predecessor	James I
Successor	Alfonso III

King of Sicily | ( | jure uxoris | )
Reign	4 September 1282 |  ( | 1282-09-04 | ) | - November 1285 |  ( | 1285-11 | )
Predecessor	Charles I
Successor	James I
Born	circa |  1239 | Valencia, Aragon
Died	November 1285 | (1285-11-00) | (aged 45-46) | Vilafranca del Penedès, Aragon
Burial	Santes Creus
Consort	Constance II of Sicily
Issue	Alfonso III of Aragon | James II of Aragon | Elizabeth, Queen of Portugal | Frederick III of Sicily | Yolande, Duchess of Calabria | Peter of Aragon
House	Barcelona
Father	James I of Aragon
Mother	Violant of Hungary
Religion	Roman Catholicism

","To determine how long Peter III ruled as King of Aragon and Valencia, we need to look at the dates provided in the ""Reign"" section of the table.

- He began his reign on 27 July 1276.
- His reign ended in November 1285.

Now, let's calculate the duration of his rule:

1. From 27 July 1276 to 31 December 1276:
   - This period includes the remaining days of July and all of August, September, October, November, and December.
   - Total days = (31 - 27 + 1) + 31 + 30 + 31 + 30 + 31 = 15 + 31 + 30 + 31 + 30 + 31 = 168 days.

2. For the full years 1277 through 1284:
   - Each year has 365 days.
   - Number of years = 1284 - 1277 + 1 = 8 years.
   - Total days = 8 * 365 = 2920 days.

3. For November 1285:
   - We only count the days up to the end of November.
   - Total days = 30 (days in November).

Adding all these together:
- 168 days (part of 1276) + 2920 days (full years 1277-1284) + 30 days (November 1285) = 3118 days.

Therefore, Peter III ruled as King of Aragon and Valencia for 3118 days.
Final Answer: 3118 days"
How long had Adolf von Baeyer been married when he won the Davy Medal?,13,nobel,369,<num_years>,years,head,"category
nobel

Adolf von Baeyer
Born	Johann Friedrich Wilhelm Adolf Baeyer | ( | 1835-10-31 | ) | 31 October 1835 | Berlin, Prussia (German Confederation)
Died	20 August 1917 | (1917-08-20) |  (aged 81) | Starnberg, (Bavaria) German Empire
Nationality	Germany
Alma mater	University of Berlin
Known for	Synthesis of indigo, phenolphthalein and fluorescein; Baeyer nomenclature
Spouse(s)	Adelheid Bendemann (m. 1868)
Children	3; including Otto |  [de] | .
Awards	Davy Medal | (1881) | Liebig Medal | (1903) | Nobel Prize for Chemistry | (1905) | Elliott Cresson Medal | (1912)
['Adolf von Baeyer (1905).jpg | Baeyer in 1905']

Scientific career
Fields	Organic chemistry
Institutions	University of Berlin | Gewerbe-Akademie, Berlin | University of Strasbourg | University of Munich
Doctoral advisor	Friedrich August Kekulé | [ | citation needed | ]
Doctoral students	Emil Fischer | John Ulric Nef | Victor Villiger | Carl Theodore Liebermann | Carl Gräbe
Influenced	Otto Hahn

","To determine how long Adolf von Baeyer had been married when he won the Davy Medal, we need to follow these steps:

1. Identify when Adolf von Baeyer won the Davy Medal.
2. Determine when Adolf von Baeyer got married.
3. Calculate the difference between these two dates.

From the information given:
- Adolf von Baeyer won the Davy Medal in 1881.
- Adolf von Baeyer married Adelheid Bendemann in 1868.

Now, calculate the difference:
1881 (year of Davy Medal) - 1868 (year of marriage) = 13 years

Therefore, Adolf von Baeyer had been married for 13 years when he won the Davy Medal.
Final Answer: 13 years"
How long has the JF-17 Thunder been used in Pakistan?,15,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","To determine how long the JF-17 Thunder has been used in Pakistan, we need to look at the introduction and production dates.

1. The first flight of the JF-17 Thunder occurred on 25 August 2003.
2. The aircraft entered service with Pakistan Air Force on 12 March 2007.
3. Production in Pakistan began in January 2008.

From this information, we can calculate the period during which the JF-17 has been used in Pakistan:

- The aircraft started being produced in Pakistan in January 2008.
- As of December 2022, it has been 14 years and 11 months since January 2008.

Therefore, the JF-17 Thunder has been used in Pakistan for approximately 14 years and 11 months.
Final Answer: 14 years and 11 months"
How long in days after Ingenuity was deployed was the picture taken?,4,space probe,1206,<num_days>,days,head,"category
space probe

Ingenuity
Type	Extraterrestrial autonomous UAV helicopter
Serial | number	IGY (civil registration)
Owner	NASA
Manufacturer	Jet Propulsion Laboratory
['Part of Mars 2020', 'A robotic helicopter on the surface of Mars. | Ingenuity | on Mars at Wright Brothers Field, April 7, 2021 (sol 46), photographed by | Perseverance | rover']

Specifications
Dimensions	121 cm × 49 cm (48 in × 19 in)
Dry mass	1.8 kilograms (4.0 lb)
Power	Solar-charged Li ion battery; typical engine input power: 350 watt

Instruments
['Cameras × 2 | Inertial sensors | Laser altimeter']

History
Deployed	3 April 2021 |  ( | 2021-04-03 | ) | from | Perseverance
Location	Jezero crater, Mars
First flight	19 April 2021, 07:34 UTC
Last flight	11 June 2022, 15:06 UTC
Flights	29
Flight time	55 minutes, 23 seconds
Travelled	7.17 km (4.46 mi) on Mars as of 11 June 2022 | [update]

","To determine how many days after Ingenuity was deployed the picture was taken, we need to identify the dates of both events:
- Ingenuity was deployed on April 3, 2021.
- The picture was taken on April 7, 2021, by the Perseverance rover.

Now, calculate the difference between these two dates:
April 7, 2021 - April 3, 2021 = 4 days

Therefore, the picture was taken 4 days after Ingenuity was deployed.
Final Answer: 4 days"
How long in days did Ingenuity fly on Mars?,418,space probe,1206,<num_days>,days,head,"category
space probe

Ingenuity
Type	Extraterrestrial autonomous UAV helicopter
Serial | number	IGY (civil registration)
Owner	NASA
Manufacturer	Jet Propulsion Laboratory
['Part of Mars 2020', 'A robotic helicopter on the surface of Mars. | Ingenuity | on Mars at Wright Brothers Field, April 7, 2021 (sol 46), photographed by | Perseverance | rover']

Specifications
Dimensions	121 cm × 49 cm (48 in × 19 in)
Dry mass	1.8 kilograms (4.0 lb)
Power	Solar-charged Li ion battery; typical engine input power: 350 watt

Instruments
['Cameras × 2 | Inertial sensors | Laser altimeter']

History
Deployed	3 April 2021 |  ( | 2021-04-03 | ) | from | Perseverance
Location	Jezero crater, Mars
First flight	19 April 2021, 07:34 UTC
Last flight	11 June 2022, 15:06 UTC
Flights	29
Flight time	55 minutes, 23 seconds
Travelled	7.17 km (4.46 mi) on Mars as of 11 June 2022 | [update]

","To determine how many days Ingenuity flew on Mars, we need to calculate the difference between its first and last flight dates.

First flight: 19 April 2021, 07:34 UTC
Last flight: 11 June 2022, 15:06 UTC

We'll break this down into steps:

1. Calculate the number of days from 19 April 2021 to 30 April 2021.
2. Add the full months from May 2021 to May 2022.
3. Add the days from 1 June 2022 up to 11 June 2022.

Step 1: Days from 19 April 2021 to 30 April 2021
30 - 19 + 1 = 12 days

Step 2: Full months from May 2021 to May 2022
12 months

Step 3: Days from 1 June 2022 to 11 June 2022
11 days

Adding these together:
12 days (April) + 12 months (May 2021 to May 2022) + 11 days (June) = 12 + 365 + 11 = 388 days

Final Answer: Ingenuity flew for 388 days on Mars."
How long in days did Mars Express travel in space to reach Mars?,206,space probe,452,<num_days>,days,head,"category
space probe

caption
Mars Express

infobox-image
Mars-express-volcanoes-sm.jpg | CG image of | Mars Express

Mission type
Mars orbiter

Operator
ESA

COSPAR ID
2003-022A | Edit this at Wikidata

SATCAT | number
27816

Website
exploration | .esa | .int | /mars

Mission duration
Elapsed | 19 years and 1 month since launch | 18 years, 6 months and 7 days at Mars

Spacecraft properties
Launch mass	1,120 kg (2,470 lb)
Dry mass	666 kg (1,468 lb)
Power	460 watts

Start of mission
Launch date	June 2, 2003, 17:45 |  ( | 2003-06-02UTC17:45Z | ) |  UTC
Rocket	Soyuz-FG/Fregat
Launch site	Baikonur 31/6
Contractor	Starsem

Orbital parameters
Reference system	Areocentric
Eccentricity	0.571
Periareion altitude	298 km (185 mi)
Apoareion altitude	10,107 km (6,280 mi)
Inclination	86.3 degrees
Period	7.5 hours

Mars orbiter
Spacecraft component	Mars Express
Orbital insertion	December 25, 2003, 03:00 UTC | MSD 46206 08:27 AMT

Mars lander
Spacecraft component	Beagle 2
Landing date	December 25, 2003, 02:54 UTC
['Mars Express mission insignia | ESA Solar System insignia for the | Mars Express | mission']

","To determine how long Mars Express traveled in space to reach Mars, we need to calculate the difference between its launch date and its orbital insertion date.

- Launch date: June 2, 2003, 17:45 UTC
- Orbital insertion date: December 25, 2003, 03:00 UTC

First, let's count the days from June 2 to December 25, 2003:

- June: 28 days (since it starts on June 2)
- July: 31 days
- August: 31 days
- September: 30 days
- October: 31 days
- November: 30 days
- December: 25 days (up to the 25th)

Adding these up:
28 + 31 + 31 + 30 + 31 + 30 + 25 = 196 days

Therefore, Mars Express traveled in space for 196 days to reach Mars.
Final Answer: 196 days"
